candidate_id,profile_completeness_score,days_on_platform,days_since_active,open_to_work_flag,profile_views_received_30d,applications_submitted_30d,recruiter_response_rate,avg_response_time_hours,num_assessments_taken,assessment_score_mean,assessment_score_max,assessment_score_jd_relevant_mean,connection_count,endorsements_received,notice_period_days,expected_salary_min_lpa,expected_salary_max_lpa,expected_salary_mid_lpa,expected_salary_width_lpa,preferred_work_mode_ord,willing_to_relocate,has_github,github_activity_score,search_appearance_30d,saved_by_recruiters_30d,interview_completion_rate,has_offer_history,offer_acceptance_rate,verified_email,verified_phone,linkedin_connected,availability_tilt_score,num_career_entries,avg_tenure_months,min_tenure_months,max_tenure_months,tenure_stdev_months,avg_company_size_ord,service_firm_months,service_firm_month_fraction,pure_services_career_flag,current_industry_is_tech,current_industry_is_services,title_chasing_jump_count,title_chasing_flag,computed_career_span_years,years_experience_consistency_gap,recent_llm_only_experience_flag,has_pre_llm_ml_background,pure_research_flag,management_pivot_18mo_plus_flag,wrong_domain_flag,num_skills,avg_skill_proficiency,max_skill_proficiency,total_skill_endorsements,high_proficiency_low_duration_count,has_python_skill,python_proficiency,python_duration_months,num_education_entries,highest_education_tier_ord,has_relevant_degree_field,num_certifications,has_relevant_certification,years_of_experience,experience_band_fit,location_tier,current_company_size_ord,current_title_seniority_level,marketing_nontech_title_flag,title_skill_mismatch_flag,retrieval_embeddings_narrative_hits,retrieval_embeddings_skills_hits,retrieval_embeddings_inflation_gap,vector_db_hybrid_search_narrative_hits,vector_db_hybrid_search_skills_hits,vector_db_hybrid_search_inflation_gap,evaluation_ranking_metrics_narrative_hits,evaluation_ranking_metrics_skills_hits,evaluation_ranking_metrics_inflation_gap,llm_finetuning_narrative_hits,llm_finetuning_skills_hits,llm_finetuning_inflation_gap,learning_to_rank_models_narrative_hits,learning_to_rank_models_skills_hits,learning_to_rank_models_inflation_gap,distributed_inference_narrative_hits,distributed_inference_skills_hits,distributed_inference_inflation_gap,open_source_validation_narrative_hits,open_source_validation_skills_hits,open_source_validation_inflation_gap,nlp_ir_domain_narrative_hits,nlp_ir_domain_skills_hits,nlp_ir_domain_inflation_gap,cv_speech_robotics_domain_narrative_hits,cv_speech_robotics_domain_skills_hits,cv_speech_robotics_domain_inflation_gap,production_deployment_narrative_hits,production_deployment_skills_hits,production_deployment_inflation_gap,research_only_narrative_hits,research_only_skills_hits,research_only_inflation_gap,pre_llm_ml_background_narrative_hits,pre_llm_ml_background_skills_hits,pre_llm_ml_background_inflation_gap,llm_only_recent_narrative_hits,llm_only_recent_skills_hits,llm_only_recent_inflation_gap,code_quality_signals_narrative_hits,code_quality_signals_skills_hits,code_quality_signals_inflation_gap,hr_recruiting_marketplace_domain_narrative_hits,hr_recruiting_marketplace_domain_skills_hits,hr_recruiting_marketplace_domain_inflation_gap,marketing_nontech_titles_narrative_hits,marketing_nontech_titles_skills_hits,marketing_nontech_titles_inflation_gap,management_architect_titles_narrative_hits,management_architect_titles_skills_hits,management_architect_titles_inflation_gap,title_chasing_seniority_words_narrative_hits,title_chasing_seniority_words_skills_hits,title_chasing_seniority_words_inflation_gap,closed_source_only_flag
CAND_0030903,69.7,447,54,0,29,2,0.41,157.4,3,54.699999999999996,77.9,0.0,458,10,30,19.2,42.2,30.700000000000003,23.000000000000004,0,0,1,32.8,437,7,0.75,1,0.62,1,1,0,5,2,33.0,26,40,7.0,5.5,0,0.0,0,0,0,0,0,5.45927446954141,0.1407255304585897,0,0,0,0,1,13,1.9230769230769231,3,100,0,0,0,0,2,3,0,0,0,5.6,1.0,-1,6,2,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAND_0083022,79.8,237,93,0,8,10,0.27,273.1,0,0.0,0.0,0.0,252,6,150,4.7,21.7,13.2,17.0,0,0,0,-1,57,8,0.55,0,-1,1,1,0,4,4,25.25,24,28,1.6393596310755,3.0,0,0.0,0,1,0,0,0,8.41615331964408,0.08384668035592036,0,0,0,0,0,14,2.5,3,96,0,0,0,0,1,1,0,0,0,8.5,1.0,0,1,2,0,0,1,3,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
CAND_0002843,71.6,71,73,0,65,10,0.6,8.3,0,0.0,0.0,0.0,393,61,90,6.0,28.7,17.35,22.7,0,1,0,-1,208,8,0.72,1,0.69,1,1,0,5,3,27.333333333333332,13,36,10.208928554075703,5.333333333333333,36,0.43902439024390244,0,0,0,0,0,6.899383983572895,0.0006160164271049595,0,0,0,0,0,15,1.6,2,100,0,0,0,0,1,1,1,2,1,6.9,1.0,0,6,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
CAND_0057350,31.0,775,165,0,37,0,0.62,26.1,0,0.0,0.0,0.0,250,4,120,10.8,15.9,13.350000000000001,5.1,2,0,1,36.6,66,10,0.44,0,-1,1,0,1,5,3,36.0,19,45,12.027745701779143,7.0,108,1.0,1,0,1,0,0,8.870636550308008,0.2293634496919914,0,0,0,0,0,12,1.75,3,144,0,0,0,0,1,1,1,0,0,9.1,0.99,1,7,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND_0095151,49.0,706,182,0,74,10,0.55,181.0,0,0.0,0.0,0.0,543,14,90,13.2,27.2,20.2,14.0,2,1,0,-1,64,3,0.37,0,-1,1,1,0,4,2,33.0,24,42,9.0,2.5,0,0.0,0,1,0,0,0,5.503080082135524,0.0030800821355239094,0,0,0,1,0,20,2.3,3,96,0,0,0,0,1,4,1,0,0,5.5,1.0,0,2,5,0,0,1,3,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAND_0075007,42.4,407,205,0,78,8,0.65,142.5,0,0.0,0.0,0.0,339,42,90,17.4,19.9,18.65,2.5,1,0,1,38.6,52,2,0.65,0,-1,1,0,1,5,2,30.0,10,50,20.0,4.0,50,0.8333333333333334,0,0,1,0,0,5.092402464065708,0.007597535934291244,0,0,0,0,0,15,1.9333333333333333,3,66,1,0,0,0,2,2,0,0,0,5.1,1.0,2,7,2,1,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0
CAND_0062853,60.1,786,138,0,79,6,0.72,259.3,0,0.0,0.0,0.0,92,4,90,3.7,19.1,11.4,15.400000000000002,1,0,0,-1,105,4,0.32,0,-1,1,0,1,5,1,40.0,40,40,0.0,4.0,0,0.0,0,0,0,0,0,3.2854209445585214,0.1145790554414785,0,0,0,1,0,18,2.2222222222222223,3,86,1,0,0,0,1,2,1,0,0,3.4,0.6799999999999999,3,4,5,0,0,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAND_0075279,59.4,595,19,0,48,5,0.68,179.2,1,35.9,35.9,0.0,589,22,90,8.8,17.3,13.05,8.5,2,0,0,-1,94,3,0.87,1,0.72,0,0,0,6,4,31.5,22,48,9.86154146165801,4.5,29,0.23015873015873015,0,0,0,0,0,10.368240930869268,0.3317590691307313,0,0,0,0,0,18,2.0,3,73,0,0,0,0,1,1,0,0,0,10.7,0.8300000000000001,2,3,2,0,0,1,4,3,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1
CAND_0007473,59.6,584,95,1,99,10,0.67,12.9,1,70.3,70.3,0.0,729,87,30,13.9,30.3,22.1,16.4,3,0,1,50.9,11,17,0.88,0,-1,1,0,0,8,2,22.5,14,31,8.5,5.0,0,0.0,0,1,0,0,0,3.7782340862423,0.021765913757699984,0,0,0,0,0,18,1.9444444444444444,3,174,0,0,0,0,1,3,0,0,0,3.8,0.76,-1,5,2,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND_0025705,65.4,403,79,0,77,1,0.73,38.6,3,48.833333333333336,56.3,0.0,775,73,90,22.7,32.2,27.450000000000003,9.500000000000004,1,0,0,-1,319,23,0.52,0,-1,1,1,0,5,2,23.0,19,27,4.0,4.0,0,0.0,0,1,0,0,0,3.8603696098562628,0.03963039014373715,0,0,0,0,1,10,2.3,3,129,0,0,0,0,1,4,1,0,0,3.9,0.78,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAND_0003660,28.6,976,197,0,10,8,0.73,274.1,0,0.0,0.0,0.0,428,20,60,9.0,26.2,17.6,17.2,0,0,0,-1,114,8,0.64,0,-1,1,0,1,6,5,31.4,14,46,10.499523798725349,4.6,14,0.08917197452229299,0,1,0,0,0,13.160848733744011,0.13915126625598973,0,0,0,0,0,17,2.176470588235294,3,86,1,0,0,0,1,3,1,0,0,13.3,0.57,1,2,2,0,0,1,3,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1
CAND_0002697,36.9,170,63,1,60,2,0.43,127.3,0,0.0,0.0,0.0,330,41,30,16.6,16.3,16.450000000000003,0.0,1,0,0,-1,61,7,0.36,1,0.71,1,1,1,7,3,36.0,22,48,10.708252269472673,5.333333333333333,0,0.0,0,1,0,0,0,8.952772073921972,0.1472279260780276,0,0,0,0,0,20,2.05,3,71,0,0,0,0,1,1,0,0,0,9.1,0.99,-1,2,2,0,0,1,5,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,2,0,0,1
CAND_0045285,54.7,996,168,1,74,8,0.51,245.0,0,0.0,0.0,0.0,190,1,120,4.0,16.8,10.4,12.8,0,0,0,-1,123,12,0.42,0,-1,1,0,0,4,6,26.5,9,38,11.528949070347508,4.166666666666667,0,0.0,0,0,0,0,0,13.160848733744011,0.23915126625598937,0,0,0,0,0,17,2.0588235294117645,3,51,2,0,0,0,2,4,1,0,0,13.4,0.5599999999999999,0,7,2,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,1
CAND_0088610,77.7,1130,142,1,38,1,0.36,47.0,1,42.0,42.0,0.0,478,9,90,17.6,24.8,21.200000000000003,7.199999999999999,1,0,0,-1,253,11,0.67,0,-1,1,1,0,4,1,19.0,19,19,0.0,5.0,0,0.0,0,0,0,0,0,1.5605749486652978,0.03942505133470231,0,0,0,0,0,12,1.5833333333333333,3,102,0,0,0,0,1,3,1,0,0,1.6,0.32000000000000006,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND_0059193,64.2,905,239,0,17,5,0.24,128.0,0,0.0,0.0,0.0,122,46,90,15.9,26.4,21.15,10.499999999999998,3,1,0,-1,114,5,0.42,0,-1,0,1,1,4,3,37.666666666666664,31,44,5.312459150169742,2.0,0,0.0,0,0,0,0,0,9.44558521560575,0.054414784394250404,0,0,0,0,0,21,2.2857142857142856,3,122,0,0,0,0,1,2,1,0,0,9.5,0.95,-1,3,2,0,0,1,2,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CAND_0006870,55.2,163,13,1,197,8,0.33,26.3,4,56.150000000000006,75.9,42.6,1159,61,30,19.0,48.4,33.7,29.4,3,0,1,28.1,464,32,0.55,1,0.55,1,0,1,8,2,23.0,6,40,17.0,2.5,0,0.0,0,1,0,1,0,3.7782340862423,0.12176591375770007,0,0,0,0,0,16,2.375,3,307,0,0,0,0,1,3,1,0,0,3.9,0.78,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2,1,0,0,0,0,0,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAND_0082618,88.7,200,35,1,14,12,0.38,27.5,5,61.3,77.3,45.0,406,35,30,26.8,49.5,38.15,22.7,1,1,1,32.4,429,26,0.62,1,0.28,1,1,1,7,1,44.0,44,44,0.0,7.0,44,1.0,1,0,1,0,0,3.6139630390143735,0.08603696098562663,0,0,0,0,0,11,2.4545454545454546,3,123,0,0,0,0,1,1,1,0,0,3.7,0.74,0,7,2,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAND_0089619,54.5,318,137,0,117,10,0.79,52.4,1,40.4,40.4,0.0,404,42,120,16.7,19.0,17.85,2.3000000000000007,0,0,0,-1,207,9,0.76,1,0.7,1,1,1,5,3,36.0,27,52,11.343133018115703,7.0,52,0.48148148148148145,0,0,0,0,0,9.034907597535934,0.1650924024640652,0,0,0,0,0,14,1.7857142857142858,3,174,0,1,2,26,1,3,1,0,0,9.2,0.9800000000000001,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
CAND_0045900,82.2,1258,232,1,60,8,0.07,153.4,0,0.0,0.0,0.0,266,25,30,16.2,26.0,21.1,9.8,0,0,0,-1,130,12,0.8,0,-1,1,0,0,7,2,26.0,15,37,11.0,5.5,0,0.0,0,0,0,0,0,4.290212183436003,0.10978781656399761,0,0,0,0,0,16,2.4375,3,50,2,0,0,0,1,2,1,0,0,4.4,0.8800000000000001,0,4,2,0,0,1,5,4,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND_0007428,81.2,522,26,1,71,5,0.62,177.8,2,44.65,47.5,0.0,660,38,120,20.7,32.5,26.6,11.8,1,0,1,16.6,37,13,0.93,1,0.81,1,0,0,6,3,23.333333333333332,10,32,9.568466729604882,4.333333333333333,0,0.0,0,1,0,0,0,5.831622176591376,0.1683778234086244,0,0,0,0,1,7,2.142857142857143,3,158,0,0,0,0,2,2,0,0,0,6.0,1.0,2,6,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CAND_0005932,55.3,719,163,1,67,0,0.28,265.4,1,47.6,47.6,0.0,377,4,60,16.9,23.3,20.1,6.400000000000002,3,0,0,-1,95,0,0.73,0,-1,1,1,0,5,5,32.6,22,45,8.822698000045111,5.0,45,0.27607361963190186,0,0,0,0,0,13.527720739219713,0.2722792607802873,0,0,0,0,0,19,2.473684210526316,3,96,1,0,0,0,1,1,0,0,0,13.8,0.5199999999999999,0,3,2,1,0,1,4,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,1,0,0,0,3,0,0,0,0,0,3,0,0,1
CAND_0052547,44.6,394,46,0,100,3,0.57,116.9,1,49.2,49.2,0.0,601,10,90,17.8,27.1,22.450000000000003,9.3,0,1,0,-1,26,0,0.51,1,0.65,0,1,0,4,2,41.5,31,52,10.5,7.0,83,1.0,1,0,1,0,0,6.8172484599589325,0.18275154004106753,0,0,0,0,0,9,2.0,3,87,0,0,0,0,1,1,0,0,0,7.0,1.0,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
CAND_0053882,36.3,419,191,0,8,8,0.67,167.3,0,0.0,0.0,0.0,371,20,30,9.5,21.6,15.55,12.100000000000001,3,1,0,-1,151,4,0.71,1,0.49,0,0,0,6,4,29.75,20,48,11.233320969330485,5.0,68,0.5714285714285714,0,1,0,0,0,9.894592744695414,0.10540725530458595,0,0,0,1,0,19,1.894736842105263,3,114,1,0,0,0,1,1,1,1,0,10.0,0.9,0,2,5,0,0,1,3,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,1
CAND_0042037,80.8,252,5,0,104,10,0.64,145.9,4,63.6,78.0,0.0,918,68,120,21.5,35.3,28.4,13.799999999999997,2,0,0,-1,434,17,0.88,1,0.25,1,0,0,6,2,29.0,25,33,4.0,6.5,33,0.5689655172413793,0,0,1,0,0,4.9281314168377826,0.028131416837782197,0,0,0,0,1,18,2.2222222222222223,3,313,0,0,0,0,1,1,0,0,0,4.9,0.9800000000000001,1,7,2,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CAND_0059337,34.1,1473,70,0,75,2,0.37,8.1,0,0.0,0.0,0.0,45,12,30,4.9,16.6,10.75,11.700000000000001,3,1,0,-1,55,11,0.36,0,-1,1,1,0,5,5,29.2,9,52,14.105318146004365,3.8,52,0.3561643835616438,0,0,0,0,0,12.15605749486653,0.24394250513346982,0,0,0,0,0,18,2.0555555555555554,3,84,2,0,0,0,2,2,1,0,0,12.4,0.6599999999999999,2,3,2,1,0,1,3,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
CAND_0076425,72.1,1168,59,1,54,4,0.83,93.3,0,0.0,0.0,0.0,668,72,90,16.0,21.2,18.6,5.199999999999999,1,1,1,2.2,241,20,0.7,0,-1,1,1,0,5,2,29.0,12,46,17.0,5.5,46,0.7931034482758621,0,0,0,0,0,4.783025325119781,0.11697467488021918,0,0,0,0,0,16,1.5625,3,136,0,0,0,0,2,3,0,1,0,4.9,0.9800000000000001,0,4,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND_0011253,28.5,521,19,0,32,5,0.22,250.0,1,71.7,71.7,0.0,450,49,60,11.7,24.4,18.049999999999997,12.7,2,0,0,-1,25,6,0.38,0,-1,0,0,0,6,3,33.666666666666664,18,52,14.007934259633796,3.6666666666666665,0,0.0,0,0,0,0,0,8.295687885010267,0.20431211498973312,0,0,0,1,0,19,2.1052631578947367,3,69,0,0,0,0,1,3,0,0,0,8.5,1.0,0,4,5,0,0,1,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1
CAND_0043921,83.6,939,33,0,77,5,0.34,277.3,0,0.0,0.0,0.0,284,10,120,6.5,24.3,15.4,17.8,0,1,1,3.3,177,6,0.66,1,0.73,1,1,0,4,1,37.0,37,37,0.0,2.0,0,0.0,0,1,0,0,0,3.0390143737166326,0.060985626283367456,0,0,0,0,0,16,2.0,3,59,1,0,0,0,1,1,1,2,1,3.1,0.62,-1,2,2,0,0,1,4,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
CAND_0022492,70.3,472,35,0,70,10,0.31,233.2,0,0.0,0.0,0.0,307,22,90,11.8,12.2,12.0,0.3999999999999986,3,0,0,-1,127,2,0.36,0,-1,0,1,1,4,2,24.0,17,31,7.0,3.0,0,0.0,0,1,0,0,0,4.1067761806981515,0.00677618069815189,0,0,0,0,0,17,1.9411764705882353,3,88,0,0,0,0,2,3,1,1,1,4.1,0.82,0,1,2,0,0,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAND_0027656,73.3,269,110,0,25,2,0.51,226.3,0,0.0,0.0,0.0,170,33,90,8.5,6.5,7.5,0.0,2,0,0,-1,42,3,0.85,1,0.7,1,1,1,4,3,24.666666666666668,15,43,12.970050972229146,4.0,43,0.581081081081081,0,0,1,0,0,6.078028747433265,0.22197125256673456,0,0,0,0,0,17,2.411764705882353,3,37,0,0,0,0,1,2,1,0,0,6.3,1.0,3,7,2,0,0,1,5,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
CAND_0019239,32.2,790,198,0,3,10,0.45,115.1,0,0.0,0.0,0.0,589,1,90,11.6,17.0,14.3,5.4,0,0,0,-1,15,11,0.61,1,0.64,0,1,1,4,3,36.0,23,51,11.51810169544733,5.666666666666667,0,0.0,0,0,0,0,0,8.908966461327857,0.2910335386721421,0,0,0,1,0,14,2.0714285714285716,3,67,0,0,0,0,1,2,1,0,0,9.2,0.9800000000000001,-1,7,5,0,0,1,1,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1
CAND_0087305,42.1,557,34,0,52,5,0.48,257.7,0,0.0,0.0,0.0,470,44,120,15.7,21.6,18.65,5.900000000000002,0,0,1,28.5,81,5,0.65,0,-1,0,0,1,4,7,25.142857142857142,16,37,8.236305888799757,5.571428571428571,47,0.26704545454545453,0,0,0,0,0,14.86652977412731,0.03347022587269066,0,0,0,0,0,16,2.3125,3,71,1,0,0,0,2,1,0,0,0,14.9,0.4099999999999999,0,5,2,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0
CAND_0084028,69.8,619,33,0,116,10,0.51,149.6,5,57.120000000000005,70.7,58.15,555,66,90,22.8,29.2,26.0,6.399999999999999,0,0,0,-1,37,25,0.91,1,0.47,1,1,1,4,2,25.0,13,37,12.0,7.0,50,1.0,1,0,1,0,0,4.1067761806981515,0.09322381930184864,0,0,0,0,0,13,2.3076923076923075,3,258,0,1,2,10,2,3,1,0,0,4.2,0.8400000000000001,1,7,2,0,0,0,1,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAND_0091433,34.8,191,104,1,38,0,0.3,267.2,0,0.0,0.0,0.0,172,17,60,4.8,13.8,9.3,9.0,2,0,0,-1,74,11,0.33,1,0.66,0,0,0,5,8,20.875,7,40,9.917629505078319,4.75,20,0.11976047904191617,0,0,0,0,0,14.020533880903491,0.07946611909650869,0,0,0,1,0,15,1.9333333333333333,3,81,1,0,0,0,2,2,1,1,1,14.1,0.49,0,3,5,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,0,0,1
CAND_0079355,52.8,636,103,0,66,5,0.43,51.2,0,0.0,0.0,0.0,214,41,30,15.8,23.4,19.6,7.599999999999998,3,1,1,30.8,66,4,0.63,0,-1,0,0,0,5,4,20.5,13,25,4.5,5.75,47,0.573170731707317,0,0,1,0,0,6.792607802874743,0.20739219712525703,0,0,0,0,0,14,2.2142857142857144,3,63,1,0,0,0,2,2,0,0,0,7.0,1.0,-1,7,2,0,0,1,3,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0
CAND_0072364,81.0,566,105,0,48,9,0.68,19.7,3,66.93333333333334,74.5,74.5,908,54,60,12.4,24.1,18.25,11.700000000000001,1,1,1,42.8,140,6,0.45,1,0.55,0,1,1,6,3,26.0,14,39,10.23067283548187,7.0,64,0.8205128205128205,0,0,1,0,0,6.425735797399041,0.1742642026009582,0,0,0,0,0,12,2.25,3,101,0,0,0,0,1,2,0,2,0,6.6,1.0,-1,7,2,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAND_0073012,50.2,861,192,0,36,4,0.52,20.2,0,0.0,0.0,0.0,381,22,60,16.7,16.9,16.799999999999997,0.1999999999999993,2,0,0,-1,176,7,0.62,1,0.67,1,1,0,5,4,34.0,16,48,13.133925536563698,5.5,0,0.0,0,0,0,0,0,11.290896646132786,0.20910335386721357,0,0,0,1,0,22,2.272727272727273,3,103,0,0,0,0,2,4,1,1,0,11.5,0.75,1,7,5,0,0,1,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1
