candidate_id,relevance_grade
CAND_0056959,0
CAND_0066137,0
CAND_0019748,0
CAND_0006237,0
CAND_0031594,0
CAND_0064819,0
CAND_0032062,0
CAND_0065208,0
CAND_0062564,0
CAND_0038446,0
CAND_0086460,1
CAND_0000395,0
CAND_0002243,0
CAND_0030903,0
CAND_0083022,0
CAND_0002843,0
CAND_0057350,0
CAND_0095151,0
CAND_0075007,0
CAND_0062853,0
CAND_0075279,0
CAND_0007473,0
CAND_0025705,0
CAND_0003660,0
CAND_0002697,0
CAND_0045285,0
CAND_0088610,0
CAND_0059193,0
CAND_0006870,0
CAND_0082618,1
CAND_0089619,0
CAND_0045900,0
CAND_0007428,1
CAND_0005932,0
CAND_0052547,0
CAND_0053882,0
CAND_0042037,0
CAND_0059337,0
CAND_0076425,0
CAND_0011253,0
CAND_0043921,0
CAND_0022492,0
CAND_0027656,0
CAND_0019239,0
CAND_0087305,0
CAND_0084028,0
CAND_0091433,0
CAND_0079355,0
CAND_0072364,0
CAND_0073012,0
CAND_0051825,0
CAND_0037117,1
CAND_0079059,0
CAND_0052736,0
CAND_0002736,0
CAND_0010249,0
CAND_0068782,0
CAND_0057622,0
CAND_0061696,1
CAND_0062649,0
CAND_0035613,0
CAND_0021477,0
CAND_0082291,1
CAND_0019628,0
CAND_0046216,0
CAND_0098997,0
CAND_0077276,0
CAND_0000859,0
CAND_0015870,0
CAND_0061683,1
CAND_0044998,0
CAND_0021836,0
CAND_0034412,0
CAND_0032255,0
CAND_0062876,0
CAND_0041004,0
CAND_0049855,0
CAND_0006334,0
CAND_0011738,0
CAND_0098905,0
CAND_0043384,0
CAND_0056904,0
CAND_0067118,0
CAND_0038690,0
CAND_0034926,0
CAND_0036397,0
CAND_0051008,0
CAND_0018129,0
CAND_0094809,0
CAND_0080884,0
CAND_0071194,0
CAND_0012926,0
CAND_0019465,0
CAND_0014438,1
CAND_0088960,0
CAND_0040616,1
CAND_0053664,0
CAND_0094916,0
CAND_0040170,0
CAND_0059923,0
CAND_0080476,0
CAND_0098903,0
CAND_0047810,0
CAND_0089403,0
CAND_0004713,0
CAND_0056130,0
CAND_0001643,0
CAND_0003169,0
CAND_0072675,0
CAND_0008918,1
CAND_0095093,0
CAND_0039416,0
CAND_0082629,0
CAND_0064947,0
CAND_0021146,0
CAND_0092305,0
CAND_0056287,0
CAND_0002116,0
CAND_0031936,0
CAND_0047733,0
CAND_0058336,0
CAND_0036474,0
CAND_0014451,0
CAND_0099689,0
CAND_0086548,0
CAND_0057794,0
CAND_0097610,0
CAND_0024540,0
CAND_0007558,0
CAND_0088602,1
CAND_0063793,0
CAND_0063920,0
CAND_0015631,0
CAND_0071135,0
CAND_0066363,0
CAND_0076503,0
CAND_0084460,1
CAND_0086886,0
CAND_0080173,0
CAND_0013146,0
CAND_0025293,1
CAND_0044813,0
CAND_0066063,0
CAND_0074262,0
CAND_0026058,0
CAND_0006388,0
CAND_0041172,0
CAND_0022704,0
CAND_0001469,0
CAND_0088999,0
CAND_0067810,0
CAND_0028440,0
CAND_0053471,0
CAND_0065010,0
CAND_0038137,0
CAND_0079594,0
CAND_0049343,0
CAND_0069113,0
CAND_0030641,0
CAND_0001808,1
CAND_0033580,0
CAND_0013005,0
CAND_0054703,1
CAND_0024860,0
CAND_0032791,0
CAND_0081820,0
CAND_0065398,0
CAND_0071482,0
CAND_0040946,1
CAND_0006581,0
CAND_0076807,0
CAND_0010120,0
CAND_0007733,0
CAND_0039253,0
CAND_0028225,0
CAND_0058128,0
CAND_0097987,0
CAND_0002222,0
CAND_0053004,0
CAND_0037627,0
CAND_0007873,0
CAND_0070855,0
CAND_0036476,0
CAND_0090428,0
CAND_0078357,0
CAND_0067467,0
CAND_0077555,0
CAND_0095506,0
CAND_0018300,0
CAND_0047159,0
CAND_0046432,0
CAND_0062239,0
CAND_0090977,0
CAND_0053146,0
CAND_0082729,0
CAND_0072781,0
CAND_0092714,0
CAND_0091694,0
CAND_0034287,0
CAND_0052722,0
CAND_0062454,0
CAND_0013283,0
CAND_0006017,0
CAND_0077391,0
CAND_0060861,0
CAND_0058458,0
CAND_0062286,0
CAND_0028943,0
CAND_0021472,0
CAND_0014159,0
CAND_0067521,0
CAND_0005518,0
CAND_0001446,0
CAND_0015823,0
CAND_0034084,0
CAND_0090093,1
CAND_0060844,0
CAND_0018120,0
CAND_0081487,0
CAND_0005085,0
CAND_0093299,0
CAND_0074397,0
CAND_0072229,0
CAND_0070527,0
CAND_0081057,0
CAND_0074428,0
CAND_0082891,0
CAND_0069386,1
CAND_0077262,0
CAND_0032316,0
CAND_0015674,0
CAND_0084790,0
CAND_0089953,0
CAND_0089747,0
CAND_0074559,0
CAND_0031568,0
CAND_0052099,0
CAND_0096275,0
CAND_0040307,0
CAND_0026686,0
CAND_0074548,0
CAND_0084240,0
CAND_0022720,0
CAND_0084935,0
CAND_0028195,0
CAND_0033988,0
CAND_0049559,0
CAND_0018240,1
CAND_0026253,0
CAND_0081043,0
CAND_0067176,0
CAND_0039958,0
CAND_0099273,0
CAND_0010202,0
CAND_0076588,0
CAND_0001569,0
CAND_0007731,0
CAND_0085477,0
CAND_0059524,0
CAND_0083615,0
CAND_0085219,0
CAND_0016267,1
CAND_0016175,0
CAND_0043050,0
CAND_0037515,0
CAND_0006348,0
CAND_0065176,0
CAND_0082913,1
CAND_0018914,0
CAND_0087816,0
CAND_0093883,1
CAND_0037565,0
CAND_0052400,0
CAND_0043105,0
CAND_0051090,0
CAND_0078319,0
CAND_0074836,0
CAND_0034522,0
CAND_0048822,0
CAND_0004131,0
CAND_0090597,0
CAND_0027751,0
CAND_0053273,0
CAND_0032444,0
CAND_0059390,0
CAND_0077261,1
CAND_0088891,0
CAND_0026641,0
CAND_0090408,0
CAND_0099392,0
CAND_0005155,0
CAND_0058019,0
CAND_0053993,0
CAND_0078856,0
CAND_0094581,0
CAND_0010939,0
CAND_0071342,0
CAND_0067091,1
CAND_0088815,0
CAND_0096724,0
CAND_0066031,1
CAND_0052352,0
CAND_0018734,0
CAND_0063635,0
CAND_0044142,0
CAND_0075753,0
CAND_0069537,0
CAND_0024472,0
CAND_0011574,0
CAND_0084752,1
CAND_0094201,0
CAND_0079300,0
CAND_0036570,1
CAND_0022473,0
CAND_0088089,1
CAND_0077299,0
CAND_0074779,0
CAND_0007672,0
CAND_0076826,0
CAND_0076430,0
CAND_0043397,0
CAND_0029996,0
CAND_0096132,0
CAND_0032704,0
CAND_0018888,1
CAND_0006693,0
CAND_0081414,0
CAND_0031383,0
CAND_0016740,0
CAND_0059654,0
CAND_0015533,0
CAND_0025810,0
CAND_0074731,1
CAND_0030272,0
CAND_0057522,0
CAND_0026640,1
CAND_0081281,0
CAND_0062246,0
CAND_0064331,1
CAND_0022558,0
CAND_0083438,0
CAND_0067643,1
CAND_0061858,0
CAND_0081472,0
CAND_0016268,1
CAND_0084383,0
CAND_0006517,0
CAND_0052744,1
CAND_0089947,1
CAND_0014704,0
CAND_0053385,0
CAND_0001576,0
CAND_0040001,0
CAND_0001942,0
CAND_0095010,0
CAND_0050007,0
CAND_0067535,0
CAND_0093634,0
CAND_0016088,0
CAND_0040186,0
CAND_0040028,0
CAND_0095253,0
CAND_0057545,0
CAND_0007860,0
CAND_0059620,0
CAND_0027212,0
CAND_0092961,0
CAND_0019288,1
CAND_0076319,0
CAND_0007708,0
CAND_0065941,0
CAND_0008883,0
CAND_0062184,0
CAND_0051865,0
CAND_0042627,0
CAND_0091534,2
CAND_0036491,1
CAND_0017215,0
CAND_0039527,0
CAND_0060483,0
CAND_0072717,0
CAND_0000498,0
CAND_0040092,1
CAND_0022358,0
CAND_0009482,0
CAND_0093099,0
CAND_0043765,0
CAND_0081801,0
CAND_0096815,0
CAND_0076592,0
CAND_0096737,0
CAND_0099805,0
CAND_0065473,0
CAND_0058327,0
CAND_0096505,0
CAND_0017575,0
CAND_0023524,0
CAND_0026540,0
CAND_0023217,0
CAND_0033586,0
CAND_0009688,0
CAND_0061435,0
CAND_0060337,0
CAND_0026280,0
CAND_0019045,0
CAND_0080602,0
CAND_0088534,0
CAND_0076451,0
CAND_0064715,0
CAND_0007241,0
CAND_0014350,0
CAND_0055761,0
CAND_0066532,0
CAND_0002953,0
CAND_0017565,0
CAND_0065611,0
CAND_0079151,0
CAND_0019726,0
CAND_0021565,0
CAND_0052585,0
CAND_0046514,0
CAND_0044238,0
CAND_0035915,0
CAND_0013002,0
CAND_0051700,0
CAND_0026066,0
CAND_0032912,0
CAND_0066908,0
CAND_0052117,0
CAND_0031820,0
CAND_0032322,0
CAND_0003254,0
CAND_0058197,0
CAND_0024197,0
CAND_0024119,0
CAND_0050499,0
CAND_0048928,0
CAND_0042935,0
CAND_0024088,0
CAND_0055960,1
CAND_0087839,0
CAND_0089225,0
CAND_0079601,0
CAND_0009685,0
CAND_0056936,0
CAND_0086891,0
CAND_0079664,0
CAND_0046924,1
CAND_0004361,0
CAND_0087702,0
CAND_0010450,0
CAND_0027450,0
CAND_0008191,0
CAND_0012397,0
CAND_0029933,0
CAND_0041772,1
CAND_0068062,0
CAND_0032771,0
CAND_0019856,0
CAND_0034243,0
CAND_0009497,0
CAND_0030437,0
CAND_0027182,0
CAND_0092456,0
CAND_0014714,0
CAND_0069643,0
CAND_0010241,0
CAND_0099983,0
CAND_0082645,0
CAND_0022321,0
CAND_0060162,0
CAND_0052498,1
CAND_0058300,0
CAND_0069441,0
CAND_0097679,0
CAND_0006209,1
CAND_0087204,0
CAND_0012843,0
CAND_0026411,0
CAND_0088691,0
CAND_0063038,0
CAND_0039235,0
CAND_0046816,0
CAND_0058579,0
CAND_0086154,1
CAND_0073423,0
CAND_0051685,0
CAND_0051507,1
CAND_0095362,0
CAND_0011281,0
CAND_0003805,0
CAND_0005805,0
CAND_0092095,0
CAND_0072530,0
CAND_0022296,0
CAND_0075138,0
CAND_0045258,0
CAND_0010446,0
CAND_0022545,0
CAND_0022428,0
CAND_0016957,0
CAND_0080740,0
CAND_0028451,0
CAND_0003100,1
CAND_0011135,1
CAND_0002557,0
CAND_0095642,0
CAND_0042931,0
CAND_0022856,0
CAND_0095243,0
CAND_0086869,0
CAND_0002657,0
CAND_0091229,1
CAND_0095218,0
CAND_0037533,0
CAND_0068320,0
CAND_0047258,0
CAND_0027988,0
CAND_0021290,0
CAND_0095841,0
CAND_0027993,0
CAND_0096416,0
CAND_0017478,0
CAND_0015046,0
CAND_0027651,0
CAND_0046278,1
CAND_0023523,0
CAND_0041839,0
CAND_0017883,0
CAND_0012779,0
CAND_0049540,1
CAND_0076977,0
CAND_0066129,0
CAND_0009893,0
CAND_0085078,0
CAND_0056070,0
CAND_0023246,0
CAND_0038792,0
CAND_0059744,0
CAND_0039824,0
CAND_0019296,0
CAND_0056097,0
CAND_0026410,1
CAND_0046792,0
CAND_0062926,0
CAND_0009118,0
CAND_0098745,0
CAND_0006354,1
CAND_0089495,1
CAND_0035790,0
CAND_0000722,0
CAND_0025677,0
CAND_0088596,0
CAND_0010547,0
CAND_0042236,0
CAND_0048265,0
CAND_0005690,0
CAND_0030740,0
CAND_0016163,1
CAND_0015980,0
CAND_0043499,0
CAND_0089577,0
CAND_0066945,0
CAND_0089800,0
CAND_0002113,0
CAND_0009471,0
CAND_0005269,1
CAND_0069753,0
CAND_0046108,1
CAND_0011996,0
CAND_0086604,0
CAND_0037362,0
CAND_0023084,0
CAND_0021729,0
CAND_0012610,0
CAND_0083884,0
CAND_0058226,0
CAND_0007919,0
CAND_0036812,0
CAND_0002393,0
CAND_0026178,0
CAND_0023904,0
CAND_0068057,0
CAND_0075291,0
CAND_0040054,0
CAND_0068348,0
CAND_0096469,0
CAND_0047305,0
CAND_0003397,0
CAND_0036820,0
CAND_0029728,0
CAND_0032374,0
CAND_0036786,0
CAND_0054144,0
CAND_0034769,0
CAND_0066416,0
CAND_0064300,0
CAND_0069095,0
CAND_0041433,0
CAND_0031027,0
CAND_0073738,0
CAND_0059099,0
CAND_0054781,0
CAND_0040079,0
CAND_0065407,0
CAND_0023093,1
CAND_0074674,0
CAND_0007509,0
CAND_0051396,0
CAND_0037680,0
CAND_0032019,0
CAND_0057180,0
CAND_0029050,0
CAND_0061318,0
CAND_0054368,0
CAND_0024064,0
CAND_0009627,0
CAND_0038149,0
CAND_0056567,0
CAND_0087361,0
CAND_0011967,0
CAND_0066903,0
CAND_0006007,0
CAND_0073871,0
CAND_0043253,0
CAND_0070653,1
CAND_0028460,0
CAND_0087459,0
CAND_0075504,0
CAND_0094267,0
CAND_0052141,0
CAND_0022626,0
CAND_0085833,0
CAND_0000802,0
CAND_0049202,0
CAND_0003908,0
CAND_0046766,0
CAND_0006512,0
CAND_0089168,0
CAND_0001712,0
CAND_0051181,0
CAND_0039831,0
CAND_0031001,0
CAND_0009169,0
CAND_0080653,0
CAND_0051566,0
CAND_0057679,0
CAND_0001610,2
CAND_0089085,0
CAND_0072163,0
CAND_0090934,0
CAND_0088240,0
CAND_0038854,0
CAND_0072711,0
CAND_0022274,1
CAND_0061322,0
CAND_0052942,0
CAND_0079608,0
CAND_0006536,0
CAND_0000452,0
CAND_0006074,0
CAND_0049010,0
CAND_0009493,0
CAND_0026728,0
CAND_0008795,0
CAND_0002127,0
CAND_0097393,0
CAND_0067085,0
CAND_0070774,0
CAND_0041915,0
CAND_0095319,0
CAND_0087778,1
CAND_0027723,1
CAND_0048329,0
CAND_0045114,0
CAND_0011162,2
CAND_0064002,0
CAND_0020828,0
CAND_0026208,1
CAND_0093851,0
CAND_0038361,0
CAND_0027697,0
CAND_0083767,0
CAND_0072548,0
CAND_0033928,0
CAND_0058998,0
CAND_0009928,0
CAND_0081078,0
CAND_0018234,0
CAND_0060468,0
CAND_0037270,0
CAND_0067748,0
CAND_0073368,0
CAND_0016558,0
CAND_0033481,0
CAND_0080141,0
CAND_0028490,0
CAND_0012660,0
CAND_0042069,0
CAND_0073874,0
CAND_0059434,0
CAND_0037205,0
CAND_0010941,0
CAND_0076495,0
CAND_0073014,0
CAND_0029295,0
CAND_0037838,0
CAND_0016755,0
CAND_0051664,0
CAND_0071241,0
CAND_0065640,0
CAND_0073614,0
CAND_0018126,0
CAND_0025448,0
CAND_0061680,0
CAND_0016666,0
CAND_0009654,0
CAND_0019011,0
CAND_0017465,0
CAND_0013021,0
CAND_0098922,0
CAND_0084807,0
CAND_0001481,0
CAND_0025923,0
CAND_0009016,0
CAND_0019108,0
CAND_0036023,1
CAND_0074975,0
CAND_0093039,0
CAND_0040712,0
CAND_0028704,0
CAND_0024492,0
CAND_0068273,0
CAND_0017266,0
CAND_0029177,0
CAND_0047780,0
CAND_0071977,0
CAND_0096796,0
CAND_0066886,0
CAND_0044677,0
CAND_0039882,0
CAND_0086039,0
CAND_0008297,1
CAND_0031232,0
CAND_0022826,0
CAND_0059001,0
CAND_0075443,0
CAND_0013393,1
CAND_0074098,1
CAND_0096070,0
CAND_0076156,0
CAND_0081145,0
CAND_0065745,0
CAND_0004005,0
CAND_0035214,0
CAND_0020468,0
CAND_0007713,0
CAND_0071598,0
CAND_0024777,0
CAND_0093473,0
CAND_0007207,0
CAND_0053670,0
CAND_0016976,0
CAND_0026828,0
CAND_0053287,0
CAND_0003183,0
CAND_0048085,0
CAND_0064538,0
CAND_0091039,0
CAND_0023617,0
CAND_0048601,0
CAND_0027059,0
CAND_0020826,0
CAND_0067062,0
CAND_0076728,0
CAND_0035359,0
CAND_0050530,0
CAND_0018523,0
CAND_0038923,0
CAND_0070808,0
CAND_0089414,0
CAND_0023264,0
CAND_0027168,0
CAND_0053279,0
CAND_0072721,1
CAND_0094745,0
CAND_0007675,0
CAND_0092696,0
CAND_0043257,0
CAND_0092109,0
CAND_0036119,0
CAND_0012909,1
CAND_0070414,0
CAND_0007093,0
CAND_0097930,0
CAND_0027825,0
CAND_0040921,0
CAND_0046484,0
CAND_0099757,0
CAND_0095716,0
CAND_0023840,0
CAND_0042100,2
CAND_0093043,0
CAND_0013958,0
CAND_0079527,0
CAND_0051474,0
CAND_0091847,0
CAND_0072181,0
CAND_0092678,0
CAND_0045464,0
CAND_0075044,0
CAND_0016649,0
CAND_0053174,1
CAND_0077402,0
CAND_0059853,0
CAND_0025564,0
CAND_0091384,0
CAND_0025052,0
CAND_0079080,0
CAND_0009542,0
CAND_0096722,0
CAND_0095704,0
CAND_0016241,0
CAND_0092692,1
CAND_0069147,0
CAND_0017495,0
CAND_0077592,0
CAND_0086981,0
CAND_0091245,0
CAND_0083509,0
CAND_0013208,0
CAND_0050631,0
CAND_0094049,0
CAND_0066388,0
CAND_0008034,0
CAND_0078782,0
CAND_0041692,0
CAND_0094752,0
CAND_0057673,0
CAND_0099365,0
CAND_0014335,0
CAND_0004344,0
CAND_0075377,0
CAND_0024622,0
CAND_0027855,0
CAND_0042477,0
CAND_0079819,0
CAND_0002793,1
CAND_0068398,0
CAND_0046223,0
CAND_0054951,0
CAND_0043233,0
CAND_0045208,0
CAND_0050632,0
CAND_0093192,0
CAND_0054864,0
CAND_0083150,0
CAND_0006556,0
CAND_0031520,0
CAND_0068512,0
CAND_0080002,0
CAND_0021308,0
CAND_0008461,0
CAND_0094840,0
CAND_0025587,0
CAND_0086320,0
CAND_0058463,1
CAND_0022472,0
CAND_0063919,0
CAND_0017590,1
CAND_0006689,0
CAND_0042135,0
CAND_0035037,0
CAND_0036571,0
CAND_0033662,0
CAND_0094430,0
CAND_0001544,0
CAND_0001103,0
CAND_0017822,0
CAND_0051461,0
CAND_0047288,0
CAND_0098519,0
CAND_0047903,0
CAND_0040947,0
CAND_0089211,1
CAND_0058188,0
CAND_0013524,0
CAND_0055387,0
CAND_0004728,0
CAND_0005287,0
CAND_0016473,0
CAND_0075840,0
CAND_0084878,0
CAND_0040518,0
CAND_0025581,0
CAND_0098203,0
CAND_0058820,0
CAND_0081121,0
CAND_0048019,0
CAND_0034925,0
CAND_0035460,0
CAND_0012626,0
CAND_0036942,0
CAND_0073633,1
CAND_0046458,0
CAND_0084760,0
CAND_0054650,0
CAND_0036761,0
CAND_0004008,0
CAND_0057972,0
CAND_0064655,0
CAND_0075004,0
CAND_0008421,0
CAND_0036818,0
CAND_0046507,0
CAND_0017090,1
CAND_0049825,0
CAND_0095909,0
CAND_0020125,0
CAND_0002050,0
CAND_0027922,0
CAND_0004718,0
CAND_0006757,0
CAND_0037582,0
CAND_0048626,0
CAND_0040127,0
CAND_0089498,0
CAND_0052510,0
CAND_0048716,0
CAND_0010771,0
CAND_0019499,0
CAND_0051304,0
CAND_0053934,0
CAND_0003234,0
CAND_0052712,1
CAND_0022375,0
CAND_0040910,0
CAND_0034563,0
CAND_0077307,0
CAND_0095925,0
CAND_0064470,0
CAND_0056532,0
CAND_0049978,1
CAND_0039332,0
CAND_0003791,1
CAND_0091230,0
CAND_0077430,0
CAND_0088002,0
CAND_0093412,0
CAND_0010257,3
CAND_0043620,0
CAND_0010441,0
CAND_0041151,0
CAND_0044072,0
CAND_0095869,0
CAND_0058481,0
CAND_0074389,0
CAND_0081937,0
CAND_0021797,0
CAND_0069677,0
CAND_0093761,0
CAND_0025083,0
CAND_0096439,0
CAND_0067144,0
CAND_0047425,0
CAND_0068468,0
CAND_0077502,0
CAND_0014385,0
CAND_0021065,0
CAND_0077394,0
CAND_0098442,0
CAND_0018579,0
CAND_0027219,0
CAND_0081846,6
CAND_0064413,0
CAND_0089559,0
CAND_0084530,0
CAND_0094014,0
CAND_0064682,0
CAND_0094759,3
CAND_0081957,0
CAND_0091812,0
CAND_0013291,0
CAND_0088827,0
CAND_0017847,0
CAND_0016303,0
CAND_0013634,0
CAND_0082751,0
CAND_0066457,0
CAND_0068709,0
CAND_0053053,0
CAND_0054655,0
CAND_0060257,1
CAND_0043089,1
CAND_0086276,0
CAND_0061623,0
CAND_0028486,0
CAND_0032334,0
CAND_0084476,0
CAND_0084127,0
CAND_0056104,0
CAND_0064803,0
CAND_0067851,0
CAND_0082476,0
CAND_0041963,0
CAND_0052188,0
CAND_0036945,0
CAND_0040326,0
CAND_0085899,0
CAND_0043312,1
CAND_0082002,0
CAND_0033143,0
CAND_0040257,0
CAND_0072782,0
CAND_0055288,0
CAND_0073007,1
CAND_0085263,0
CAND_0009954,0
CAND_0093721,0
CAND_0093521,0
CAND_0043977,0
CAND_0093439,0
CAND_0056726,0
CAND_0062884,0
CAND_0067775,0
CAND_0011208,0
CAND_0015304,0
CAND_0024630,1
CAND_0059840,0
CAND_0030732,0
CAND_0015070,0
CAND_0098923,0
CAND_0022181,0
CAND_0052333,0
CAND_0053325,0
CAND_0040521,1
CAND_0019968,0
CAND_0057349,0
CAND_0062784,0
CAND_0062363,0
CAND_0039943,0
CAND_0063118,0
CAND_0078162,0
CAND_0030254,0
CAND_0002604,0
CAND_0017474,0
CAND_0060237,0
CAND_0001673,0
CAND_0086190,0
CAND_0092856,0
CAND_0071169,0
CAND_0031506,0
CAND_0082847,1
CAND_0069059,0
CAND_0006560,0
CAND_0038459,0
CAND_0022784,0
CAND_0035721,0
CAND_0012061,0
CAND_0054117,0
CAND_0035313,0
CAND_0030519,0
CAND_0036561,0
CAND_0086368,0
CAND_0032448,0
CAND_0011777,0
CAND_0094845,0
CAND_0053677,0
CAND_0070908,0
CAND_0031766,0
CAND_0079606,0
CAND_0039152,0
CAND_0028621,0
CAND_0062413,1
CAND_0026147,0
CAND_0096760,0
CAND_0082490,0
CAND_0031929,0
CAND_0021433,0
CAND_0004626,0
CAND_0063871,0
CAND_0075956,0
CAND_0043676,1
CAND_0022940,0
CAND_0027640,0
CAND_0018133,0
CAND_0096142,2
CAND_0033587,0
CAND_0044770,0
CAND_0058898,0
CAND_0014073,0
CAND_0066016,0
CAND_0081489,0
CAND_0036346,0
CAND_0027424,0
CAND_0075695,0
CAND_0022039,0
CAND_0069213,0
CAND_0006430,0
CAND_0018557,0
CAND_0076587,1
CAND_0057555,0
CAND_0057913,0
CAND_0028622,0
CAND_0061273,0
CAND_0083362,0
CAND_0062759,0
CAND_0093193,2
CAND_0028040,0
CAND_0022853,0
CAND_0028647,1
CAND_0038364,0
CAND_0080038,0
CAND_0021034,0
CAND_0038656,0
CAND_0049479,0
CAND_0032419,0
CAND_0094872,0
CAND_0092594,0
CAND_0038521,0
CAND_0036415,0
CAND_0014133,0
CAND_0093006,0
CAND_0015214,0
CAND_0017522,0
CAND_0006039,0
CAND_0024400,0
CAND_0011060,0
CAND_0035530,0
CAND_0064230,0
CAND_0075532,0
CAND_0092322,0
CAND_0015436,0
CAND_0045041,1
CAND_0017336,0
CAND_0085685,0
CAND_0045899,0
CAND_0036072,0
CAND_0080033,0
CAND_0065393,0
CAND_0092999,0
CAND_0082181,0
CAND_0023076,1
CAND_0071939,1
CAND_0007954,0
CAND_0030599,0
CAND_0004325,0
CAND_0047298,0
CAND_0088630,0
CAND_0044716,0
CAND_0082910,0
CAND_0085328,0
CAND_0032271,1
CAND_0032092,0
CAND_0097598,0
CAND_0075747,0
CAND_0086738,0
CAND_0050146,0
CAND_0074648,1
CAND_0096725,0
CAND_0073287,0
CAND_0053436,0
CAND_0094463,1
CAND_0053297,0
CAND_0068140,0
CAND_0050345,0
CAND_0087854,0
CAND_0064687,0
CAND_0027406,0
CAND_0002674,0
CAND_0057768,0
CAND_0074657,0
CAND_0017453,0
CAND_0024719,0
CAND_0028829,0
CAND_0039650,0
CAND_0081002,0
CAND_0042423,0
CAND_0033357,0
CAND_0074150,0
CAND_0022667,0
CAND_0049524,0
CAND_0027090,0
CAND_0069582,0
CAND_0002005,0
CAND_0087518,0
CAND_0015298,0
CAND_0005260,2
CAND_0095214,0
CAND_0080221,0
CAND_0005014,0
CAND_0057209,0
CAND_0093916,1
CAND_0091756,0
CAND_0046711,0
CAND_0098433,0
CAND_0003151,0
CAND_0051210,0
CAND_0054649,0
CAND_0074289,0
CAND_0049541,0
CAND_0054178,0
CAND_0023056,0
CAND_0011104,0
CAND_0099809,0
CAND_0021058,0
CAND_0086831,0
CAND_0030643,0
CAND_0065517,0
CAND_0080068,0
CAND_0023631,0
CAND_0016777,0
CAND_0076029,0
CAND_0008030,0
CAND_0011432,2
CAND_0045984,0
CAND_0043331,0
CAND_0032623,0
CAND_0041836,0
CAND_0027986,0
CAND_0099043,0
CAND_0017435,0
CAND_0045286,0
CAND_0058583,0
CAND_0094614,0
CAND_0023182,0
CAND_0018765,0
CAND_0097256,1
CAND_0091152,0
CAND_0095968,0
CAND_0072500,0
CAND_0068936,0
CAND_0004944,0
CAND_0035423,0
CAND_0003575,1
CAND_0009507,0
CAND_0002436,0
CAND_0080063,0
CAND_0034449,0
CAND_0046392,0
CAND_0004601,0
CAND_0019504,1
CAND_0088252,0
CAND_0057829,0
CAND_0015675,0
CAND_0048453,0
CAND_0094152,0
CAND_0056395,0
CAND_0030434,0
CAND_0015978,0
CAND_0019474,0
CAND_0082713,0
CAND_0091460,0
CAND_0000815,0
CAND_0015786,0
CAND_0041149,0
CAND_0072091,1
CAND_0009886,0
CAND_0085950,0
CAND_0005422,0
CAND_0069925,0
CAND_0028107,0
CAND_0083119,0
CAND_0085235,0
CAND_0002107,0
CAND_0050074,0
CAND_0045971,0
CAND_0018742,0
CAND_0038218,0
CAND_0036105,0
CAND_0050200,0
CAND_0040955,0
CAND_0082778,0
CAND_0060499,0
CAND_0001820,0
CAND_0065240,0
CAND_0069203,0
CAND_0006821,1
CAND_0089657,0
CAND_0005426,0
CAND_0038087,0
CAND_0056370,0
CAND_0080914,0
CAND_0028777,0
CAND_0036962,0
CAND_0089870,0
CAND_0087909,0
CAND_0077940,0
CAND_0082184,0
CAND_0029288,0
CAND_0017885,0
CAND_0072450,0
CAND_0021818,0
CAND_0007546,0
CAND_0036496,0
CAND_0004237,0
CAND_0074339,1
CAND_0058575,2
CAND_0040973,0
CAND_0085252,0
CAND_0018704,0
CAND_0061391,0
CAND_0087082,0
CAND_0089788,0
CAND_0099930,0
CAND_0087560,0
CAND_0003841,1
CAND_0024549,0
CAND_0025042,0
CAND_0092863,0
CAND_0088406,0
CAND_0004679,1
CAND_0050416,0
CAND_0092641,0
CAND_0077399,0
CAND_0056617,0
CAND_0068896,0
CAND_0007153,0
CAND_0057199,0
CAND_0009190,0
CAND_0064221,0
CAND_0026552,0
CAND_0056463,0
CAND_0082062,0
CAND_0083633,0
CAND_0019563,0
CAND_0034369,0
CAND_0082963,0
CAND_0043134,0
CAND_0076251,2
CAND_0068918,0
CAND_0068549,0
CAND_0001869,0
CAND_0033451,0
CAND_0088653,0
CAND_0077103,0
CAND_0055009,0
CAND_0026196,0
CAND_0042410,0
CAND_0042928,0
CAND_0022684,0
CAND_0050340,0
CAND_0033566,0
CAND_0006538,1
CAND_0001419,0
CAND_0083078,0
CAND_0029235,0
CAND_0022070,0
CAND_0041229,0
CAND_0056309,1
CAND_0070018,0
CAND_0029611,0
CAND_0026565,0
CAND_0005246,0
CAND_0042494,0
CAND_0094251,0
CAND_0095567,1
CAND_0040650,0
CAND_0070379,0
CAND_0020762,0
CAND_0076739,0
CAND_0021955,0
CAND_0006951,0
CAND_0036778,0
CAND_0089726,0
CAND_0073204,1
CAND_0046146,0
CAND_0066262,0
CAND_0038827,0
CAND_0004107,0
CAND_0007955,0
CAND_0069922,0
CAND_0050556,0
CAND_0065288,0
CAND_0027260,0
CAND_0025703,0
CAND_0065297,0
CAND_0063190,0
CAND_0090779,0
CAND_0079050,1
CAND_0025354,0
CAND_0051783,0
CAND_0054022,0
CAND_0027209,0
CAND_0008922,0
CAND_0095646,0
CAND_0059238,0
CAND_0063622,1
CAND_0086682,0
CAND_0096146,0
CAND_0054131,0
CAND_0090192,0
CAND_0038269,0
CAND_0084388,0
CAND_0008800,0
CAND_0079741,0
CAND_0085111,0
CAND_0095574,0
