candidate_id,rank,cross_encoder_score,honeypot_flag,honeypot_reasons
CAND_0047448,16143,0.009055,False,
CAND_0047667,16144,0.009055,False,
CAND_0047767,16145,0.009055,False,
CAND_0048851,16146,0.009055,False,
CAND_0050232,16147,0.009055,False,
CAND_0053587,16148,0.009055,False,
CAND_0053818,16149,0.009055,False,
CAND_0054373,16150,0.009055,False,
CAND_0054682,16151,0.009055,False,
CAND_0054719,16152,0.009055,False,
CAND_0054991,16153,0.009055,False,
CAND_0056801,16154,0.009055,False,
CAND_0058558,16155,0.009055,False,
CAND_0060215,16156,0.009055,False,
CAND_0060600,16157,0.009055,False,
CAND_0061302,16158,0.009055,False,
CAND_0062074,16159,0.009055,False,
CAND_0062579,16160,0.009055,False,
CAND_0064281,16161,0.009055,False,
CAND_0064699,16162,0.009055,False,
CAND_0064877,16163,0.009055,False,
CAND_0067810,16164,0.009055,False,
CAND_0067950,16165,0.009055,False,
CAND_0067985,16166,0.009055,False,
CAND_0070964,16167,0.009055,False,
CAND_0071794,16168,0.009055,False,
CAND_0072579,16169,0.009055,False,
CAND_0076138,16170,0.009055,False,
CAND_0077281,16171,0.009055,False,
CAND_0079286,16172,0.009055,False,
CAND_0081414,16173,0.009055,False,
CAND_0082552,16174,0.009055,False,
CAND_0082664,16175,0.009055,False,
CAND_0083155,16176,0.009055,False,
CAND_0085110,16177,0.009055,False,
CAND_0087266,16178,0.009055,False,
CAND_0087536,16179,0.009055,False,
CAND_0087915,16180,0.009055,False,
CAND_0089621,16181,0.009055,False,
CAND_0089999,16182,0.009055,False,
CAND_0091152,16183,0.009055,False,
CAND_0091210,16184,0.009055,False,
CAND_0091643,16185,0.009055,False,
CAND_0092773,16186,0.009055,False,
CAND_0093467,16187,0.009055,False,
CAND_0095626,16188,0.009055,False,
CAND_0095823,16189,0.009055,False,
CAND_0095992,16190,0.009055,False,
CAND_0097613,16191,0.009055,False,
CAND_0098379,16192,0.009055,False,
CAND_0098785,16193,0.009055,False,
CAND_0099586,16194,0.009055,False,
CAND_0000723,16195,0.009020,False,
CAND_0000994,16196,0.009020,False,
CAND_0001704,16197,0.009020,False,
CAND_0003503,16198,0.009020,False,
CAND_0006589,16199,0.009020,False,
CAND_0008618,16200,0.009020,False,
CAND_0008798,16201,0.009020,False,
CAND_0009506,16202,0.009020,False,
CAND_0010946,16203,0.009020,False,
CAND_0012817,16204,0.009020,False,
CAND_0013011,16205,0.009020,False,
CAND_0014870,16206,0.009020,False,
CAND_0015157,16207,0.009020,False,
CAND_0015171,16208,0.009020,False,
CAND_0017393,16209,0.009020,False,
CAND_0017519,16210,0.009020,False,
CAND_0020522,16211,0.009020,False,
CAND_0021180,16212,0.009020,False,
CAND_0021473,16213,0.009020,False,
CAND_0023244,16214,0.009020,False,
CAND_0024827,16215,0.009020,False,
CAND_0024857,16216,0.009020,False,
CAND_0025123,16217,0.009020,False,
CAND_0026075,16218,0.009020,False,
CAND_0027597,16219,0.009020,False,
CAND_0027716,16220,0.009020,False,
CAND_0028986,16221,0.009020,False,
CAND_0029752,16222,0.009020,False,
CAND_0029892,16223,0.009020,False,
CAND_0030723,16224,0.009020,False,
CAND_0030830,16225,0.009020,False,
CAND_0032740,16226,0.009020,False,
CAND_0032770,16227,0.009020,False,
CAND_0033818,16228,0.009020,False,
CAND_0034633,16229,0.009020,False,
CAND_0036819,16230,0.009020,False,
CAND_0037069,16231,0.009020,False,
CAND_0037513,16232,0.009020,False,
CAND_0037994,16233,0.009020,False,
CAND_0039639,16234,0.009020,False,
CAND_0039945,16235,0.009020,False,
CAND_0040731,16236,0.009020,False,
CAND_0041629,16237,0.009020,False,
CAND_0043305,16238,0.009020,False,
CAND_0045586,16239,0.009020,False,
CAND_0047160,16240,0.009020,False,
CAND_0047456,16241,0.009020,False,
CAND_0047512,16242,0.009020,False,
CAND_0048687,16243,0.009020,False,
CAND_0051348,16244,0.009020,False,
CAND_0051886,16245,0.009020,False,
CAND_0053662,16246,0.009020,False,
CAND_0054356,16247,0.009020,False,
CAND_0055197,16248,0.009020,False,
CAND_0056021,16249,0.009020,False,
CAND_0057291,16250,0.009020,False,
CAND_0059927,16251,0.009020,False,
CAND_0060210,16252,0.009020,False,
CAND_0060671,16253,0.009020,False,
CAND_0062542,16254,0.009020,False,
CAND_0064608,16255,0.009020,False,
CAND_0065124,16256,0.009020,False,
CAND_0065251,16257,0.009020,False,
CAND_0069022,16258,0.009020,False,
CAND_0070949,16259,0.009020,False,
CAND_0072261,16260,0.009020,False,
CAND_0073228,16261,0.009020,False,
CAND_0074811,16262,0.009020,False,
CAND_0074911,16263,0.009020,False,
CAND_0076308,16264,0.009020,False,
CAND_0077527,16265,0.009020,False,
CAND_0079368,16266,0.009020,False,
CAND_0080306,16267,0.009020,False,
CAND_0081524,16268,0.009020,False,
CAND_0088241,16269,0.009020,False,
CAND_0090076,16270,0.009020,False,
CAND_0090379,16271,0.009020,False,
CAND_0090444,16272,0.009020,False,
CAND_0090623,16273,0.009020,False,
CAND_0090716,16274,0.009020,False,
CAND_0091223,16275,0.009020,False,
CAND_0091600,16276,0.009020,False,
CAND_0093136,16277,0.009020,False,
CAND_0093502,16278,0.009020,False,
CAND_0094950,16279,0.009020,False,
CAND_0095308,16280,0.009020,False,
CAND_0096073,16281,0.009020,False,
CAND_0097185,16282,0.009020,False,
CAND_0098156,16283,0.009020,False,
CAND_0098411,16284,0.009020,False,
CAND_0000385,16285,0.008985,False,
CAND_0000399,16286,0.008985,False,
CAND_0002367,16287,0.008985,False,
CAND_0003212,16288,0.008985,False,
CAND_0005232,16289,0.008985,False,
CAND_0006791,16290,0.008985,False,
CAND_0007764,16291,0.008985,False,
CAND_0008055,16292,0.008985,False,
CAND_0008417,16293,0.008985,False,
CAND_0008477,16294,0.008985,False,
CAND_0008702,16295,0.008985,False,
CAND_0008995,16296,0.008985,False,
CAND_0010670,16297,0.008985,False,
CAND_0012053,16298,0.008985,False,
CAND_0012606,16299,0.008985,False,
CAND_0014525,16300,0.008985,False,
CAND_0015321,16301,0.008985,False,
CAND_0015569,16302,0.008985,False,
CAND_0017632,16303,0.008985,False,
CAND_0018327,16304,0.008985,False,
CAND_0019750,16305,0.008985,False,
CAND_0020450,16306,0.008985,False,
CAND_0021737,16307,0.008985,False,
CAND_0022263,16308,0.008985,False,
CAND_0024074,16309,0.008985,False,
CAND_0024678,16310,0.008985,False,
CAND_0025824,16311,0.008985,False,
CAND_0027107,16312,0.008985,False,
CAND_0027163,16313,0.008985,False,
CAND_0027465,16314,0.008985,False,
CAND_0027962,16315,0.008985,False,
CAND_0029531,16316,0.008985,False,
CAND_0029989,16317,0.008985,False,
CAND_0030419,16318,0.008985,False,
CAND_0032585,16319,0.008985,False,
CAND_0032950,16320,0.008985,False,
CAND_0033009,16321,0.008985,False,
CAND_0033456,16322,0.008985,False,
CAND_0035308,16323,0.008985,False,
CAND_0036753,16324,0.008985,False,
CAND_0037392,16325,0.008985,False,
CAND_0038803,16326,0.008985,False,
CAND_0039158,16327,0.008985,False,
CAND_0039875,16328,0.008985,False,
CAND_0041109,16329,0.008985,False,
CAND_0042414,16330,0.008985,False,
CAND_0042436,16331,0.008985,False,
CAND_0042857,16332,0.008985,False,
CAND_0046148,16333,0.008985,False,
CAND_0046265,16334,0.008985,False,
CAND_0046523,16335,0.008985,False,
CAND_0047100,16336,0.008985,False,
CAND_0048504,16337,0.008985,False,
CAND_0048827,16338,0.008985,False,
CAND_0049925,16339,0.008985,False,
CAND_0050547,16340,0.008985,False,
CAND_0052950,16341,0.008985,False,
CAND_0055677,16342,0.008985,False,
CAND_0055919,16343,0.008985,False,
CAND_0055940,16344,0.008985,False,
CAND_0057452,16345,0.008985,False,
CAND_0057961,16346,0.008985,False,
CAND_0060499,16347,0.008985,False,
CAND_0061051,16348,0.008985,False,
CAND_0062794,16349,0.008985,False,
CAND_0062819,16350,0.008985,False,
CAND_0064052,16351,0.008985,False,
CAND_0064223,16352,0.008985,False,
CAND_0064420,16353,0.008985,False,
CAND_0064487,16354,0.008985,False,
CAND_0065273,16355,0.008985,False,
CAND_0066753,16356,0.008985,False,
CAND_0066804,16357,0.008985,False,
CAND_0072849,16358,0.008985,False,
CAND_0073652,16359,0.008985,False,
CAND_0076071,16360,0.008985,False,
CAND_0076896,16361,0.008985,False,
CAND_0077384,16362,0.008985,False,
CAND_0078461,16363,0.008985,False,
CAND_0079039,16364,0.008985,False,
CAND_0079973,16365,0.008985,False,
CAND_0080589,16366,0.008985,False,
CAND_0081605,16367,0.008985,False,
CAND_0083826,16368,0.008985,False,
CAND_0084188,16369,0.008985,False,
CAND_0084801,16370,0.008985,False,
CAND_0085689,16371,0.008985,False,
CAND_0087075,16372,0.008985,False,
CAND_0089283,16373,0.008985,False,
CAND_0089964,16374,0.008985,False,
CAND_0093026,16375,0.008985,False,
CAND_0096228,16376,0.008985,False,
CAND_0097847,16377,0.008985,False,
CAND_0099106,16378,0.008985,False,
CAND_0001155,16379,0.008951,False,
CAND_0002648,16380,0.008951,False,
CAND_0005640,16381,0.008951,False,
CAND_0008402,16382,0.008951,False,
CAND_0009055,16383,0.008951,False,
CAND_0010248,16384,0.008951,False,
CAND_0010576,16385,0.008951,False,
CAND_0010732,16386,0.008951,False,
CAND_0010987,16387,0.008951,False,
CAND_0012879,16388,0.008951,False,
CAND_0013315,16389,0.008951,False,
CAND_0013484,16390,0.008951,False,
CAND_0015672,16391,0.008951,False,
CAND_0018213,16392,0.008951,False,
CAND_0018730,16393,0.008951,False,
CAND_0019052,16394,0.008951,False,
CAND_0020044,16395,0.008951,False,
CAND_0021194,16396,0.008951,False,
CAND_0021521,16397,0.008951,False,
CAND_0022978,16398,0.008951,False,
CAND_0023168,16399,0.008951,False,
CAND_0024524,16400,0.008951,False,
CAND_0026047,16401,0.008951,False,
CAND_0030286,16402,0.008951,False,
CAND_0031114,16403,0.008951,False,
CAND_0031330,16404,0.008951,False,
CAND_0032177,16405,0.008951,False,
CAND_0034631,16406,0.008951,False,
CAND_0035919,16407,0.008951,False,
CAND_0036132,16408,0.008951,False,
CAND_0036491,16409,0.008951,False,
CAND_0037749,16410,0.008951,False,
CAND_0038825,16411,0.008951,False,
CAND_0039316,16412,0.008951,False,
CAND_0039921,16413,0.008951,False,
CAND_0040007,16414,0.008951,False,
CAND_0040189,16415,0.008951,False,
CAND_0040689,16416,0.008951,False,
CAND_0040873,16417,0.008951,False,
CAND_0041284,16418,0.008951,False,
CAND_0042248,16419,0.008951,False,
CAND_0044230,16420,0.008951,False,
CAND_0044447,16421,0.008951,False,
CAND_0044599,16422,0.008951,False,
CAND_0044995,16423,0.008951,False,
CAND_0046411,16424,0.008951,False,
CAND_0046960,16425,0.008951,False,
CAND_0048296,16426,0.008951,False,
CAND_0048575,16427,0.008951,False,
CAND_0050706,16428,0.008951,False,
CAND_0051181,16429,0.008951,False,
CAND_0051229,16430,0.008951,False,
CAND_0053266,16431,0.008951,False,
CAND_0053675,16432,0.008951,False,
CAND_0053957,16433,0.008951,False,
CAND_0054122,16434,0.008951,False,
CAND_0054582,16435,0.008951,False,
CAND_0054728,16436,0.008951,False,
CAND_0054929,16437,0.008951,False,
CAND_0055015,16438,0.008951,False,
CAND_0055069,16439,0.008951,False,
CAND_0057507,16440,0.008951,False,
CAND_0062696,16441,0.008951,False,
CAND_0064494,16442,0.008951,False,
CAND_0066357,16443,0.008951,False,
CAND_0067737,16444,0.008951,False,
CAND_0068699,16445,0.008951,False,
CAND_0070466,16446,0.008951,False,
CAND_0070539,16447,0.008951,False,
CAND_0071336,16448,0.008951,False,
CAND_0071596,16449,0.008951,False,
CAND_0072621,16450,0.008951,False,
CAND_0073322,16451,0.008951,False,
CAND_0073353,16452,0.008951,False,
CAND_0074492,16453,0.008951,False,
CAND_0074951,16454,0.008951,False,
CAND_0075658,16455,0.008951,False,
CAND_0075742,16456,0.008951,False,
CAND_0076049,16457,0.008951,False,
CAND_0076161,16458,0.008951,False,
CAND_0076625,16459,0.008951,False,
CAND_0076638,16460,0.008951,False,
CAND_0078091,16461,0.008951,False,
CAND_0079739,16462,0.008951,False,
CAND_0079956,16463,0.008951,False,
CAND_0081248,16464,0.008951,False,
CAND_0081432,16465,0.008951,False,
CAND_0082078,16466,0.008951,False,
CAND_0082654,16467,0.008951,False,
CAND_0083308,16468,0.008951,False,
CAND_0084583,16469,0.008951,False,
CAND_0084741,16470,0.008951,False,
CAND_0085121,16471,0.008951,False,
CAND_0086248,16472,0.008951,False,
CAND_0086856,16473,0.008951,False,
CAND_0087068,16474,0.008951,False,
CAND_0088641,16475,0.008951,False,
CAND_0090386,16476,0.008951,False,
CAND_0092738,16477,0.008951,False,
CAND_0094098,16478,0.008951,False,
CAND_0094413,16479,0.008951,False,
CAND_0094796,16480,0.008951,False,
CAND_0096108,16481,0.008951,False,
CAND_0096678,16482,0.008951,False,
CAND_0096719,16483,0.008951,False,
CAND_0098559,16484,0.008951,False,
CAND_0098573,16485,0.008951,False,
CAND_0000581,16486,0.008916,False,
CAND_0001824,16487,0.008916,False,
CAND_0002257,16488,0.008916,False,
CAND_0003833,16489,0.008916,False,
CAND_0007371,16490,0.008916,False,
CAND_0010094,16491,0.008916,False,
CAND_0010184,16492,0.008916,False,
CAND_0010547,16493,0.008916,False,
CAND_0013694,16494,0.008916,False,
CAND_0013730,16495,0.008916,False,
CAND_0014578,16496,0.008916,False,
CAND_0017158,16497,0.008916,False,
CAND_0017845,16498,0.008916,False,
CAND_0019014,16499,0.008916,False,
CAND_0023496,16500,0.008916,False,
CAND_0024179,16501,0.008916,False,
CAND_0024370,16502,0.008916,False,
CAND_0024606,16503,0.008916,False,
CAND_0025468,16504,0.008916,False,
CAND_0026622,16505,0.008916,False,
CAND_0027062,16506,0.008916,False,
CAND_0027402,16507,0.008916,False,
CAND_0029195,16508,0.008916,False,
CAND_0030376,16509,0.008916,False,
CAND_0032107,16510,0.008916,False,
CAND_0032555,16511,0.008916,False,
CAND_0032624,16512,0.008916,False,
CAND_0033277,16513,0.008916,False,
CAND_0033595,16514,0.008916,False,
CAND_0033755,16515,0.008916,False,
CAND_0035003,16516,0.008916,False,
CAND_0035573,16517,0.008916,False,
CAND_0035937,16518,0.008916,False,
CAND_0038261,16519,0.008916,False,
CAND_0041016,16520,0.008916,False,
CAND_0042935,16521,0.008916,False,
CAND_0043045,16522,0.008916,False,
CAND_0043208,16523,0.008916,False,
CAND_0043279,16524,0.008916,False,
CAND_0043610,16525,0.008916,False,
CAND_0045034,16526,0.008916,False,
CAND_0048649,16527,0.008916,False,
CAND_0050218,16528,0.008916,False,
CAND_0052096,16529,0.008916,False,
CAND_0053127,16530,0.008916,False,
CAND_0053612,16531,0.008916,False,
CAND_0055705,16532,0.008916,False,
CAND_0058515,16533,0.008916,False,
CAND_0059407,16534,0.008916,False,
CAND_0060565,16535,0.008916,False,
CAND_0061048,16536,0.008916,False,
CAND_0061607,16537,0.008916,False,
CAND_0062038,16538,0.008916,False,
CAND_0063256,16539,0.008916,False,
CAND_0064067,16540,0.008916,False,
CAND_0064339,16541,0.008916,False,
CAND_0065208,16542,0.008916,False,
CAND_0066409,16543,0.008916,False,
CAND_0068580,16544,0.008916,False,
CAND_0069569,16545,0.008916,False,
CAND_0071673,16546,0.008916,False,
CAND_0071809,16547,0.008916,False,
CAND_0072619,16548,0.008916,False,
CAND_0074502,16549,0.008916,False,
CAND_0075252,16550,0.008916,False,
CAND_0075463,16551,0.008916,False,
CAND_0075874,16552,0.008916,False,
CAND_0075980,16553,0.008916,False,
CAND_0076665,16554,0.008916,False,
CAND_0076726,16555,0.008916,False,
CAND_0077043,16556,0.008916,False,
CAND_0078111,16557,0.008916,False,
CAND_0078408,16558,0.008916,False,
CAND_0078705,16559,0.008916,False,
CAND_0079938,16560,0.008916,False,
CAND_0083215,16561,0.008916,False,
CAND_0084588,16562,0.008916,False,
CAND_0084749,16563,0.008916,False,
CAND_0084916,16564,0.008916,False,
CAND_0086072,16565,0.008916,False,
CAND_0087791,16566,0.008916,False,
CAND_0088252,16567,0.008916,False,
CAND_0089099,16568,0.008916,False,
CAND_0089594,16569,0.008916,False,
CAND_0090599,16570,0.008916,False,
CAND_0090602,16571,0.008916,False,
CAND_0091195,16572,0.008916,False,
CAND_0091404,16573,0.008916,False,
CAND_0093295,16574,0.008916,False,
CAND_0094766,16575,0.008916,False,
CAND_0095454,16576,0.008916,False,
CAND_0095663,16577,0.008916,False,
CAND_0095901,16578,0.008916,False,
CAND_0000304,16579,0.008882,False,
CAND_0001949,16580,0.008882,False,
CAND_0002801,16581,0.008882,False,
CAND_0002847,16582,0.008882,False,
CAND_0004825,16583,0.008882,False,
CAND_0005795,16584,0.008882,False,
CAND_0006880,16585,0.008882,False,
CAND_0008422,16586,0.008882,False,
CAND_0010332,16587,0.008882,False,
CAND_0012061,16588,0.008882,False,
CAND_0013415,16589,0.008882,False,
CAND_0013822,16590,0.008882,False,
CAND_0015681,16591,0.008882,False,
CAND_0016299,16592,0.008882,False,
CAND_0016492,16593,0.008882,False,
CAND_0017122,16594,0.008882,False,
CAND_0017360,16595,0.008882,False,
CAND_0018216,16596,0.008882,False,
CAND_0019649,16597,0.008882,False,
CAND_0020997,16598,0.008882,False,
CAND_0021155,16599,0.008882,False,
CAND_0021360,16600,0.008882,False,
CAND_0021907,16601,0.008882,False,
CAND_0021977,16602,0.008882,False,
CAND_0024142,16603,0.008882,False,
CAND_0025641,16604,0.008882,False,
CAND_0026489,16605,0.008882,False,
CAND_0028709,16606,0.008882,False,
CAND_0028786,16607,0.008882,False,
CAND_0030946,16608,0.008882,False,
CAND_0031375,16609,0.008882,False,
CAND_0031968,16610,0.008882,False,
CAND_0034925,16611,0.008882,False,
CAND_0035178,16612,0.008882,False,
CAND_0035843,16613,0.008882,False,
CAND_0037393,16614,0.008882,False,
CAND_0038000,16615,0.008882,False,
CAND_0038286,16616,0.008882,False,
CAND_0038512,16617,0.008882,False,
CAND_0038890,16618,0.008882,False,
CAND_0039226,16619,0.008882,False,
CAND_0039489,16620,0.008882,False,
CAND_0040021,16621,0.008882,False,
CAND_0044865,16622,0.008882,False,
CAND_0045757,16623,0.008882,False,
CAND_0047763,16624,0.008882,False,
CAND_0048526,16625,0.008882,False,
CAND_0048874,16626,0.008882,False,
CAND_0049615,16627,0.008882,False,
CAND_0052314,16628,0.008882,False,
CAND_0053305,16629,0.008882,False,
CAND_0054250,16630,0.008882,False,
CAND_0055089,16631,0.008882,False,
CAND_0059166,16632,0.008882,False,
CAND_0059422,16633,0.008882,False,
CAND_0060343,16634,0.008882,False,
CAND_0061930,16635,0.008882,False,
CAND_0062923,16636,0.008882,False,
CAND_0063132,16637,0.008882,False,
CAND_0063270,16638,0.008882,False,
CAND_0063901,16639,0.008882,False,
CAND_0064090,16640,0.008882,False,
CAND_0064735,16641,0.008882,False,
CAND_0066005,16642,0.008882,False,
CAND_0067078,16643,0.008882,False,
CAND_0069936,16644,0.008882,False,
CAND_0072016,16645,0.008882,False,
CAND_0075352,16646,0.008882,False,
CAND_0075663,16647,0.008882,False,
CAND_0076403,16648,0.008882,False,
CAND_0078535,16649,0.008882,False,
CAND_0079050,16650,0.008882,False,
CAND_0079555,16651,0.008882,False,
CAND_0081918,16652,0.008882,False,
CAND_0082540,16653,0.008882,False,
CAND_0082956,16654,0.008882,False,
CAND_0083884,16655,0.008882,False,
CAND_0083967,16656,0.008882,False,
CAND_0084041,16657,0.008882,False,
CAND_0084598,16658,0.008882,False,
CAND_0085010,16659,0.008882,False,
CAND_0088747,16660,0.008882,False,
CAND_0088827,16661,0.008882,False,
CAND_0091591,16662,0.008882,False,
CAND_0091609,16663,0.008882,False,
CAND_0092192,16664,0.008882,False,
CAND_0092876,16665,0.008882,False,
CAND_0094101,16666,0.008882,False,
CAND_0095373,16667,0.008882,False,
CAND_0098292,16668,0.008882,False,
CAND_0098437,16669,0.008882,False,
CAND_0098835,16670,0.008882,False,
CAND_0099548,16671,0.008882,False,
CAND_0099977,16672,0.008882,False,
CAND_0001458,16673,0.008847,False,
CAND_0001530,16674,0.008847,False,
CAND_0001811,16675,0.008847,False,
CAND_0002314,16676,0.008847,False,
CAND_0002523,16677,0.008847,False,
CAND_0002991,16678,0.008847,False,
CAND_0005661,16679,0.008847,False,
CAND_0005695,16680,0.008847,False,
CAND_0006929,16681,0.008847,False,
CAND_0007275,16682,0.008847,False,
CAND_0008717,16683,0.008847,False,
CAND_0009391,16684,0.008847,False,
CAND_0009501,16685,0.008847,False,
CAND_0010569,16686,0.008847,False,
CAND_0011335,16687,0.008847,False,
CAND_0012862,16688,0.008847,False,
CAND_0014622,16689,0.008847,False,
CAND_0014750,16690,0.008847,False,
CAND_0016458,16691,0.008847,False,
CAND_0018001,16692,0.008847,False,
CAND_0020303,16693,0.008847,False,
CAND_0021571,16694,0.008847,False,
CAND_0022704,16695,0.008847,False,
CAND_0023017,16696,0.008847,False,
CAND_0025352,16697,0.008847,False,
CAND_0029668,16698,0.008847,False,
CAND_0030072,16699,0.008847,False,
CAND_0030945,16700,0.008847,False,
CAND_0034831,16701,0.008847,False,
CAND_0035268,16702,0.008847,False,
CAND_0035469,16703,0.008847,False,
CAND_0036017,16704,0.008847,False,
CAND_0038135,16705,0.008847,False,
CAND_0040464,16706,0.008847,False,
CAND_0041624,16707,0.008847,False,
CAND_0042952,16708,0.008847,False,
CAND_0043907,16709,0.008847,False,
CAND_0044844,16710,0.008847,False,
CAND_0045168,16711,0.008847,False,
CAND_0045252,16712,0.008847,False,
CAND_0045491,16713,0.008847,False,
CAND_0045603,16714,0.008847,False,
CAND_0048386,16715,0.008847,False,
CAND_0048455,16716,0.008847,False,
CAND_0048584,16717,0.008847,False,
CAND_0053030,16718,0.008847,False,
CAND_0053160,16719,0.008847,False,
CAND_0053308,16720,0.008847,False,
CAND_0053553,16721,0.008847,False,
CAND_0054658,16722,0.008847,False,
CAND_0056045,16723,0.008847,False,
CAND_0057232,16724,0.008847,False,
CAND_0057454,16725,0.008847,False,
CAND_0057550,16726,0.008847,False,
CAND_0058103,16727,0.008847,False,
CAND_0058351,16728,0.008847,False,
CAND_0059809,16729,0.008847,False,
CAND_0060816,16730,0.008847,False,
CAND_0061797,16731,0.008847,False,
CAND_0062422,16732,0.008847,False,
CAND_0064115,16733,0.008847,False,
CAND_0065320,16734,0.008847,False,
CAND_0065825,16735,0.008847,False,
CAND_0066927,16736,0.008847,False,
CAND_0067697,16737,0.008847,False,
CAND_0070725,16738,0.008847,False,
CAND_0072362,16739,0.008847,False,
CAND_0072615,16740,0.008847,False,
CAND_0073903,16741,0.008847,False,
CAND_0074586,16742,0.008847,False,
CAND_0076461,16743,0.008847,False,
CAND_0076743,16744,0.008847,False,
CAND_0078038,16745,0.008847,False,
CAND_0078416,16746,0.008847,False,
CAND_0078635,16747,0.008847,False,
CAND_0079735,16748,0.008847,False,
CAND_0079947,16749,0.008847,False,
CAND_0080445,16750,0.008847,False,
CAND_0081498,16751,0.008847,False,
CAND_0081986,16752,0.008847,False,
CAND_0083808,16753,0.008847,False,
CAND_0086279,16754,0.008847,False,
CAND_0086415,16755,0.008847,False,
CAND_0087544,16756,0.008847,False,
CAND_0088363,16757,0.008847,False,
CAND_0090577,16758,0.008847,False,
CAND_0091585,16759,0.008847,False,
CAND_0092260,16760,0.008847,False,
CAND_0092720,16761,0.008847,False,
CAND_0092998,16762,0.008847,False,
CAND_0093681,16763,0.008847,False,
CAND_0094281,16764,0.008847,False,
CAND_0094401,16765,0.008847,False,
CAND_0096224,16766,0.008847,False,
CAND_0097090,16767,0.008847,False,
CAND_0098258,16768,0.008847,False,
CAND_0099968,16769,0.008847,False,
CAND_0000987,16770,0.008813,False,
CAND_0001380,16771,0.008813,False,
CAND_0002440,16772,0.008813,False,
CAND_0002893,16773,0.008813,False,
CAND_0003864,16774,0.008813,False,
CAND_0004521,16775,0.008813,False,
CAND_0007024,16776,0.008813,False,
CAND_0007116,16777,0.008813,False,
CAND_0009555,16778,0.008813,False,
CAND_0010545,16779,0.008813,False,
CAND_0012813,16780,0.008813,False,
CAND_0013059,16781,0.008813,False,
CAND_0013507,16782,0.008813,False,
CAND_0014375,16783,0.008813,False,
CAND_0014574,16784,0.008813,False,
CAND_0015529,16785,0.008813,False,
CAND_0016121,16786,0.008813,False,
CAND_0016986,16787,0.008813,False,
CAND_0018375,16788,0.008813,False,
CAND_0020090,16789,0.008813,False,
CAND_0020353,16790,0.008813,False,
CAND_0020503,16791,0.008813,False,
CAND_0021115,16792,0.008813,False,
CAND_0023170,16793,0.008813,False,
CAND_0024946,16794,0.008813,False,
CAND_0024994,16795,0.008813,False,
CAND_0025470,16796,0.008813,False,
CAND_0026668,16797,0.008813,False,
CAND_0026758,16798,0.008813,False,
CAND_0027139,16799,0.008813,False,
CAND_0027963,16800,0.008813,False,
CAND_0028329,16801,0.008813,False,
CAND_0029742,16802,0.008813,False,
CAND_0032183,16803,0.008813,False,
CAND_0032536,16804,0.008813,False,
CAND_0033301,16805,0.008813,False,
CAND_0033453,16806,0.008813,False,
CAND_0036128,16807,0.008813,False,
CAND_0037355,16808,0.008813,False,
CAND_0037594,16809,0.008813,False,
CAND_0038302,16810,0.008813,False,
CAND_0042832,16811,0.008813,False,
CAND_0045221,16812,0.008813,False,
CAND_0049388,16813,0.008813,False,
CAND_0049958,16814,0.008813,False,
CAND_0051945,16815,0.008813,False,
CAND_0055150,16816,0.008813,False,
CAND_0056439,16817,0.008813,False,
CAND_0057417,16818,0.008813,False,
CAND_0057863,16819,0.008813,False,
CAND_0058565,16820,0.008813,False,
CAND_0058643,16821,0.008813,False,
CAND_0058891,16822,0.008813,False,
CAND_0063300,16823,0.008813,False,
CAND_0064653,16824,0.008813,False,
CAND_0064833,16825,0.008813,False,
CAND_0065087,16826,0.008813,False,
CAND_0065484,16827,0.008813,False,
CAND_0066342,16828,0.008813,False,
CAND_0066558,16829,0.008813,False,
CAND_0067107,16830,0.008813,False,
CAND_0067365,16831,0.008813,False,
CAND_0068299,16832,0.008813,False,
CAND_0068419,16833,0.008813,False,
CAND_0068569,16834,0.008813,False,
CAND_0069088,16835,0.008813,False,
CAND_0069524,16836,0.008813,False,
CAND_0071028,16837,0.008813,False,
CAND_0072550,16838,0.008813,False,
CAND_0073506,16839,0.008813,False,
CAND_0075612,16840,0.008813,False,
CAND_0075669,16841,0.008813,False,
CAND_0076866,16842,0.008813,False,
CAND_0077253,16843,0.008813,False,
CAND_0077573,16844,0.008813,False,
CAND_0077658,16845,0.008813,False,
CAND_0078511,16846,0.008813,False,
CAND_0079333,16847,0.008813,False,
CAND_0080221,16848,0.008813,False,
CAND_0082265,16849,0.008813,False,
CAND_0085425,16850,0.008813,False,
CAND_0085746,16851,0.008813,False,
CAND_0090283,16852,0.008813,False,
CAND_0092097,16853,0.008813,False,
CAND_0092311,16854,0.008813,False,
CAND_0092444,16855,0.008813,False,
CAND_0093839,16856,0.008813,False,
CAND_0094140,16857,0.008813,False,
CAND_0096183,16858,0.008813,False,
CAND_0096796,16859,0.008813,False,
CAND_0098813,16860,0.008813,False,
CAND_0000262,16861,0.008779,False,
CAND_0001957,16862,0.008779,False,
CAND_0001972,16863,0.008779,False,
CAND_0003398,16864,0.008779,False,
CAND_0005387,16865,0.008779,False,
CAND_0008676,16866,0.008779,False,
CAND_0008741,16867,0.008779,False,
CAND_0008844,16868,0.008779,False,
CAND_0009039,16869,0.008779,False,
CAND_0009279,16870,0.008779,False,
CAND_0010837,16871,0.008779,False,
CAND_0014968,16872,0.008779,False,
CAND_0015862,16873,0.008779,False,
CAND_0016384,16874,0.008779,False,
CAND_0018378,16875,0.008779,False,
CAND_0018886,16876,0.008779,False,
CAND_0019294,16877,0.008779,False,
