final_rank,candidate_id,honeypot_flag
13777,CAND_0097432,
13778,CAND_0003103,
13779,CAND_0004925,
13780,CAND_0006957,
13781,CAND_0009005,
13782,CAND_0019929,
13783,CAND_0020970,
13784,CAND_0023655,
13785,CAND_0027301,
13786,CAND_0030361,
13787,CAND_0033038,
13788,CAND_0034218,
13789,CAND_0039267,
13790,CAND_0041408,
13791,CAND_0042071,
13792,CAND_0044758,
13793,CAND_0045546,
13794,CAND_0046354,
13795,CAND_0049255,
13796,CAND_0051529,
13797,CAND_0056951,
13798,CAND_0065607,
13799,CAND_0074786,
13800,CAND_0075053,
13801,CAND_0076330,
13802,CAND_0081588,
13803,CAND_0083420,
13804,CAND_0088836,
13805,CAND_0090400,
13806,CAND_0091923,
13807,CAND_0093066,
13808,CAND_0095893,
13809,CAND_0008812,
13810,CAND_0010444,
13811,CAND_0011150,
13812,CAND_0020635,
13813,CAND_0022206,
13814,CAND_0024281,
13815,CAND_0030397,
13816,CAND_0030578,
13817,CAND_0032058,
13818,CAND_0036774,
13819,CAND_0053901,
13820,CAND_0056509,
13821,CAND_0057592,
13822,CAND_0064710,
13823,CAND_0073214,
13824,CAND_0077487,
13825,CAND_0078602,
13826,CAND_0085568,
13827,CAND_0095052,
13828,CAND_0095542,
13829,CAND_0098515,
13830,CAND_0099040,
13831,CAND_0006218,
13832,CAND_0007121,
13833,CAND_0007781,
13834,CAND_0010928,
13835,CAND_0012337,
13836,CAND_0018483,
13837,CAND_0023568,
13838,CAND_0029231,
13839,CAND_0031663,
13840,CAND_0034239,
13841,CAND_0040040,
13842,CAND_0050967,
13843,CAND_0057229,
13844,CAND_0058241,
13845,CAND_0059843,
13846,CAND_0063810,
13847,CAND_0063917,
13848,CAND_0068390,
13849,CAND_0074095,
13850,CAND_0086179,
13851,CAND_0086672,
13852,CAND_0091587,
13853,CAND_0095407,
13854,CAND_0096216,
13855,CAND_0006595,
13856,CAND_0007061,
13857,CAND_0011383,
13858,CAND_0012795,
13859,CAND_0013352,
13860,CAND_0015098,
13861,CAND_0026254,
13862,CAND_0034470,
13863,CAND_0035353,
13864,CAND_0035768,
13865,CAND_0041055,
13866,CAND_0047978,
13867,CAND_0061887,
13868,CAND_0067889,
13869,CAND_0069309,
13870,CAND_0080649,
13871,CAND_0089834,
13872,CAND_0098847,
13873,CAND_0002973,
13874,CAND_0009189,
13875,CAND_0009776,
13876,CAND_0011251,
13877,CAND_0017057,
13878,CAND_0017717,
13879,CAND_0018709,
13880,CAND_0021179,
13881,CAND_0028551,
13882,CAND_0029444,
13883,CAND_0030080,
13884,CAND_0034174,
13885,CAND_0036934,
13886,CAND_0039039,
13887,CAND_0054881,
13888,CAND_0055856,
13889,CAND_0058436,
13890,CAND_0061790,
13891,CAND_0062094,
13892,CAND_0070494,
13893,CAND_0075727,
13894,CAND_0077740,
13895,CAND_0087324,
13896,CAND_0091261,
13897,CAND_0093318,
13898,CAND_0098369,
13899,CAND_0005168,
13900,CAND_0005731,
13901,CAND_0010752,
13902,CAND_0010904,
13903,CAND_0011121,
13904,CAND_0011956,
13905,CAND_0013686,
13906,CAND_0014028,
13907,CAND_0014768,
13908,CAND_0034446,
13909,CAND_0035307,
13910,CAND_0056508,
13911,CAND_0057189,
13912,CAND_0059147,
13913,CAND_0063299,
13914,CAND_0063360,
13915,CAND_0068902,
13916,CAND_0069688,
13917,CAND_0072443,
13918,CAND_0074766,
13919,CAND_0075900,
13920,CAND_0078860,
13921,CAND_0081408,
13922,CAND_0083600,
13923,CAND_0087443,
13924,CAND_0097405,
13925,CAND_0099314,
13926,CAND_0001062,
13927,CAND_0008054,
13928,CAND_0014725,
13929,CAND_0015015,
13930,CAND_0023603,
13931,CAND_0025693,
13932,CAND_0029952,
13933,CAND_0030704,
13934,CAND_0033330,
13935,CAND_0046235,
13936,CAND_0062002,
13937,CAND_0064177,
13938,CAND_0070074,
13939,CAND_0070513,
13940,CAND_0073416,
13941,CAND_0077603,
13942,CAND_0079667,
13943,CAND_0083824,
13944,CAND_0086868,
13945,CAND_0088409,
13946,CAND_0092191,
13947,CAND_0092332,
13948,CAND_0092498,
13949,CAND_0095631,
13950,CAND_0001361,
13951,CAND_0007726,
13952,CAND_0008017,
13953,CAND_0014794,
13954,CAND_0015302,
13955,CAND_0017009,
13956,CAND_0017594,
13957,CAND_0028379,
13958,CAND_0028483,
13959,CAND_0035415,
13960,CAND_0038447,
13961,CAND_0046771,
13962,CAND_0047135,
13963,CAND_0051891,
13964,CAND_0056281,
13965,CAND_0058810,
13966,CAND_0062283,
13967,CAND_0065699,
13968,CAND_0074030,
13969,CAND_0076490,
13970,CAND_0080352,
13971,CAND_0081329,
13972,CAND_0083545,
13973,CAND_0083736,
13974,CAND_0083778,
13975,CAND_0085409,
13976,CAND_0085786,
13977,CAND_0089442,
13978,CAND_0090248,
13979,CAND_0092422,
13980,CAND_0093509,
13981,CAND_0095931,
13982,CAND_0006084,
13983,CAND_0006445,
13984,CAND_0010727,
13985,CAND_0013664,
13986,CAND_0014354,
13987,CAND_0015785,
13988,CAND_0016417,
13989,CAND_0019245,
13990,CAND_0025853,
13991,CAND_0033757,
13992,CAND_0034766,
13993,CAND_0037811,
13994,CAND_0041223,
13995,CAND_0044269,
13996,CAND_0046169,
13997,CAND_0048109,
13998,CAND_0065261,
13999,CAND_0067369,
14000,CAND_0083395,
14001,CAND_0087293,
14002,CAND_0094723,
14003,CAND_0095710,
14004,CAND_0097899,
14005,CAND_0099113,
14006,CAND_0007108,
14007,CAND_0007965,
14008,CAND_0012066,
14009,CAND_0016060,
14010,CAND_0025497,
14011,CAND_0027753,
14012,CAND_0031719,
14013,CAND_0033457,
14014,CAND_0042597,
14015,CAND_0046415,
14016,CAND_0047897,
14017,CAND_0056747,
14018,CAND_0060905,
14019,CAND_0061383,
14020,CAND_0066904,
14021,CAND_0066920,
14022,CAND_0078667,
14023,CAND_0079917,
14024,CAND_0080553,
14025,CAND_0083584,
14026,CAND_0098313,
14027,CAND_0006761,
14028,CAND_0010401,
14029,CAND_0018560,
14030,CAND_0022027,
14031,CAND_0029417,
14032,CAND_0029663,
14033,CAND_0035396,
14034,CAND_0046114,
14035,CAND_0050766,
14036,CAND_0052980,
14037,CAND_0054601,
14038,CAND_0056489,
14039,CAND_0059090,
14040,CAND_0063760,
14041,CAND_0064592,
14042,CAND_0064805,
14043,CAND_0072451,
14044,CAND_0077255,
14045,CAND_0078105,
14046,CAND_0078807,
14047,CAND_0084050,
14048,CAND_0084112,
14049,CAND_0085283,
14050,CAND_0089368,
14051,CAND_0089975,
14052,CAND_0092792,
14053,CAND_0093642,
14054,CAND_0008364,
14055,CAND_0010882,
14056,CAND_0011921,
14057,CAND_0018830,
14058,CAND_0026499,
14059,CAND_0027478,
14060,CAND_0035312,
14061,CAND_0037625,
14062,CAND_0039411,
14063,CAND_0045512,
14064,CAND_0051833,
14065,CAND_0052616,
14066,CAND_0054153,
14067,CAND_0059247,
14068,CAND_0059618,
14069,CAND_0059741,
14070,CAND_0063044,
14071,CAND_0065274,
14072,CAND_0067032,
14073,CAND_0067484,
14074,CAND_0067505,
14075,CAND_0072578,
14076,CAND_0072672,
14077,CAND_0073672,
14078,CAND_0075268,
14079,CAND_0076223,
14080,CAND_0077695,
14081,CAND_0082948,
14082,CAND_0083147,
14083,CAND_0085426,
14084,CAND_0089539,
14085,CAND_0089893,
14086,CAND_0090876,
14087,CAND_0092362,
14088,CAND_0094846,
14089,CAND_0096518,
14090,CAND_0096564,
14091,CAND_0097948,
14092,CAND_0000868,
14093,CAND_0003728,
14094,CAND_0005286,
14095,CAND_0006805,
14096,CAND_0014844,
14097,CAND_0017602,
14098,CAND_0020812,
14099,CAND_0023446,
14100,CAND_0030107,
14101,CAND_0030630,
14102,CAND_0033916,
14103,CAND_0035806,
14104,CAND_0037825,
14105,CAND_0041329,
14106,CAND_0042995,
14107,CAND_0048205,
14108,CAND_0050103,
14109,CAND_0051427,
14110,CAND_0055051,
14111,CAND_0058256,
14112,CAND_0060213,
14113,CAND_0064559,
14114,CAND_0073016,
14115,CAND_0074136,
14116,CAND_0075103,
14117,CAND_0081609,
14118,CAND_0086792,
14119,CAND_0094013,
14120,CAND_0097820,
14121,CAND_0099502,
14122,CAND_0099880,
14123,CAND_0000290,
14124,CAND_0001792,
14125,CAND_0004196,
14126,CAND_0004624,
14127,CAND_0006429,
14128,CAND_0008102,
14129,CAND_0008780,
14130,CAND_0010511,
14131,CAND_0012761,
14132,CAND_0014226,
14133,CAND_0016035,
14134,CAND_0016798,
14135,CAND_0019382,
14136,CAND_0026345,
14137,CAND_0026353,
14138,CAND_0027434,
14139,CAND_0029520,
14140,CAND_0030981,
14141,CAND_0031462,
14142,CAND_0031749,
14143,CAND_0039802,
14144,CAND_0041103,
14145,CAND_0041707,
14146,CAND_0048800,
14147,CAND_0049872,
14148,CAND_0050610,
14149,CAND_0055124,
14150,CAND_0065257,
14151,CAND_0065888,
14152,CAND_0079505,
14153,CAND_0082753,
14154,CAND_0083176,
14155,CAND_0083800,
14156,CAND_0087885,
14157,CAND_0088054,
14158,CAND_0089460,
14159,CAND_0090908,
14160,CAND_0093838,
14161,CAND_0001974,
14162,CAND_0005607,
14163,CAND_0009857,
14164,CAND_0012448,
14165,CAND_0015376,
14166,CAND_0015901,
14167,CAND_0016065,
14168,CAND_0016424,
14169,CAND_0027495,
14170,CAND_0030858,
14171,CAND_0032460,
14172,CAND_0039115,
14173,CAND_0039581,
14174,CAND_0044797,
14175,CAND_0051019,
14176,CAND_0055255,
14177,CAND_0059123,
14178,CAND_0059494,
14179,CAND_0061010,
14180,CAND_0063357,
14181,CAND_0063450,
14182,CAND_0065260,
14183,CAND_0065930,
14184,CAND_0068110,
14185,CAND_0070645,
14186,CAND_0073094,
14187,CAND_0074249,
14188,CAND_0077301,
14189,CAND_0082866,
14190,CAND_0085465,
14191,CAND_0090895,
14192,CAND_0095895,
14193,CAND_0001769,
14194,CAND_0005725,
14195,CAND_0006079,
14196,CAND_0018131,
14197,CAND_0019537,
14198,CAND_0025139,
14199,CAND_0026911,
14200,CAND_0027521,
14201,CAND_0028944,
14202,CAND_0029555,
14203,CAND_0033589,
14204,CAND_0034600,
14205,CAND_0035466,
14206,CAND_0036244,
14207,CAND_0038084,
14208,CAND_0038497,
14209,CAND_0049548,
14210,CAND_0054421,
14211,CAND_0059126,
14212,CAND_0059977,
14213,CAND_0078354,
14214,CAND_0084439,
14215,CAND_0086357,
14216,CAND_0088075,
14217,CAND_0089069,
14218,CAND_0089750,
14219,CAND_0090583,
14220,CAND_0092938,
14221,CAND_0096254,
14222,CAND_0099110,
14223,CAND_0005023,
14224,CAND_0005838,
14225,CAND_0006965,
14226,CAND_0007229,
14227,CAND_0007297,
14228,CAND_0009070,
14229,CAND_0010521,
14230,CAND_0013954,
14231,CAND_0014098,
14232,CAND_0022933,
14233,CAND_0023332,
14234,CAND_0025951,
14235,CAND_0026138,
14236,CAND_0034973,
14237,CAND_0037734,
14238,CAND_0039116,
14239,CAND_0051863,
14240,CAND_0056244,
14241,CAND_0056965,
14242,CAND_0058312,
14243,CAND_0059518,
14244,CAND_0063935,
14245,CAND_0064286,
14246,CAND_0070488,
14247,CAND_0074969,
14248,CAND_0076970,
14249,CAND_0077904,
14250,CAND_0088057,
14251,CAND_0088806,
14252,CAND_0088831,
14253,CAND_0096225,
14254,CAND_0001052,
14255,CAND_0004696,
14256,CAND_0005463,
14257,CAND_0009803,
14258,CAND_0012138,
14259,CAND_0021154,
14260,CAND_0042558,
14261,CAND_0043659,
14262,CAND_0044812,
14263,CAND_0052297,
14264,CAND_0053702,
14265,CAND_0055707,
14266,CAND_0059844,
14267,CAND_0068413,
14268,CAND_0069846,
14269,CAND_0070185,
14270,CAND_0070960,
14271,CAND_0077996,
14272,CAND_0079116,
14273,CAND_0080356,
14274,CAND_0080840,
14275,CAND_0081572,
14276,CAND_0083297,
14277,CAND_0086820,
14278,CAND_0088538,
14279,CAND_0095428,
14280,CAND_0003272,
14281,CAND_0003600,
14282,CAND_0005119,
14283,CAND_0005601,
14284,CAND_0011285,
14285,CAND_0013327,
14286,CAND_0014550,
14287,CAND_0015997,
14288,CAND_0016499,
14289,CAND_0017844,
14290,CAND_0021431,
14291,CAND_0022697,
14292,CAND_0024276,
14293,CAND_0025299,
14294,CAND_0026223,
14295,CAND_0027681,
14296,CAND_0030803,
14297,CAND_0037906,
14298,CAND_0039494,
14299,CAND_0043862,
14300,CAND_0046301,
14301,CAND_0051031,
14302,CAND_0051222,
14303,CAND_0055600,
14304,CAND_0058084,
14305,CAND_0067714,
14306,CAND_0067830,
14307,CAND_0073656,
14308,CAND_0078734,
14309,CAND_0081163,
14310,CAND_0089356,
14311,CAND_0091476,
14312,CAND_0092287,
14313,CAND_0094772,
14314,CAND_0096476,
14315,CAND_0096794,
14316,CAND_0002716,
14317,CAND_0005490,
14318,CAND_0011694,
14319,CAND_0013258,
14320,CAND_0021316,
14321,CAND_0022227,
14322,CAND_0025214,
14323,CAND_0025502,
14324,CAND_0032790,
14325,CAND_0043099,
14326,CAND_0043931,
14327,CAND_0043939,
14328,CAND_0045453,
14329,CAND_0047317,
14330,CAND_0050087,
14331,CAND_0050273,
14332,CAND_0052903,
14333,CAND_0057808,
14334,CAND_0058620,
14335,CAND_0061155,
14336,CAND_0061315,
14337,CAND_0071384,
14338,CAND_0073945,
14339,CAND_0075637,
14340,CAND_0076730,
14341,CAND_0078331,
14342,CAND_0079326,
14343,CAND_0089845,
14344,CAND_0099955,
14345,CAND_0000362,
14346,CAND_0003632,
14347,CAND_0006014,
14348,CAND_0006684,
14349,CAND_0008643,
14350,CAND_0008986,
14351,CAND_0017367,
14352,CAND_0019084,
14353,CAND_0021829,
14354,CAND_0022867,
14355,CAND_0029495,
14356,CAND_0032974,
14357,CAND_0035250,
14358,CAND_0037755,
14359,CAND_0041561,
14360,CAND_0044005,
14361,CAND_0044383,
14362,CAND_0046166,
14363,CAND_0048102,
14364,CAND_0048546,
14365,CAND_0049009,
14366,CAND_0051202,
14367,CAND_0054096,
14368,CAND_0054600,
14369,CAND_0056270,
14370,CAND_0056570,
14371,CAND_0063886,
14372,CAND_0067522,
14373,CAND_0068196,
14374,CAND_0070387,
14375,CAND_0072086,
14376,CAND_0079371,
14377,CAND_0081712,
14378,CAND_0083748,
14379,CAND_0095099,
14380,CAND_0095493,
14381,CAND_0096160,
14382,CAND_0096182,
14383,CAND_0004985,
14384,CAND_0006807,
14385,CAND_0009575,
14386,CAND_0013955,
14387,CAND_0013966,
14388,CAND_0017349,
14389,CAND_0018621,
14390,CAND_0021519,
14391,CAND_0024769,
14392,CAND_0025549,
14393,CAND_0036160,
14394,CAND_0040425,
14395,CAND_0041673,
14396,CAND_0046709,
14397,CAND_0046809,
14398,CAND_0049296,
14399,CAND_0049790,
14400,CAND_0052313,
14401,CAND_0055917,
14402,CAND_0066143,
14403,CAND_0067138,
14404,CAND_0068757,
14405,CAND_0070581,
14406,CAND_0073095,
14407,CAND_0079507,
14408,CAND_0082732,
14409,CAND_0084712,
14410,CAND_0085838,
14411,CAND_0089493,
14412,CAND_0089985,
14413,CAND_0090041,
14414,CAND_0090223,
14415,CAND_0000523,
14416,CAND_0002630,
14417,CAND_0003982,
14418,CAND_0005107,
14419,CAND_0009563,
14420,CAND_0012830,
14421,CAND_0013120,
14422,CAND_0017924,
14423,CAND_0022086,
14424,CAND_0033181,
14425,CAND_0033276,
14426,CAND_0035739,
14427,CAND_0050323,
14428,CAND_0051647,
14429,CAND_0056112,
14430,CAND_0059579,
14431,CAND_0060198,
14432,CAND_0060381,
14433,CAND_0060755,
14434,CAND_0062981,
14435,CAND_0065064,
14436,CAND_0067198,
14437,CAND_0069392,
14438,CAND_0071415,
14439,CAND_0081756,
14440,CAND_0082525,
14441,CAND_0082687,
14442,CAND_0083883,
14443,CAND_0085393,
14444,CAND_0085821,
14445,CAND_0096016,
14446,CAND_0096973,
14447,CAND_0097229,
14448,CAND_0002903,
14449,CAND_0007770,
14450,CAND_0013336,
14451,CAND_0017812,
14452,CAND_0018859,
14453,CAND_0024294,
14454,CAND_0026304,
14455,CAND_0027438,
14456,CAND_0033533,
14457,CAND_0049037,
14458,CAND_0055024,
14459,CAND_0056382,
14460,CAND_0059153,
14461,CAND_0062700,
14462,CAND_0062851,
14463,CAND_0063344,
14464,CAND_0063763,
14465,CAND_0067065,
14466,CAND_0068644,
14467,CAND_0068650,
14468,CAND_0069030,
14469,CAND_0069724,
14470,CAND_0075190,
14471,CAND_0075553,
14472,CAND_0079879,
14473,CAND_0080416,
14474,CAND_0087727,
14475,CAND_0091044,
14476,CAND_0094865,
14477,CAND_0002041,
14478,CAND_0006882,
14479,CAND_0017487,
14480,CAND_0017518,
14481,CAND_0017763,
14482,CAND_0021129,
14483,CAND_0021386,
14484,CAND_0026525,
14485,CAND_0028336,
14486,CAND_0036596,
14487,CAND_0041251,
14488,CAND_0043062,
14489,CAND_0043418,
14490,CAND_0045548,
14491,CAND_0048700,
14492,CAND_0051502,
14493,CAND_0053108,
14494,CAND_0054631,
14495,CAND_0056973,
14496,CAND_0062993,
14497,CAND_0066962,
14498,CAND_0070943,
14499,CAND_0075347,
14500,CAND_0075691,
14501,CAND_0076464,
14502,CAND_0084559,
14503,CAND_0085319,
14504,CAND_0088558,
14505,CAND_0092555,
14506,CAND_0092969,
14507,CAND_0099242,
14508,CAND_0006484,
14509,CAND_0007269,
14510,CAND_0012361,
14511,CAND_0015624,
14512,CAND_0016893,
14513,CAND_0019481,
14514,CAND_0020499,
14515,CAND_0021629,
14516,CAND_0024344,
14517,CAND_0025833,
14518,CAND_0026706,
14519,CAND_0030395,
14520,CAND_0030748,
14521,CAND_0038343,
14522,CAND_0042617,
14523,CAND_0043549,
14524,CAND_0044516,
14525,CAND_0045640,
14526,CAND_0052110,
14527,CAND_0054560,
14528,CAND_0057834,
14529,CAND_0059454,
14530,CAND_0063197,
14531,CAND_0065953,
14532,CAND_0072841,
14533,CAND_0074232,
14534,CAND_0075027,
14535,CAND_0078267,
14536,CAND_0086450,
14537,CAND_0088402,
14538,CAND_0092259,
14539,CAND_0095618,
14540,CAND_0096082,
14541,CAND_0097249,
14542,CAND_0098982,
14543,CAND_0003364,
14544,CAND_0004753,
14545,CAND_0005349,
14546,CAND_0007501,
14547,CAND_0011457,
14548,CAND_0012402,
14549,CAND_0013979,
14550,CAND_0014140,
14551,CAND_0019996,
14552,CAND_0023683,
14553,CAND_0024596,
14554,CAND_0024722,
14555,CAND_0026471,
14556,CAND_0028488,
14557,CAND_0033707,
14558,CAND_0036286,
14559,CAND_0038066,
14560,CAND_0038456,
14561,CAND_0046434,
14562,CAND_0048222,
14563,CAND_0050762,
14564,CAND_0057001,
14565,CAND_0059567,
14566,CAND_0060394,
14567,CAND_0061999,
14568,CAND_0062248,
14569,CAND_0072345,
14570,CAND_0078897,
14571,CAND_0079977,
14572,CAND_0080523,
14573,CAND_0080859,
14574,CAND_0083072,
14575,CAND_0088478,
14576,CAND_0091752,
14577,CAND_0092433,
14578,CAND_0099921,
14579,CAND_0000963,
14580,CAND_0001412,
14581,CAND_0002782,
14582,CAND_0004161,
14583,CAND_0004194,
14584,CAND_0005373,
14585,CAND_0005852,
14586,CAND_0007151,
14587,CAND_0008044,
14588,CAND_0009709,
14589,CAND_0011349,
14590,CAND_0023685,
14591,CAND_0025546,
14592,CAND_0033499,
14593,CAND_0036788,
14594,CAND_0037919,
14595,CAND_0040694,
14596,CAND_0043946,
14597,CAND_0044862,
14598,CAND_0050695,
14599,CAND_0062494,
14600,CAND_0064525,
14601,CAND_0065632,
14602,CAND_0068277,
14603,CAND_0081929,
14604,CAND_0082105,
14605,CAND_0083404,
14606,CAND_0092133,
14607,CAND_0092337,
14608,CAND_0092495,
14609,CAND_0093589,
14610,CAND_0097006,
14611,CAND_0098345,
14612,CAND_0001016,
14613,CAND_0008293,
14614,CAND_0009479,
14615,CAND_0010086,
14616,CAND_0011265,
14617,CAND_0012648,
14618,CAND_0016429,
14619,CAND_0016852,
14620,CAND_0019729,
14621,CAND_0022041,
14622,CAND_0022261,
14623,CAND_0031937,
14624,CAND_0033806,
14625,CAND_0034518,
14626,CAND_0040536,
14627,CAND_0043027,
14628,CAND_0043656,
14629,CAND_0046049,
14630,CAND_0049606,
14631,CAND_0052332,
14632,CAND_0064157,
14633,CAND_0071509,
14634,CAND_0072072,
14635,CAND_0078518,
14636,CAND_0083289,
14637,CAND_0087891,
14638,CAND_0088324,
14639,CAND_0089534,
14640,CAND_0094029,
14641,CAND_0095221,
14642,CAND_0099949,
14643,CAND_0001787,
14644,CAND_0008526,
14645,CAND_0008755,
14646,CAND_0014910,
14647,CAND_0017811,
14648,CAND_0032753,
14649,CAND_0036207,
14650,CAND_0041120,
14651,CAND_0041152,
14652,CAND_0041626,
14653,CAND_0046160,
14654,CAND_0049420,
14655,CAND_0051497,
14656,CAND_0052019,
14657,CAND_0055911,
14658,CAND_0059789,
14659,CAND_0063641,
14660,CAND_0063761,
14661,CAND_0068755,
14662,CAND_0071514,
14663,CAND_0077372,
14664,CAND_0078904,
14665,CAND_0082076,
14666,CAND_0088111,
14667,CAND_0090783,
14668,CAND_0093520,
14669,CAND_0097992,
14670,CAND_0099584,
14671,CAND_0099606,
14672,CAND_0002379,
14673,CAND_0014107,
14674,CAND_0014242,
14675,CAND_0015473,
14676,CAND_0016665,
14677,CAND_0019746,
14678,CAND_0020338,
14679,CAND_0025418,
14680,CAND_0035677,
14681,CAND_0041685,
14682,CAND_0043292,
14683,CAND_0060783,
14684,CAND_0062891,
14685,CAND_0064556,
14686,CAND_0071230,
14687,CAND_0072404,
14688,CAND_0072701,
14689,CAND_0078759,
14690,CAND_0080377,
14691,CAND_0082037,
14692,CAND_0085012,
14693,CAND_0089231,
14694,CAND_0089815,
14695,CAND_0091843,
14696,CAND_0092562,
14697,CAND_0093109,
14698,CAND_0094444,
14699,CAND_0096996,
14700,CAND_0000768,
14701,CAND_0004291,
14702,CAND_0004452,
14703,CAND_0009725,
14704,CAND_0013289,
14705,CAND_0015912,
14706,CAND_0017660,
14707,CAND_0020301,
14708,CAND_0020611,
14709,CAND_0020833,
14710,CAND_0029888,
14711,CAND_0037086,
14712,CAND_0037358,
14713,CAND_0039092,
14714,CAND_0040745,
14715,CAND_0040817,
14716,CAND_0057026,
14717,CAND_0063124,
14718,CAND_0063547,
14719,CAND_0068867,
14720,CAND_0077356,
14721,CAND_0088346,
14722,CAND_0097844,
14723,CAND_0098171,
14724,CAND_0098686,
14725,CAND_0004463,
14726,CAND_0007923,
14727,CAND_0008071,
14728,CAND_0009984,
14729,CAND_0011001,
14730,CAND_0012196,
14731,CAND_0013674,
14732,CAND_0018292,
14733,CAND_0021694,
14734,CAND_0021816,
14735,CAND_0022829,
14736,CAND_0025633,
14737,CAND_0028174,
14738,CAND_0029148,
14739,CAND_0033180,
14740,CAND_0035066,
14741,CAND_0039986,
14742,CAND_0054613,
14743,CAND_0055641,
14744,CAND_0056488,
14745,CAND_0060397,
14746,CAND_0065093,
14747,CAND_0065489,
14748,CAND_0073704,
14749,CAND_0074459,
14750,CAND_0076082,
14751,CAND_0077718,
14752,CAND_0079265,
14753,CAND_0081099,
14754,CAND_0082975,
14755,CAND_0094005,
14756,CAND_0001931,
14757,CAND_0002518,
14758,CAND_0003235,
14759,CAND_0003521,
14760,CAND_0008736,
14761,CAND_0009875,
14762,CAND_0013093,
14763,CAND_0013462,
14764,CAND_0013662,
14765,CAND_0017420,
14766,CAND_0018377,
14767,CAND_0019038,
14768,CAND_0021417,
14769,CAND_0033550,
14770,CAND_0037109,
14771,CAND_0037398,
14772,CAND_0039528,
14773,CAND_0040288,
14774,CAND_0043337,
14775,CAND_0043447,
14776,CAND_0044390,
14777,CAND_0045785,
14778,CAND_0047144,
14779,CAND_0048114,
14780,CAND_0048277,
14781,CAND_0050477,
14782,CAND_0053158,
14783,CAND_0053915,
14784,CAND_0054539,
14785,CAND_0055334,
14786,CAND_0056296,
14787,CAND_0063930,
14788,CAND_0064595,
14789,CAND_0065919,
14790,CAND_0071738,
14791,CAND_0072044,
14792,CAND_0072810,
14793,CAND_0073040,
14794,CAND_0074147,
14795,CAND_0078437,
14796,CAND_0080528,
14797,CAND_0087587,
14798,CAND_0091457,
14799,CAND_0092583,
14800,CAND_0094068,
14801,CAND_0095662,
14802,CAND_0002686,
14803,CAND_0005915,
14804,CAND_0011472,
14805,CAND_0012323,
14806,CAND_0015087,
14807,CAND_0016596,
14808,CAND_0018627,
14809,CAND_0020686,
14810,CAND_0020737,
14811,CAND_0025957,
14812,CAND_0027559,
14813,CAND_0028298,
14814,CAND_0031525,
14815,CAND_0038255,
14816,CAND_0042845,
14817,CAND_0049720,
14818,CAND_0052051,
14819,CAND_0052568,
14820,CAND_0054578,
14821,CAND_0059357,
14822,CAND_0065566,
14823,CAND_0071709,
14824,CAND_0076099,
14825,CAND_0077834,
14826,CAND_0077852,
14827,CAND_0080801,
14828,CAND_0082351,
14829,CAND_0085348,
14830,CAND_0087161,
14831,CAND_0093222,
14832,CAND_0095745,
14833,CAND_0096470,
14834,CAND_0096622,
14835,CAND_0008898,
14836,CAND_0010133,
14837,CAND_0011625,
14838,CAND_0013154,
14839,CAND_0014002,
14840,CAND_0018023,
14841,CAND_0019433,
14842,CAND_0022329,
14843,CAND_0023889,
14844,CAND_0024266,
14845,CAND_0029039,
14846,CAND_0031505,
14847,CAND_0032230,
14848,CAND_0038483,
14849,CAND_0039180,
14850,CAND_0040533,
14851,CAND_0041241,
14852,CAND_0045890,
14853,CAND_0050988,
14854,CAND_0060853,
14855,CAND_0064324,
14856,CAND_0065021,
14857,CAND_0067430,
14858,CAND_0067473,
14859,CAND_0067892,
14860,CAND_0068494,
14861,CAND_0069267,
14862,CAND_0071191,
14863,CAND_0071369,
14864,CAND_0076560,
14865,CAND_0077400,
14866,CAND_0078692,
14867,CAND_0079423,
14868,CAND_0081708,
14869,CAND_0095839,
14870,CAND_0096891,
14871,CAND_0000674,
14872,CAND_0001685,
14873,CAND_0006785,
14874,CAND_0012364,
14875,CAND_0013995,
14876,CAND_0016361,
14877,CAND_0016931,
14878,CAND_0031151,
14879,CAND_0037753,
14880,CAND_0040944,
14881,CAND_0041558,
14882,CAND_0042567,
14883,CAND_0044460,
14884,CAND_0044982,
14885,CAND_0045710,
14886,CAND_0048150,
14887,CAND_0048559,
14888,CAND_0062015,
14889,CAND_0065217,
14890,CAND_0076282,
14891,CAND_0079848,
14892,CAND_0081601,
14893,CAND_0083684,
14894,CAND_0087807,
14895,CAND_0088266,
14896,CAND_0090502,
14897,CAND_0093071,
14898,CAND_0093711,
14899,CAND_0096643,
14900,CAND_0098734,
14901,CAND_0001256,
14902,CAND_0002409,
14903,CAND_0003093,
14904,CAND_0009812,
14905,CAND_0010029,
14906,CAND_0015153,
14907,CAND_0016140,
14908,CAND_0017795,
14909,CAND_0021843,
14910,CAND_0027078,
14911,CAND_0030554,
14912,CAND_0034086,
14913,CAND_0042892,
14914,CAND_0044040,
14915,CAND_0049046,
14916,CAND_0049811,
14917,CAND_0050841,
14918,CAND_0051182,
14919,CAND_0055395,
14920,CAND_0057277,
14921,CAND_0060818,
14922,CAND_0061471,
14923,CAND_0062020,
14924,CAND_0062793,
14925,CAND_0063180,
14926,CAND_0065654,
14927,CAND_0066888,
14928,CAND_0068923,
14929,CAND_0070227,
14930,CAND_0073601,
14931,CAND_0075160,
14932,CAND_0077398,
14933,CAND_0077533,
14934,CAND_0080838,
14935,CAND_0082554,
14936,CAND_0083951,
14937,CAND_0085276,
14938,CAND_0087070,
14939,CAND_0090042,
14940,CAND_0096795,
14941,CAND_0000057,
