candidate_id,cross_encoder_score
CAND_0030146,0.010987
CAND_0030149,0.000721
CAND_0030152,0.003511
CAND_0030155,0.000873
CAND_0030158,0.017309
CAND_0030161,0.000360
CAND_0030164,0.004830
CAND_0030167,0.008220
CAND_0030170,0.000680
CAND_0030173,0.001882
CAND_0030176,0.001868
CAND_0030179,0.009090
CAND_0030182,0.004102
CAND_0030185,0.010530
CAND_0030188,0.017111
CAND_0030191,0.010530
CAND_0030194,0.018942
CAND_0030197,0.005448
CAND_0030200,0.001032
CAND_0030203,0.005775
CAND_0030206,0.004867
CAND_0030209,0.013637
CAND_0030212,0.001803
CAND_0030215,0.006438
CAND_0030218,0.009486
CAND_0030221,0.004199
CAND_0030224,0.003390
CAND_0030227,0.007666
CAND_0030230,0.011961
CAND_0030233,0.005220
CAND_0030236,0.005577
CAND_0030239,0.002350
CAND_0030242,0.002116
CAND_0030245,0.006667
CAND_0030248,0.002387
CAND_0030251,0.005753
CAND_0030254,0.006004
CAND_0030257,0.001655
CAND_0030260,0.002591
CAND_0030263,0.004830
CAND_0030266,0.004248
CAND_0030269,0.005797
CAND_0030272,0.006463
CAND_0030275,0.006413
CAND_0030278,0.004700
CAND_0030281,0.002183
CAND_0030284,0.003016
CAND_0030287,0.002360
CAND_0030290,0.001421
CAND_0030293,0.004592
CAND_0030296,0.002801
CAND_0030299,0.005100
CAND_0030302,0.003210
CAND_0030305,0.011201
CAND_0030308,0.007519
CAND_0030311,0.039416
CAND_0030314,0.003580
CAND_0030317,0.002912
CAND_0030320,0.022371
CAND_0030323,0.001367
CAND_0030326,0.002425
CAND_0030329,0.002890
CAND_0030332,0.005934
CAND_0030335,0.002935
CAND_0030338,0.007177
CAND_0030341,0.001179
CAND_0030344,0.005980
CAND_0030347,0.005200
CAND_0030350,0.003664
CAND_0030353,0.009822
CAND_0030356,0.011332
CAND_0030359,0.001245
CAND_0030362,0.004150
CAND_0030365,0.003160
CAND_0030368,0.000853
CAND_0030371,0.009559
CAND_0030374,0.003299
CAND_0030377,0.002521
CAND_0030380,0.002591
CAND_0030383,0.000856
CAND_0030386,0.023375
CAND_0030389,0.002561
CAND_0030392,0.002878
CAND_0030395,0.013956
CAND_0030398,0.005160
CAND_0030401,0.007877
CAND_0030404,0.004982
CAND_0030407,0.005843
CAND_0030410,0.007548
CAND_0030413,0.002166
CAND_0030416,0.009898
CAND_0030419,0.008985
CAND_0030422,0.001839
CAND_0030425,0.000573
CAND_0030428,0.002531
CAND_0030431,0.017376
CAND_0030434,0.008348
CAND_0030437,0.046899
CAND_0030440,0.002099
CAND_0030443,0.000936
CAND_0030446,0.007149
CAND_0030449,0.006290
CAND_0030452,0.000981
CAND_0030455,0.003390
CAND_0030458,0.008156
CAND_0030461,0.007094
CAND_0030464,0.002747
CAND_0030467,0.000922
CAND_0030470,0.008000
CAND_0030473,0.004592
CAND_0030476,0.017442
CAND_0030479,0.004232
CAND_0030482,0.001904
CAND_0030485,0.006615
CAND_0030488,0.001927
CAND_0030491,0.005708
CAND_0030494,0.002878
CAND_0030497,0.001501
CAND_0030500,0.004382
CAND_0030503,0.102305
CAND_0030506,0.007149
CAND_0030509,0.004134
CAND_0030512,0.003824
CAND_0030515,0.011029
CAND_0030518,0.001957
CAND_0030521,0.008380
CAND_0030524,0.002601
CAND_0030527,0.002208
CAND_0030530,0.005911
CAND_0030533,0.008188
CAND_0030536,0.005323
CAND_0030539,0.001934
CAND_0030542,0.002208
CAND_0030545,0.004867
CAND_0030548,0.001585
CAND_0030551,0.004199
CAND_0030554,0.013325
CAND_0030557,0.003869
CAND_0030560,0.002747
CAND_0030563,0.002035
CAND_0030566,0.006050
CAND_0030569,0.001202
CAND_0030572,0.012723
CAND_0030575,0.000477
CAND_0030578,0.015306
CAND_0030581,0.001748
CAND_0030584,0.002043
CAND_0030587,0.024845
CAND_0030590,0.005664
CAND_0030593,0.003004
CAND_0030596,0.001912
CAND_0030599,0.009161
CAND_0030602,0.003566
CAND_0030605,0.001824
CAND_0030608,0.009671
CAND_0030611,0.005957
CAND_0030614,0.006438
CAND_0030617,0.007432
CAND_0030620,0.004451
CAND_0030623,0.004298
CAND_0030626,0.004963
CAND_0030629,0.002502
CAND_0030632,0.004332
CAND_0030635,0.005642
CAND_0030638,0.005820
CAND_0030641,0.016915
CAND_0030644,0.003679
CAND_0030647,0.001044
CAND_0030650,0.005261
CAND_0030653,0.001294
CAND_0030656,0.005220
CAND_0030659,0.021574
CAND_0030662,0.002243
CAND_0030665,0.004737
CAND_0030668,0.005555
CAND_0030671,0.008316
CAND_0030674,0.002226
CAND_0030677,0.000925
CAND_0030680,0.005427
CAND_0030683,0.002314
CAND_0030686,0.013325
CAND_0030689,0.002683
CAND_0030692,0.001525
CAND_0030695,0.001537
CAND_0030698,0.001775
CAND_0030701,0.002397
CAND_0030704,0.015015
CAND_0030707,0.006388
CAND_0030710,0.002132
CAND_0030713,0.000804
CAND_0030716,0.006824
CAND_0030719,0.002166
CAND_0030722,0.001636
CAND_0030725,0.003497
CAND_0030728,0.001860
CAND_0030731,0.005664
CAND_0030734,0.006513
CAND_0030737,0.006513
CAND_0030740,0.006771
CAND_0030743,0.011332
CAND_0030746,0.017376
CAND_0030749,0.003416
CAND_0030752,0.007012
CAND_0030755,0.004682
CAND_0030758,0.000908
CAND_0030761,0.005642
CAND_0030764,0.009197
CAND_0030767,0.002174
CAND_0030770,0.002981
CAND_0030773,0.008252
CAND_0030776,0.006745
CAND_0030779,0.000741
CAND_0030782,0.002591
CAND_0030785,0.012100
CAND_0030788,0.001207
CAND_0030791,0.001803
CAND_0030794,0.003594
CAND_0030797,0.004468
CAND_0030800,0.001455
CAND_0030803,0.014337
CAND_0030806,0.029760
CAND_0030809,0.003839
CAND_0030812,0.001069
CAND_0030815,0.004265
CAND_0030818,0.006693
CAND_0030821,0.007289
CAND_0030824,0.016980
CAND_0030827,0.050988
CAND_0030830,0.009020
CAND_0030833,0.000951
CAND_0030836,0.004925
CAND_0030839,0.026156
CAND_0030842,0.001949
CAND_0030845,0.011732
CAND_0030848,0.004737
CAND_0030851,0.002350
CAND_0030854,0.004315
CAND_0030857,0.001942
CAND_0030860,0.003869
CAND_0030863,0.007786
CAND_0030866,0.002059
CAND_0030869,0.011376
CAND_0030872,0.007317
CAND_0030875,0.002035
CAND_0030878,0.007666
CAND_0030881,0.000586
CAND_0030884,0.001789
CAND_0030887,0.009596
CAND_0030890,0.000897
CAND_0030893,0.001069
CAND_0030896,0.004592
CAND_0030899,0.001629
CAND_0030902,0.004503
CAND_0030905,0.003052
CAND_0030908,0.005261
CAND_0030911,0.012289
CAND_0030914,0.002027
CAND_0030917,0.012147
CAND_0030920,0.006314
CAND_0030923,0.006050
CAND_0030926,0.001120
CAND_0030929,0.004664
CAND_0030932,0.001648
CAND_0030935,0.003350
CAND_0030938,0.002083
CAND_0030941,0.007317
CAND_0030944,0.002217
CAND_0030947,0.038975
CAND_0030950,0.007969
CAND_0030953,0.185209
CAND_0030956,0.009936
CAND_0030959,0.002541
CAND_0030962,0.001642
CAND_0030965,0.005385
CAND_0030968,0.002444
CAND_0030971,0.016277
CAND_0030974,0.002323
CAND_0030977,0.001183
CAND_0030980,0.000925
CAND_0030983,0.005140
CAND_0030986,0.009449
CAND_0030989,0.006027
CAND_0030992,0.004963
CAND_0030995,0.011961
CAND_0030998,0.018299
CAND_0031001,0.023780
CAND_0031004,0.006438
CAND_0031007,0.002387
CAND_0031010,0.026406
CAND_0031013,0.005820
CAND_0031016,0.008446
CAND_0031019,0.004150
CAND_0031022,0.003260
CAND_0031025,0.002621
CAND_0031028,0.001466
CAND_0031031,0.004182
CAND_0031034,0.003087
CAND_0031037,0.001255
CAND_0031040,0.002715
CAND_0031043,0.003136
CAND_0031046,0.008284
CAND_0031049,0.010777
CAND_0031052,0.001531
CAND_0031055,0.004118
CAND_0031058,0.004434
CAND_0031061,0.002890
CAND_0031064,0.000863
CAND_0031067,0.008779
CAND_0031070,0.002341
CAND_0031073,0.004792
CAND_0031076,0.005385
CAND_0031079,0.006145
CAND_0031082,0.004811
CAND_0031085,0.001125
CAND_0031088,0.004451
CAND_0031091,0.002591
CAND_0031094,0.037397
CAND_0031097,0.003664
CAND_0031100,0.002406
CAND_0031103,0.003004
CAND_0031106,0.002561
CAND_0031109,0.016721
CAND_0031112,0.005180
CAND_0031115,0.004849
CAND_0031118,0.006798
CAND_0031121,0.003961
CAND_0031124,0.001107
CAND_0031127,0.010014
CAND_0031130,0.002758
CAND_0031133,0.003299
CAND_0031136,0.005642
CAND_0031139,0.002856
CAND_0031142,0.006590
CAND_0031145,0.016785
CAND_0031148,0.002091
CAND_0031151,0.013377
CAND_0031154,0.005261
CAND_0031157,0.002890
CAND_0031160,0.000922
CAND_0031163,0.006824
CAND_0031166,0.007666
CAND_0031169,0.003650
CAND_0031172,0.004486
CAND_0031175,0.008348
CAND_0031178,0.004054
CAND_0031181,0.001668
CAND_0031184,0.007846
CAND_0031187,0.000911
CAND_0031190,0.003185
CAND_0031193,0.003112
CAND_0031196,0.001193
CAND_0031199,0.011245
CAND_0031202,0.008711
CAND_0031205,0.004281
CAND_0031208,0.003124
CAND_0031211,0.001240
CAND_0031214,0.002856
CAND_0031217,0.003470
CAND_0031220,0.004905
CAND_0031223,0.006290
CAND_0031226,0.001284
CAND_0031229,0.012528
CAND_0031232,0.016340
CAND_0031235,0.011553
CAND_0031238,0.002958
CAND_0031241,0.003197
CAND_0031244,0.003552
CAND_0031247,0.000922
CAND_0031250,0.002019
CAND_0031253,0.001416
CAND_0031256,0.003679
CAND_0031259,0.006824
CAND_0031262,0.005753
CAND_0031265,0.002003
CAND_0031268,0.002715
CAND_0031271,0.020255
CAND_0031274,0.002541
CAND_0031277,0.005448
CAND_0031280,0.001279
CAND_0031283,0.002912
CAND_0031286,0.001604
CAND_0031289,0.001796
CAND_0031292,0.012480
CAND_0031295,0.005041
CAND_0031298,0.000997
CAND_0031301,0.001832
CAND_0031304,0.004118
CAND_0031307,0.003363
CAND_0031310,0.005281
CAND_0031313,0.004118
CAND_0031316,0.007938
CAND_0031319,0.006539
CAND_0031322,0.003324
CAND_0031325,0.002183
CAND_0031328,0.000933
CAND_0031331,0.002768
CAND_0031334,0.011029
CAND_0031337,0.012432
CAND_0031340,0.004755
CAND_0031343,0.004332
CAND_0031346,0.002019
CAND_0031349,0.002434
CAND_0031352,0.005512
CAND_0031355,0.001741
CAND_0031358,0.003040
CAND_0031361,0.001519
CAND_0031364,0.000883
CAND_0031367,0.001573
CAND_0031370,0.002269
CAND_0031373,0.004248
CAND_0031376,0.016850
CAND_0031379,0.005343
CAND_0031382,0.004849
CAND_0031385,0.007121
CAND_0031388,0.002043
CAND_0031391,0.005427
CAND_0031394,0.004434
CAND_0031397,0.009559
CAND_0031400,0.001561
CAND_0031403,0.007066
CAND_0031406,0.005664
CAND_0031409,0.002107
CAND_0031412,0.001250
CAND_0031415,0.002511
CAND_0031418,0.021085
CAND_0031421,0.000761
CAND_0031424,0.004086
CAND_0031427,0.005512
CAND_0031430,0.005533
CAND_0031433,0.011687
CAND_0031436,0.003915
CAND_0031439,0.012289
CAND_0031442,0.013689
CAND_0031445,0.005888
CAND_0031448,0.001585
CAND_0031451,0.001455
CAND_0031454,0.001875
CAND_0031457,0.001226
CAND_0031460,0.002027
CAND_0031463,0.012723
CAND_0031466,0.001165
CAND_0031469,0.000750
CAND_0031472,0.002415
CAND_0031475,0.006193
CAND_0031478,0.003324
CAND_0031481,0.000893
CAND_0031484,0.003566
CAND_0031487,0.007461
CAND_0031490,0.001694
CAND_0031493,0.003594
CAND_0031496,0.003566
CAND_0031499,0.005281
CAND_0031502,0.004944
CAND_0031505,0.013428
CAND_0031508,0.002551
CAND_0031511,0.001860
CAND_0031514,0.028762
CAND_0031517,0.002099
CAND_0031520,0.037750
CAND_0031523,0.000789
CAND_0031526,0.004248
CAND_0031529,0.000667
CAND_0031532,0.007846
CAND_0031535,0.002059
CAND_0031538,0.008156
CAND_0031541,0.005642
CAND_0031544,0.001028
CAND_0031547,0.011642
CAND_0031550,0.000977
CAND_0031553,0.002261
CAND_0031556,0.002067
CAND_0031559,0.002571
CAND_0031562,0.016403
CAND_0031565,0.002360
CAND_0031568,0.006590
CAND_0031571,0.007969
CAND_0031574,0.004521
CAND_0031577,0.012384
CAND_0031580,0.001221
CAND_0031583,0.000925
CAND_0031586,0.002779
CAND_0031589,0.002287
CAND_0031592,0.004849
CAND_0031595,0.007461
CAND_0031598,0.012480
CAND_0031601,0.005041
CAND_0031604,0.004215
CAND_0031607,0.001174
CAND_0031610,0.002812
CAND_0031613,0.002581
CAND_0031616,0.007149
CAND_0031619,0.009860
CAND_0031622,0.001310
CAND_0031625,0.004982
CAND_0031628,0.003148
CAND_0031631,0.003075
CAND_0031634,0.003765
CAND_0031637,0.007490
CAND_0031640,0.001389
CAND_0031643,0.000962
CAND_0031646,0.002099
CAND_0031649,0.000817
CAND_0031652,0.026506
CAND_0031655,0.000636
CAND_0031658,0.001701
CAND_0031661,0.002779
CAND_0031664,0.002856
CAND_0031667,0.004503
CAND_0031670,0.004332
CAND_0031673,0.002492
CAND_0031676,0.023689
CAND_0031679,0.001890
CAND_0031682,0.003650
CAND_0031685,0.001478
CAND_0031688,0.003679
CAND_0031691,0.000853
CAND_0031694,0.004348
CAND_0031697,0.010170
CAND_0031700,0.001810
CAND_0031703,0.013480
CAND_0031706,0.003839
CAND_0031709,0.003594
CAND_0031712,0.002704
CAND_0031715,0.010052
CAND_0031718,0.003197
CAND_0031721,0.001701
CAND_0031724,0.002924
CAND_0031727,0.001761
CAND_0031730,0.005491
CAND_0031733,0.001904
CAND_0031736,0.005120
CAND_0031739,0.001824
CAND_0031742,0.008478
CAND_0031745,0.000696
CAND_0031748,0.002834
CAND_0031751,0.001507
CAND_0031754,0.003099
CAND_0031757,0.016593
CAND_0031760,0.003636
CAND_0031763,0.011115
CAND_0031766,0.034165
CAND_0031769,0.006985
CAND_0031772,0.003222
CAND_0031775,0.012772
CAND_0031778,0.004792
CAND_0031781,0.002360
CAND_0031784,0.005753
CAND_0031787,0.003416
CAND_0031790,0.001727
CAND_0031793,0.010818
CAND_0031796,0.021990
CAND_0031799,0.004982
CAND_0031802,0.005160
CAND_0031805,0.001156
CAND_0031808,0.003248
CAND_0031811,0.003299
CAND_0031814,0.004332
CAND_0031817,0.001289
CAND_0031820,0.006388
CAND_0031823,0.003594
CAND_0031826,0.003580
CAND_0031829,0.021615
CAND_0031832,0.001160
CAND_0031835,0.002116
CAND_0031838,0.001832
CAND_0031841,0.004150
CAND_0031844,0.002019
CAND_0031847,0.012970
CAND_0031850,0.007756
CAND_0031853,0.003063
CAND_0031856,0.001567
CAND_0031859,0.003470
CAND_0031862,0.018021
CAND_0031865,0.009822
CAND_0031868,0.001356
CAND_0031871,0.003594
CAND_0031874,0.001768
CAND_0031877,0.004556
CAND_0031880,0.001592
CAND_0031883,0.006169
CAND_0031886,0.001610
CAND_0031889,0.001036
CAND_0031892,0.005140
CAND_0031895,0.002969
CAND_0031898,0.007432
CAND_0031901,0.001965
CAND_0031904,0.006339
CAND_0031907,0.001147
CAND_0031910,0.001972
CAND_0031913,0.001061
CAND_0031916,0.023109
CAND_0031919,0.009268
CAND_0031922,0.005491
CAND_0031925,0.001555
CAND_0031928,0.003511
CAND_0031931,0.005021
CAND_0031934,0.006074
CAND_0031937,0.013795
CAND_0031940,0.001269
CAND_0031943,0.004628
CAND_0031946,0.004682
CAND_0031949,0.008446
CAND_0031952,0.019197
CAND_0031955,0.003273
CAND_0031958,0.002434
CAND_0031961,0.011778
CAND_0031964,0.003780
CAND_0031967,0.001714
CAND_0031970,0.001383
CAND_0031973,0.002434
CAND_0031976,0.000667
CAND_0031979,0.003839
CAND_0031982,0.018334
CAND_0031985,0.001513
CAND_0031988,0.004700
CAND_0031991,0.001207
CAND_0031994,0.001875
CAND_0031997,0.006513
CAND_0032000,0.000761
CAND_0032003,0.004007
CAND_0032006,0.005934
CAND_0032009,0.002075
CAND_0032012,0.001803
CAND_0032015,0.007149
CAND_0032018,0.000826
CAND_0032021,0.001949
CAND_0032024,0.022032
CAND_0032027,0.002217
CAND_0032030,0.009708
CAND_0032033,0.003795
CAND_0032036,0.002350
CAND_0032039,0.002406
CAND_0032042,0.003210
CAND_0032045,0.021574
CAND_0032048,0.003040
CAND_0032051,0.009486
CAND_0032054,0.006145
CAND_0032057,0.009634
CAND_0032060,0.004086
CAND_0032063,0.003961
CAND_0032066,0.002378
CAND_0032069,0.007261
CAND_0032072,0.002758
CAND_0032075,0.004007
CAND_0032078,0.011288
CAND_0032081,0.001980
CAND_0032084,0.003707
CAND_0032087,0.001279
CAND_0032090,0.001094
CAND_0032093,0.003992
CAND_0032096,0.000970
CAND_0032099,0.004070
CAND_0032102,0.003112
CAND_0032105,0.004023
CAND_0032108,0.005261
CAND_0032111,0.000732
CAND_0032114,0.004664
CAND_0032117,0.004574
CAND_0032120,0.004023
CAND_0032123,0.002406
CAND_0032126,0.002551
CAND_0032129,0.007374
CAND_0032132,0.001927
CAND_0032135,0.004070
CAND_0032138,0.004166
CAND_0032141,0.003839
CAND_0032144,0.007846
CAND_0032147,0.020255
CAND_0032150,0.001832
CAND_0032153,0.003312
CAND_0032156,0.064772
CAND_0032159,0.007233
CAND_0032162,0.004556
CAND_0032165,0.003751
CAND_0032168,0.001138
CAND_0032171,0.008478
CAND_0032174,0.009055
CAND_0032177,0.008951
CAND_0032180,0.000997
CAND_0032183,0.008813
CAND_0032186,0.002768
CAND_0032189,0.004451
CAND_0032192,0.003016
CAND_0032195,0.012625
CAND_0032198,0.001853
CAND_0032201,0.002099
CAND_0032204,0.005934
CAND_0032207,0.003390
CAND_0032210,0.000810
CAND_0032213,0.005002
CAND_0032216,0.084493
CAND_0032219,0.000962
CAND_0032222,0.000752
CAND_0032225,0.001543
CAND_0032228,0.007696
CAND_0032231,0.004315
CAND_0032234,0.001839
CAND_0032237,0.001996
CAND_0032240,0.001120
CAND_0032243,0.004610
CAND_0032246,0.000691
CAND_0032249,0.000600
CAND_0032252,0.008446
CAND_0032255,0.006771
CAND_0032258,0.002208
CAND_0032261,0.002790
CAND_0032264,0.009746
CAND_0032267,0.004348
CAND_0032270,0.001543
CAND_0032273,0.003377
CAND_0032276,0.002415
CAND_0032279,0.002704
CAND_0032282,0.002492
CAND_0032285,0.003636
CAND_0032288,0.003087
CAND_0032291,0.001531
CAND_0032294,0.006074
CAND_0032297,0.003312
CAND_0032300,0.014010
CAND_0032303,0.018021
CAND_0032306,0.001623
CAND_0032309,0.005491
CAND_0032312,0.005775
CAND_0032315,0.001438
CAND_0032318,0.011245
CAND_0032321,0.001912
CAND_0032324,0.002434
CAND_0032327,0.000826
CAND_0032330,0.003884
CAND_0032333,0.006958
CAND_0032336,0.003608
CAND_0032339,0.005060
CAND_0032342,0.001305
CAND_0032345,0.002591
CAND_0032348,0.002341
CAND_0032351,0.003403
CAND_0032354,0.009126
CAND_0032357,0.007121
CAND_0032360,0.006641
CAND_0032363,0.004718
CAND_0032366,0.001405
CAND_0032369,0.002415
CAND_0032372,0.008031
CAND_0032375,0.004023
CAND_0032378,0.010694
CAND_0032381,0.006615
CAND_0032384,0.001957
CAND_0032387,0.003363
CAND_0032390,0.001433
CAND_0032393,0.003377
CAND_0032396,0.001449
CAND_0032399,0.000767
CAND_0032402,0.003524
CAND_0032405,0.017849
CAND_0032408,0.001817
CAND_0032411,0.007786
CAND_0032414,0.000908
CAND_0032417,0.001125
CAND_0032420,0.000908
CAND_0032423,0.010328
CAND_0032426,0.000600
CAND_0032429,0.000863
CAND_0032432,0.003664
CAND_0032435,0.003580
CAND_0032438,0.002845
CAND_0032441,0.002043
CAND_0032444,0.032775
CAND_0032447,0.001274
CAND_0032450,0.000509
CAND_0032453,0.006169
CAND_0032456,0.011823
CAND_0032459,0.004102
CAND_0032462,0.002083
CAND_0032465,0.006413
CAND_0032468,0.001455
CAND_0032471,0.045692
CAND_0032474,0.003377
CAND_0032477,0.003524
CAND_0032480,0.001016
CAND_0032483,0.005281
CAND_0032486,0.004232
CAND_0032489,0.002252
CAND_0032492,0.003075
CAND_0032495,0.000667
CAND_0032498,0.010489
CAND_0032501,0.003063
CAND_0032504,0.003810
CAND_0032507,0.004134
CAND_0032510,0.002591
CAND_0032513,0.007317
CAND_0032516,0.008478
CAND_0032519,0.009376
CAND_0032522,0.001579
CAND_0032525,0.009784
CAND_0032528,0.007907
CAND_0032531,0.002166
CAND_0032534,0.002581
CAND_0032537,0.005797
CAND_0032540,0.016403
CAND_0032543,0.009898
CAND_0032546,0.012625
CAND_0032549,0.001197
CAND_0032552,0.002704
CAND_0032555,0.008916
CAND_0032558,0.003210
CAND_0032561,0.003961
CAND_0032564,0.002166
CAND_0032567,0.002341
CAND_0032570,0.012970
CAND_0032573,0.005406
CAND_0032576,0.002551
CAND_0032579,0.019681
CAND_0032582,0.004298
CAND_0032585,0.008985
CAND_0032588,0.010735
CAND_0032591,0.002099
CAND_0032594,0.005323
CAND_0032597,0.004610
CAND_0032600,0.001890
CAND_0032603,0.002561
CAND_0032606,0.001197
CAND_0032609,0.005820
CAND_0032612,0.002075
CAND_0032615,0.004682
CAND_0032618,0.006771
CAND_0032621,0.005002
CAND_0032624,0.008916
CAND_0032627,0.002581
CAND_0032630,0.012821
CAND_0032633,0.004521
CAND_0032636,0.003337
CAND_0032639,0.002823
CAND_0032642,0.002261
CAND_0032645,0.018618
CAND_0032648,0.003136
CAND_0032651,0.002834
CAND_0032654,0.004682
CAND_0032657,0.002856
CAND_0032660,0.001507
CAND_0032663,0.002642
CAND_0032666,0.003992
CAND_0032669,0.005708
CAND_0032672,0.002946
CAND_0032675,0.000726
CAND_0032678,0.003124
CAND_0032681,0.003403
CAND_0032684,0.001259
CAND_0032687,0.005577
CAND_0032690,0.026056
CAND_0032693,0.002191
CAND_0032696,0.003286
CAND_0032699,0.048406
CAND_0032702,0.002541
CAND_0032705,0.009975
CAND_0032708,0.000651
CAND_0032711,0.012432
CAND_0032714,0.002415
CAND_0032717,0.001860
CAND_0032720,0.000315
CAND_0032723,0.004628
CAND_0032726,0.007969
CAND_0032729,0.002704
CAND_0032732,0.007177
CAND_0032735,0.012289
CAND_0032738,0.005427
CAND_0032741,0.011687
CAND_0032744,0.017376
CAND_0032747,0.001449
CAND_0032750,0.030387
CAND_0032753,0.013742
CAND_0032756,0.002912
CAND_0032759,0.004700
CAND_0032762,0.005281
CAND_0032765,0.003824
CAND_0032768,0.001103
CAND_0032771,0.016593
CAND_0032774,0.002003
CAND_0032777,0.003736
CAND_0032780,0.002261
CAND_0032783,0.006169
CAND_0032786,0.000839
CAND_0032789,0.004023
CAND_0032792,0.003945
CAND_0032795,0.003052
CAND_0032798,0.001383
CAND_0032801,0.002341
CAND_0032804,0.001927
CAND_0032807,0.117167
CAND_0032810,0.004382
CAND_0032813,0.000593
CAND_0032816,0.007403
CAND_0032819,0.004118
CAND_0032822,0.002912
CAND_0032825,0.004792
CAND_0032828,0.005041
CAND_0032831,0.019014
CAND_0032834,0.008413
CAND_0032837,0.003390
CAND_0032840,0.013223
CAND_0032843,0.001274
CAND_0032846,0.001972
CAND_0032849,0.007374
CAND_0032852,0.061424
CAND_0032855,0.006193
CAND_0032858,0.004054
CAND_0032861,0.019161
CAND_0032864,0.010014
CAND_0032867,0.001727
CAND_0032870,0.003430
CAND_0032873,0.005427
CAND_0032876,0.001372
CAND_0032879,0.011029
CAND_0032882,0.002378
CAND_0032885,0.002801
CAND_0032888,0.003566
CAND_0032891,0.004774
CAND_0032894,0.002981
CAND_0032897,0.020924
CAND_0032900,0.005060
CAND_0032903,0.002011
CAND_0032906,0.015544
CAND_0032909,0.003810
CAND_0032912,0.008188
CAND_0032915,0.021451
CAND_0032918,0.005406
CAND_0032921,0.002149
CAND_0032924,0.002779
CAND_0032927,0.000773
CAND_0032930,0.005911
CAND_0032933,0.008125
CAND_0032936,0.001020
CAND_0032939,0.001585
CAND_0032942,0.010570
CAND_0032945,0.004925
CAND_0032948,0.009376
CAND_0032951,0.009090
CAND_0032954,0.006719
CAND_0032957,0.008446
CAND_0032960,0.002183
CAND_0032963,0.003497
CAND_0032966,0.004182
CAND_0032969,0.001151
CAND_0032972,0.001478
CAND_0032975,0.000807
CAND_0032978,0.003992
CAND_0032981,0.005730
CAND_0032984,0.001335
CAND_0032987,0.019271
CAND_0032990,0.002183
CAND_0032993,0.011553
CAND_0032996,0.003443
CAND_0032999,0.005261
CAND_0033002,0.001383
CAND_0033005,0.003470
CAND_0033008,0.006564
CAND_0033011,0.005775
CAND_0033014,0.005686
CAND_0033017,0.005664
CAND_0033020,0.004054
CAND_0033023,0.002350
CAND_0033026,0.004150
CAND_0033029,0.009936
CAND_0033032,0.001942
CAND_0033035,0.003337
CAND_0033038,0.015365
CAND_0033041,0.003299
CAND_0033044,0.009784
CAND_0033047,0.002350
CAND_0033050,0.000747
CAND_0033053,0.006877
CAND_0033056,0.002091
CAND_0033059,0.001875
CAND_0033062,0.042802
CAND_0033065,0.006641
CAND_0033068,0.002444
CAND_0033071,0.001585
CAND_0033074,0.000605
CAND_0033077,0.001399
CAND_0033080,0.006241
CAND_0033083,0.005620
CAND_0033086,0.012100
CAND_0033089,0.002083
CAND_0033092,0.003124
CAND_0033095,0.010328
CAND_0033098,0.009232
CAND_0033101,0.003443
CAND_0033104,0.005364
CAND_0033107,0.009413
CAND_0033110,0.006488
CAND_0033113,0.001513
CAND_0033116,0.003945
CAND_0033119,0.004538
CAND_0033122,0.004134
CAND_0033125,0.010611
CAND_0033128,0.001741
CAND_0033131,0.001648
CAND_0033134,0.004007
CAND_0033137,0.009376
CAND_0033140,0.001320
CAND_0033143,0.023509
CAND_0033146,0.002043
CAND_0033149,0.007877
CAND_0033152,0.007261
CAND_0033155,0.010288
CAND_0033158,0.004982
CAND_0033161,0.001335
CAND_0033164,0.002234
CAND_0033167,0.003795
CAND_0033170,0.004830
CAND_0033173,0.002425
CAND_0033176,0.000551
CAND_0033179,0.109897
CAND_0033182,0.002511
CAND_0033185,0.001378
CAND_0033188,0.004468
CAND_0033191,0.003416
CAND_0033194,0.002571
CAND_0033197,0.001389
CAND_0033200,0.007403
CAND_0033203,0.003273
CAND_0033206,0.006314
CAND_0033209,0.004182
CAND_0033212,0.002571
CAND_0033215,0.001449
CAND_0033218,0.000755
CAND_0033221,0.001775
CAND_0033224,0.001748
CAND_0033227,0.001427
CAND_0033230,0.001832
CAND_0033233,0.001617
CAND_0033236,0.003112
CAND_0033239,0.006513
CAND_0033242,0.011245
CAND_0033245,0.005448
CAND_0033248,0.011420
CAND_0033251,0.004348
CAND_0033254,0.003839
CAND_0033257,0.000744
CAND_0033260,0.015664
CAND_0033263,0.007907
CAND_0033266,0.006266
CAND_0033269,0.002632
CAND_0033272,0.007938
CAND_0033275,0.003780
CAND_0033278,0.004417
CAND_0033281,0.002314
CAND_0033284,0.005060
CAND_0033287,0.004468
CAND_0033290,0.008779
CAND_0033293,0.002492
CAND_0033296,0.000785
CAND_0033299,0.004963
CAND_0033302,0.007907
CAND_0033305,0.003707
CAND_0033308,0.004867
CAND_0033311,0.081228
CAND_0033314,0.036700
CAND_0033317,0.001721
CAND_0033320,0.001623
CAND_0033323,0.003040
CAND_0033326,0.015425
CAND_0033329,0.001949
CAND_0033332,0.002149
CAND_0033335,0.001688
CAND_0033338,0.003363
CAND_0033341,0.004718
CAND_0033344,0.015724
CAND_0033347,0.002768
CAND_0033350,0.001846
CAND_0033353,0.001775
CAND_0033356,0.012241
CAND_0033359,0.010902
CAND_0033362,0.002149
CAND_0033365,0.001537
CAND_0033368,0.009860
