candidate_id,llm_rank,relevance_grade,honeypot_override_applied
CAND_0075308,2529,0,0
CAND_0034287,2530,0,0
CAND_0082008,2531,0,0
CAND_0027085,2532,0,0
CAND_0098689,2533,0,0
CAND_0051941,2534,0,0
CAND_0053291,2535,0,0
CAND_0050425,2536,0,0
CAND_0043948,2537,0,0
CAND_0070285,2538,0,0
CAND_0027647,2539,0,0
CAND_0015746,2540,0,0
CAND_0055924,2541,0,0
CAND_0019120,2542,0,0
CAND_0013165,2543,0,0
CAND_0091847,2544,0,0
CAND_0063379,2545,0,0
CAND_0076526,2546,0,0
CAND_0087082,2547,0,0
CAND_0005759,2548,0,0
CAND_0065541,2549,0,0
CAND_0005421,2550,0,0
CAND_0067611,2551,0,0
CAND_0022885,2552,0,0
CAND_0042642,2553,0,0
CAND_0070898,2554,0,0
CAND_0000229,2555,0,0
CAND_0038792,2556,0,0
CAND_0045029,2557,0,0
CAND_0073700,2558,0,0
CAND_0050310,2559,0,0
CAND_0086276,2560,0,0
CAND_0022424,2561,0,0
CAND_0039816,2562,0,0
CAND_0047095,2563,0,0
CAND_0072678,2564,0,0
CAND_0032092,2565,0,0
CAND_0091674,2566,0,0
CAND_0033978,2567,0,0
CAND_0058111,2568,0,0
CAND_0019856,2569,0,0
CAND_0091383,2570,0,0
CAND_0065726,2571,0,0
CAND_0034109,2572,0,0
CAND_0042253,2573,0,0
CAND_0022789,2574,0,0
CAND_0079594,2575,0,0
CAND_0065677,2576,0,0
CAND_0066262,2577,0,0
CAND_0093192,2578,0,0
CAND_0047532,2579,0,0
CAND_0090805,2580,0,0
CAND_0089584,2581,0,0
CAND_0029263,2582,0,0
CAND_0011947,2583,0,0
CAND_0076209,2584,0,0
CAND_0029022,2585,0,0
CAND_0001591,2586,0,0
CAND_0098009,2587,0,0
CAND_0027866,2588,0,0
CAND_0076964,2589,0,0
CAND_0007167,2590,0,0
CAND_0061185,2591,0,0
CAND_0026647,2592,0,0
CAND_0058817,2593,0,0
CAND_0017822,2594,0,0
CAND_0029708,2595,0,0
CAND_0042559,2596,0,0
CAND_0016919,2597,0,0
CAND_0043425,2598,0,0
CAND_0073810,2599,0,0
CAND_0086515,2600,0,0
CAND_0079178,2601,0,0
CAND_0073055,2602,0,0
CAND_0017982,2603,0,0
CAND_0024941,2604,0,0
CAND_0035690,2605,0,0
CAND_0096416,2606,0,0
CAND_0088891,2607,0,0
CAND_0053981,2608,0,0
CAND_0035565,2609,0,0
CAND_0051228,2610,0,0
CAND_0082911,2611,0,0
CAND_0082921,2612,0,0
CAND_0063431,2613,0,0
CAND_0035862,2614,0,0
CAND_0085104,2615,0,0
CAND_0072817,2616,0,0
CAND_0091331,2617,0,0
CAND_0002711,2618,0,0
CAND_0037387,2619,0,0
CAND_0091832,2620,0,0
CAND_0020224,2621,0,0
CAND_0002856,2622,0,0
CAND_0021473,2623,0,0
CAND_0021155,2624,0,0
CAND_0049055,2625,0,0
CAND_0091504,2626,0,0
CAND_0032334,2627,0,0
CAND_0074389,2628,0,0
CAND_0077153,2629,0,0
CAND_0083615,2630,0,0
CAND_0017894,2631,0,0
CAND_0087404,2632,0,0
CAND_0096547,2633,0,0
CAND_0000411,2634,0,0
CAND_0087844,2635,0,0
CAND_0022435,2636,0,0
CAND_0032431,2637,0,0
CAND_0001082,2638,0,0
CAND_0063965,2639,0,0
CAND_0074569,2640,0,0
CAND_0045460,2641,0,0
CAND_0026411,2642,0,0
CAND_0008979,2643,0,0
CAND_0032964,2644,0,0
CAND_0018324,2645,0,0
CAND_0050015,2646,0,0
CAND_0062596,2647,0,0
CAND_0070115,2648,0,0
CAND_0057778,2649,0,0
CAND_0063740,2650,0,0
CAND_0097199,2651,0,0
CAND_0042596,2652,0,0
CAND_0086267,2653,0,0
CAND_0035813,2654,0,0
CAND_0088587,2655,0,0
CAND_0057251,2656,0,0
CAND_0008355,2657,0,0
CAND_0083529,2658,0,0
CAND_0035617,2659,0,0
CAND_0047597,2660,0,0
CAND_0082204,2661,0,0
CAND_0079683,2662,0,0
CAND_0081672,2663,0,0
CAND_0022183,2664,0,0
CAND_0035557,2665,0,0
CAND_0020494,2666,0,0
CAND_0095271,2667,0,0
CAND_0023800,2668,0,0
CAND_0089823,2669,0,0
CAND_0066302,2670,0,0
CAND_0002638,2671,0,0
CAND_0000739,2672,0,0
CAND_0015078,2673,0,0
CAND_0033864,2674,0,0
CAND_0003222,2675,0,0
CAND_0074258,2676,0,0
CAND_0064633,2677,0,0
CAND_0075010,2678,0,0
CAND_0015631,2679,0,0
CAND_0041149,2680,0,0
CAND_0024261,2681,0,0
CAND_0081704,2682,0,0
CAND_0099121,2683,0,0
CAND_0059577,2684,0,0
CAND_0040054,2685,0,0
CAND_0001238,2686,0,0
CAND_0085763,2687,0,0
CAND_0035664,2688,0,0
CAND_0002544,2689,0,0
CAND_0026433,2690,0,0
CAND_0066055,2691,0,0
CAND_0098540,2692,0,0
CAND_0022039,2693,0,0
CAND_0000847,2694,0,0
CAND_0030459,2695,0,0
CAND_0019460,2696,0,0
CAND_0052677,2697,0,0
CAND_0063041,2698,0,0
CAND_0052998,2699,0,0
CAND_0001347,2700,0,0
CAND_0002881,2701,0,0
CAND_0019240,2702,0,0
CAND_0045251,2703,0,0
CAND_0026624,2704,0,0
CAND_0063136,2705,0,0
CAND_0056928,2706,0,0
CAND_0060904,2707,0,0
CAND_0052921,2708,0,0
CAND_0058217,2709,0,0
CAND_0081120,2710,0,0
CAND_0011735,2711,0,0
CAND_0075251,2712,0,0
CAND_0023331,2713,0,0
CAND_0056952,2714,0,0
CAND_0005478,2715,0,0
CAND_0022751,2716,0,0
CAND_0015768,2717,0,0
CAND_0084524,2718,0,0
CAND_0086368,2719,0,0
CAND_0021014,2720,0,0
CAND_0024195,2721,0,0
CAND_0082494,2722,0,0
CAND_0077551,2723,0,0
CAND_0008345,2724,0,0
CAND_0097644,2725,0,0
CAND_0095767,2726,0,0
CAND_0056302,2727,0,0
CAND_0016425,2728,0,0
CAND_0078612,2729,0,0
CAND_0056510,2730,0,0
CAND_0089726,2731,0,0
CAND_0091238,2732,0,0
CAND_0088121,2733,0,0
CAND_0096333,2734,0,0
CAND_0097840,2735,0,0
CAND_0030371,2736,0,0
CAND_0068517,2737,0,0
CAND_0054022,2738,0,0
CAND_0069569,2739,0,0
CAND_0072619,2740,0,0
CAND_0015681,2741,0,0
CAND_0089922,2742,0,0
CAND_0011309,2743,0,0
CAND_0056712,2744,0,0
CAND_0060738,2745,0,0
CAND_0029749,2746,0,0
CAND_0094257,2747,0,0
CAND_0063919,2748,0,0
CAND_0025767,2749,0,0
CAND_0027745,2750,0,0
CAND_0048005,2751,0,0
CAND_0003408,2752,0,0
CAND_0074674,2753,0,0
CAND_0033376,2754,0,0
CAND_0093299,2755,0,0
CAND_0074262,2756,0,0
CAND_0030351,2757,0,0
CAND_0069254,2758,0,0
CAND_0092239,2759,0,0
CAND_0056614,2760,0,0
CAND_0066248,2761,0,0
CAND_0075904,2762,0,0
CAND_0094762,2763,0,0
CAND_0010512,2764,0,0
CAND_0027090,2765,0,0
CAND_0002190,2766,0,0
CAND_0056137,2767,0,0
CAND_0063541,2768,0,0
CAND_0017583,2769,0,0
CAND_0019465,2770,0,0
CAND_0047470,2771,0,0
CAND_0066903,2772,0,0
CAND_0015235,2773,0,0
CAND_0029177,2774,0,0
CAND_0039123,2775,0,0
CAND_0038458,2776,0,0
CAND_0087112,2777,0,0
CAND_0070952,2778,0,0
CAND_0039781,2779,0,0
CAND_0053255,2780,0,0
CAND_0026726,2781,0,0
CAND_0049384,2782,0,0
CAND_0055439,2783,0,0
CAND_0074641,2784,0,0
CAND_0091691,2785,0,0
CAND_0010080,2786,0,0
CAND_0048503,2787,0,0
CAND_0080018,2788,0,0
CAND_0006945,2789,0,0
CAND_0044981,2790,0,0
CAND_0083975,2791,0,0
CAND_0007713,2792,0,0
CAND_0085712,2793,0,0
CAND_0011168,2794,0,0
CAND_0044926,2795,0,0
CAND_0043620,2796,0,0
CAND_0089359,2797,0,0
CAND_0010572,2798,0,0
CAND_0064306,2799,0,0
CAND_0062759,2800,0,0
CAND_0020104,2801,0,0
CAND_0031418,2802,0,0
CAND_0040924,2803,0,0
CAND_0062630,2804,0,0
CAND_0078681,2805,0,0
CAND_0084372,2806,0,0
CAND_0073525,2807,0,0
CAND_0045846,2808,0,0
CAND_0055661,2809,0,0
CAND_0078258,2810,0,0
CAND_0081959,2811,0,0
CAND_0044936,2812,0,0
CAND_0074469,2813,0,0
CAND_0021290,2814,0,0
CAND_0089871,2815,0,0
CAND_0097936,2816,0,0
CAND_0076027,2817,0,0
CAND_0013036,2818,0,0
CAND_0057655,2819,0,0
CAND_0017336,2820,0,0
CAND_0019049,2821,0,0
CAND_0037680,2822,0,0
CAND_0009684,2823,0,0
CAND_0096725,2824,0,0
CAND_0040332,2825,0,0
CAND_0065393,2826,0,0
CAND_0086087,2827,0,0
CAND_0073265,2828,0,0
CAND_0014289,2829,0,0
CAND_0003805,2830,0,0
CAND_0094915,2831,0,0
CAND_0037324,2832,0,0
CAND_0065117,2833,0,0
CAND_0011967,2834,0,0
CAND_0085031,2835,0,0
CAND_0010892,2836,0,0
CAND_0007731,2837,0,0
CAND_0037407,2838,0,0
CAND_0086885,2839,0,0
CAND_0013144,2840,0,0
CAND_0010103,2841,0,0
CAND_0063688,2842,0,0
CAND_0009509,2843,0,0
CAND_0006732,2844,0,0
CAND_0030669,2845,0,0
CAND_0017186,2846,0,0
CAND_0038269,2847,0,0
CAND_0051915,2848,0,0
CAND_0083685,2849,0,0
CAND_0063365,2850,0,0
CAND_0035301,2851,0,0
CAND_0055043,2852,0,0
CAND_0084236,2853,0,0
CAND_0086191,2854,0,0
CAND_0027261,2855,0,0
CAND_0036763,2856,0,0
CAND_0062239,2857,0,0
CAND_0031290,2858,0,0
CAND_0009867,2859,0,0
CAND_0023840,2860,0,0
CAND_0018079,2861,0,0
CAND_0042832,2862,0,0
CAND_0040011,2863,0,0
CAND_0038518,2864,0,0
CAND_0073291,2865,0,0
CAND_0040002,2866,0,0
CAND_0004877,2867,0,0
CAND_0019045,2868,0,0
CAND_0097018,2869,0,0
CAND_0012067,2870,0,0
CAND_0042649,2871,0,0
CAND_0013564,2872,0,0
CAND_0018755,2873,0,0
CAND_0029761,2874,0,0
CAND_0048594,2875,0,0
CAND_0071942,2876,0,0
CAND_0025918,2877,0,0
CAND_0081830,2878,0,0
CAND_0064002,2879,0,0
CAND_0096815,2880,0,0
CAND_0009576,2881,0,0
CAND_0048760,2882,0,0
CAND_0007369,2883,0,0
CAND_0024895,2884,0,0
CAND_0080440,2885,0,0
CAND_0069528,2886,0,0
CAND_0034680,2887,0,0
CAND_0075356,2888,0,0
CAND_0014087,2889,0,0
CAND_0002254,2890,0,0
CAND_0010461,2891,0,0
CAND_0072992,2892,0,0
CAND_0091076,2893,0,0
CAND_0010958,2894,0,0
CAND_0064443,2895,0,0
CAND_0025274,2896,0,0
CAND_0098745,2897,0,0
CAND_0078854,2898,0,0
CAND_0082062,2899,0,0
CAND_0091987,2900,0,0
CAND_0016083,2901,0,0
CAND_0016912,2902,0,0
CAND_0046590,2903,0,0
CAND_0058139,2904,0,0
CAND_0058923,2905,0,0
CAND_0020826,2906,0,0
CAND_0075753,2907,0,0
CAND_0043397,2908,0,0
CAND_0066325,2909,0,0
CAND_0010336,2910,0,0
CAND_0022202,2911,0,0
CAND_0070131,2912,0,0
CAND_0035037,2913,0,0
CAND_0089772,2914,0,0
CAND_0051284,2915,0,0
CAND_0079084,2916,0,0
CAND_0008407,2917,0,0
CAND_0033784,2918,0,0
CAND_0070084,2919,0,0
CAND_0095199,2920,0,0
CAND_0089405,2921,0,0
CAND_0038218,2922,0,0
CAND_0081366,2923,0,0
CAND_0025703,2924,0,0
CAND_0020311,2925,0,0
CAND_0083186,2926,0,0
CAND_0037650,2927,0,0
CAND_0021956,2928,0,0
CAND_0041151,2929,0,0
CAND_0046432,2930,0,0
CAND_0049527,2931,0,0
CAND_0012918,2932,0,0
CAND_0091803,2933,0,0
CAND_0075626,2934,0,0
CAND_0050681,2935,0,0
CAND_0093684,2936,0,0
CAND_0001206,2937,0,0
CAND_0050943,2938,0,0
CAND_0020884,2939,0,0
CAND_0053258,2940,0,0
CAND_0045708,2941,0,0
CAND_0005585,2942,0,0
CAND_0087412,2943,0,0
CAND_0021667,2944,0,0
CAND_0062081,2945,0,0
CAND_0058592,2946,0,0
CAND_0043671,2947,0,0
CAND_0022901,2948,0,0
CAND_0026316,2949,0,0
CAND_0058337,2950,0,0
CAND_0088992,2951,0,0
CAND_0088375,2952,0,0
CAND_0047609,2953,0,0
CAND_0085719,2954,0,0
CAND_0031780,2955,0,0
CAND_0061875,2956,0,0
CAND_0039329,2957,0,0
CAND_0078644,2958,0,0
CAND_0056783,2959,0,0
CAND_0054768,2960,0,0
CAND_0042410,2961,0,0
CAND_0018877,2962,0,0
CAND_0066733,2963,0,0
CAND_0053882,2964,0,0
CAND_0042430,2965,0,0
CAND_0052510,2966,0,0
CAND_0023848,2967,0,0
CAND_0034605,2968,0,0
CAND_0082959,2969,0,0
CAND_0033333,2970,0,0
CAND_0034613,2971,0,0
CAND_0038157,2972,0,0
CAND_0098997,2973,0,0
CAND_0073428,2974,0,0
CAND_0072609,2975,0,0
CAND_0060984,2976,0,0
CAND_0033562,2977,0,0
CAND_0077262,2978,0,0
CAND_0035619,2979,0,0
CAND_0031837,2980,0,0
CAND_0021255,2981,0,0
CAND_0097681,2982,0,0
CAND_0066649,2983,0,0
CAND_0000996,2984,0,0
CAND_0093761,2985,0,0
CAND_0063306,2986,0,0
CAND_0083005,2987,0,0
CAND_0083986,2988,0,0
CAND_0050395,2989,0,0
CAND_0033310,2990,0,0
CAND_0075780,2991,0,0
CAND_0005142,2992,0,0
CAND_0067475,2993,0,0
CAND_0051783,2994,0,0
CAND_0070987,2995,0,0
CAND_0076961,2996,0,0
CAND_0015823,2997,0,0
CAND_0067453,2998,0,0
CAND_0012991,2999,0,0
CAND_0057320,3000,0,0
CAND_0085330,3001,0,0
CAND_0024289,3002,0,0
CAND_0041478,3003,0,0
CAND_0020145,3004,0,0
CAND_0042284,3005,0,0
CAND_0058720,3006,0,0
CAND_0043947,3007,0,0
CAND_0013163,3008,0,0
CAND_0093440,3009,0,0
CAND_0003833,3010,0,0
CAND_0027338,3011,0,0
CAND_0081203,3012,0,0
CAND_0074037,3013,0,0
CAND_0099593,3014,0,0
CAND_0005246,3015,0,0
CAND_0026110,3016,0,0
CAND_0090152,3017,0,0
CAND_0025754,3018,0,0
CAND_0054643,3019,0,0
CAND_0080683,3020,0,0
CAND_0053450,3021,0,0
CAND_0069144,3022,0,0
CAND_0094974,3023,0,0
CAND_0058359,3024,0,0
CAND_0096143,3025,0,0
CAND_0033114,3026,0,0
CAND_0041172,3027,0,0
CAND_0057137,3028,0,0
CAND_0018219,3029,0,0
CAND_0046484,3030,0,0
CAND_0073370,3031,0,0
CAND_0020555,3032,0,0
CAND_0038923,3033,0,0
CAND_0057132,3034,0,0
CAND_0002336,3035,0,0
CAND_0018604,3036,0,0
CAND_0085108,3037,0,0
CAND_0007164,3038,0,0
CAND_0057889,3039,0,0
CAND_0014369,3040,0,0
CAND_0049541,3041,0,0
CAND_0057907,3042,0,0
CAND_0092916,3043,0,0
CAND_0008665,3044,0,0
CAND_0081472,3045,0,0
CAND_0087331,3046,0,0
CAND_0068255,3047,0,0
CAND_0064821,3048,0,0
CAND_0007858,3049,0,0
CAND_0036119,3050,0,0
CAND_0061189,3051,0,0
CAND_0077505,3052,0,0
CAND_0095048,3053,0,0
CAND_0072600,3054,0,0
CAND_0072407,3055,0,0
CAND_0054816,3056,0,0
CAND_0061292,3057,0,0
CAND_0064618,3058,0,0
CAND_0053647,3059,0,0
CAND_0085688,3060,0,0
CAND_0082184,3061,0,0
CAND_0096474,3062,0,0
CAND_0097860,3063,0,0
CAND_0078397,3064,0,0
CAND_0092250,3065,0,0
CAND_0068843,3066,0,0
CAND_0095138,3067,0,0
CAND_0091686,3068,0,0
CAND_0085235,3069,0,0
CAND_0033726,3070,0,0
CAND_0066777,3071,0,0
CAND_0030364,3072,0,0
CAND_0018120,3073,0,0
CAND_0017540,3074,0,0
CAND_0040871,3075,0,0
CAND_0002671,3076,0,0
CAND_0068167,3077,0,0
CAND_0024400,3078,0,0
CAND_0013186,3079,0,0
CAND_0043901,3080,0,0
CAND_0021229,3081,0,0
CAND_0085655,3082,0,0
CAND_0036694,3083,0,0
CAND_0070585,3084,0,0
CAND_0040747,3085,0,0
CAND_0023260,3086,0,0
CAND_0047425,3087,0,0
CAND_0066758,3088,0,0
CAND_0043555,3089,0,0
CAND_0043585,3090,0,0
CAND_0026481,3091,0,0
CAND_0030754,3092,0,0
CAND_0046894,3093,0,0
CAND_0003676,3094,0,0
CAND_0042262,3095,0,0
CAND_0088445,3096,0,0
CAND_0080665,3097,0,0
CAND_0052743,3098,0,0
CAND_0090178,3099,0,0
CAND_0010771,3100,0,0
CAND_0015295,3101,0,0
CAND_0097226,3102,0,0
CAND_0033580,3103,0,0
CAND_0027874,3104,0,0
CAND_0031759,3105,0,0
CAND_0068838,3106,0,0
CAND_0055026,3107,0,0
CAND_0069043,3108,0,0
CAND_0060624,3109,0,0
CAND_0089814,3110,0,0
CAND_0007620,3111,0,0
CAND_0018384,3112,0,0
CAND_0090464,3113,0,0
CAND_0001147,3114,0,0
CAND_0082476,3115,0,0
CAND_0039323,3116,0,0
CAND_0011784,3117,0,0
CAND_0018763,3118,0,0
CAND_0007298,3119,0,0
CAND_0064408,3120,0,0
CAND_0052610,3121,0,0
CAND_0014320,3122,0,0
CAND_0081602,3123,0,0
CAND_0015726,3124,0,0
CAND_0036521,3125,0,0
CAND_0043222,3126,0,0
CAND_0068357,3127,0,0
CAND_0018536,3128,0,0
CAND_0025694,3129,0,0
CAND_0088337,3130,0,0
CAND_0098299,3131,0,0
CAND_0007499,3132,0,0
CAND_0027695,3133,0,0
CAND_0059840,3134,0,0
CAND_0034128,3135,0,0
CAND_0025354,3136,0,0
CAND_0065240,3137,0,0
CAND_0088634,3138,0,0
CAND_0058019,3139,0,0
CAND_0065673,3140,0,0
CAND_0099524,3141,0,0
CAND_0015750,3142,0,0
CAND_0082218,3143,0,0
CAND_0007485,3144,0,0
CAND_0073871,3145,0,0
CAND_0074836,3146,0,0
CAND_0020896,3147,0,0
CAND_0019625,3148,0,0
CAND_0067929,3149,0,0
CAND_0092678,3150,0,0
CAND_0084502,3151,0,0
CAND_0081820,3152,0,0
CAND_0055766,3153,0,0
CAND_0062857,3154,0,0
CAND_0015425,3155,0,0
CAND_0072711,3156,0,0
CAND_0094144,3157,0,0
CAND_0017101,3158,0,0
CAND_0046089,3159,0,0
CAND_0092804,3160,0,0
CAND_0053064,3161,0,0
CAND_0012051,3162,0,0
CAND_0033235,3163,0,0
CAND_0078478,3164,0,0
CAND_0021955,3165,0,0
CAND_0089917,3166,0,0
CAND_0055133,3167,0,0
CAND_0063424,3168,0,0
CAND_0071427,3169,0,0
CAND_0036287,3170,0,0
CAND_0088223,3171,0,0
CAND_0073861,3172,0,0
CAND_0081637,3173,0,0
CAND_0076592,3174,0,0
CAND_0097479,3175,0,0
CAND_0032182,3176,0,0
CAND_0092109,3177,0,0
CAND_0086350,3178,0,0
CAND_0082282,3179,0,0
CAND_0091485,3180,0,0
CAND_0024839,3181,0,0
CAND_0077489,3182,0,0
CAND_0077063,3183,0,0
CAND_0045747,3184,0,0
CAND_0006990,3185,0,0
CAND_0023444,3186,0,0
CAND_0007647,3187,0,0
CAND_0066016,3188,0,0
CAND_0008546,3189,0,0
CAND_0022068,3190,0,0
CAND_0001878,3191,0,0
CAND_0094607,3192,0,0
CAND_0089709,3193,0,0
CAND_0052923,3194,0,0
CAND_0064222,3195,0,0
CAND_0084251,3196,0,0
CAND_0024718,3197,0,0
CAND_0042501,3198,0,0
CAND_0060157,3199,0,0
CAND_0059711,3200,0,0
CAND_0088382,3201,0,0
CAND_0038002,3202,0,0
CAND_0014645,3203,0,0
CAND_0046523,3204,0,0
CAND_0047763,3205,0,0
CAND_0085070,3206,0,0
CAND_0072444,3207,0,0
CAND_0056443,3208,0,0
CAND_0099757,3209,0,0
CAND_0034072,3210,0,0
CAND_0003871,3211,0,0
CAND_0058960,3212,0,0
CAND_0083067,3213,0,0
CAND_0098943,3214,0,0
CAND_0006542,3215,0,0
CAND_0012626,3216,0,0
CAND_0060956,3217,0,0
CAND_0089375,3218,0,0
CAND_0003891,3219,0,0
CAND_0053770,3220,0,0
CAND_0083871,3221,0,0
CAND_0061318,3222,0,0
CAND_0072418,3223,0,0
CAND_0063793,3224,0,0
CAND_0088842,3225,0,0
CAND_0012730,3226,0,0
CAND_0067683,3227,0,0
CAND_0084726,3228,0,0
CAND_0080362,3229,0,0
CAND_0001869,3230,0,0
CAND_0098438,3231,0,0
CAND_0065640,3232,0,0
CAND_0062762,3233,0,0
CAND_0009834,3234,0,0
CAND_0000970,3235,0,0
CAND_0022685,3236,0,0
CAND_0046028,3237,0,0
CAND_0036438,3238,0,0
CAND_0021437,3239,0,0
CAND_0079601,3240,0,0
CAND_0028919,3241,0,0
CAND_0090681,3242,0,0
CAND_0045030,3243,0,0
CAND_0043765,3244,0,0
CAND_0076633,3245,0,0
CAND_0056548,3246,0,0
CAND_0006063,3247,0,0
CAND_0074629,3248,0,0
CAND_0027083,3249,0,0
CAND_0025959,3250,0,0
CAND_0014294,3251,0,0
CAND_0009974,3252,0,0
CAND_0026456,3253,0,0
CAND_0006385,3254,0,0
CAND_0039715,3255,0,0
CAND_0084127,3256,0,0
CAND_0075541,3257,0,0
CAND_0017591,3258,0,0
CAND_0075950,3259,0,0
CAND_0001767,3260,0,0
CAND_0025371,3261,0,0
CAND_0081281,3262,0,0
CAND_0052188,3263,0,0
CAND_0006181,3264,0,0
CAND_0026052,3265,0,0
CAND_0051420,3266,0,0
CAND_0078791,3267,0,0
CAND_0005903,3268,0,0
CAND_0065127,3269,0,0
CAND_0025704,3270,0,0
CAND_0081072,3271,0,0
CAND_0006290,3272,0,0
CAND_0017424,3273,0,0
CAND_0024549,3274,0,0
CAND_0070673,3275,0,0
CAND_0009678,3276,0,0
CAND_0003278,3277,0,0
CAND_0007207,3278,0,0
CAND_0028065,3279,0,0
CAND_0059493,3280,0,0
CAND_0028284,3281,0,0
CAND_0034305,3282,0,0
CAND_0097282,3283,0,0
CAND_0061193,3284,0,0
CAND_0059072,3285,0,0
CAND_0058027,3286,0,0
CAND_0025810,3287,0,0
CAND_0057598,3288,0,0
CAND_0055548,3289,0,0
CAND_0037933,3290,0,0
CAND_0003660,3291,0,0
CAND_0037426,3292,0,0
CAND_0056720,3293,0,0
CAND_0072860,3294,0,0
CAND_0066276,3295,0,0
CAND_0042593,3296,0,0
CAND_0017435,3297,0,0
CAND_0055566,3298,0,0
CAND_0061102,3299,0,0
CAND_0079407,3300,0,0
CAND_0076588,3301,0,0
CAND_0017565,3302,0,0
CAND_0099514,3303,0,0
CAND_0074132,3304,0,0
CAND_0038827,3305,0,0
CAND_0062533,3306,0,0
CAND_0065788,3307,0,0
CAND_0076807,3308,0,0
CAND_0079679,3309,0,0
CAND_0046223,3310,0,0
CAND_0023246,3311,0,0
CAND_0083436,3312,0,0
CAND_0066476,3313,0,0
CAND_0067589,3314,0,0
CAND_0091081,3315,0,0
CAND_0071009,3316,0,0
CAND_0008030,3317,0,0
CAND_0066172,3318,0,0
CAND_0059714,3319,0,0
CAND_0067624,3320,0,0
CAND_0005287,3321,0,0
CAND_0044077,3322,0,0
CAND_0091895,3323,0,0
CAND_0082542,3324,0,0
CAND_0040973,3325,0,0
CAND_0000203,3326,0,0
CAND_0099273,3327,0,0
CAND_0093214,3328,0,0
CAND_0052289,3329,0,0
CAND_0006259,3330,0,0
CAND_0057746,3331,0,0
CAND_0035313,3332,0,0
CAND_0033482,3333,0,0
CAND_0065084,3334,0,0
CAND_0059835,3335,0,0
CAND_0079629,3336,0,0
CAND_0005208,3337,0,0
CAND_0064230,3338,0,0
CAND_0020107,3339,0,0
CAND_0081301,3340,0,0
CAND_0065176,3341,0,0
CAND_0079049,3342,0,0
CAND_0076805,3343,0,0
CAND_0010949,3344,0,0
CAND_0089403,3345,0,0
CAND_0068903,3346,0,0
CAND_0003395,3347,0,0
CAND_0099308,3348,0,0
CAND_0048601,3349,0,0
CAND_0095992,3350,0,0
CAND_0008417,3351,0,0
CAND_0075980,3352,0,0
CAND_0087127,3353,0,0
CAND_0096469,3354,0,0
CAND_0067022,3355,0,0
CAND_0029350,3356,0,0
CAND_0092195,3357,0,0
CAND_0022242,3358,0,0
CAND_0042528,3359,0,0
CAND_0043313,3360,0,0
CAND_0073874,3361,0,0
CAND_0037889,3362,0,0
CAND_0075791,3363,0,0
CAND_0096514,3364,0,0
CAND_0053385,3365,0,0
CAND_0037511,3366,0,0
CAND_0009198,3367,0,0
CAND_0053004,3368,0,0
CAND_0080670,3369,0,0
CAND_0080002,3370,0,0
CAND_0084030,3371,0,0
CAND_0046914,3372,0,0
CAND_0090505,3373,0,0
CAND_0011787,3374,0,0
CAND_0071241,3375,0,0
CAND_0078436,3376,0,0
CAND_0017219,3377,0,0
CAND_0027209,3378,0,0
CAND_0028658,3379,0,0
CAND_0092125,3380,0,0
CAND_0034522,3381,0,0
CAND_0004718,3382,0,0
CAND_0060902,3383,0,0
CAND_0064372,3384,0,0
CAND_0033746,3385,0,0
CAND_0045285,3386,0,0
CAND_0073402,3387,0,0
CAND_0019684,3388,0,0
CAND_0019511,3389,0,0
CAND_0016479,3390,0,0
CAND_0064514,3391,0,0
CAND_0025902,3392,0,0
CAND_0045944,3393,0,0
CAND_0005030,3394,0,0
CAND_0075956,3395,0,0
CAND_0012467,3396,0,0
CAND_0042494,3397,0,0
CAND_0073774,3398,0,0
CAND_0033903,3399,0,0
CAND_0021439,3400,0,0
CAND_0004140,3401,0,0
CAND_0077267,3402,0,0
CAND_0033243,3403,0,0
CAND_0004330,3404,0,0
CAND_0011711,3405,0,0
CAND_0016011,3406,0,0
CAND_0000649,3407,0,0
CAND_0021433,3408,0,0
CAND_0027899,3409,0,0
CAND_0074336,3410,0,0
CAND_0060673,3411,0,0
CAND_0095247,3412,0,0
CAND_0030209,3413,0,0
CAND_0094021,3414,0,0
CAND_0064106,3415,0,0
CAND_0002432,3416,0,0
CAND_0027542,3417,0,0
CAND_0088804,3418,0,0
CAND_0071455,3419,0,0
CAND_0012417,3420,0,0
CAND_0019011,3421,0,0
CAND_0050779,3422,0,0
CAND_0030515,3423,0,0
CAND_0087140,3424,0,0
CAND_0053823,3425,0,0
CAND_0053768,3426,0,0
CAND_0003897,3427,0,0
CAND_0000821,3428,0,0
CAND_0005786,3429,0,0
CAND_0034548,3430,0,0
CAND_0047129,3431,0,0
CAND_0073383,3432,0,0
CAND_0053957,3433,0,0
CAND_0065208,3434,0,0
CAND_0001957,3435,0,0
CAND_0010825,3436,0,0
CAND_0068809,3437,0,0
CAND_0026899,3438,0,0
CAND_0054833,3439,0,0
CAND_0084813,3440,0,0
CAND_0091084,3441,0,0
CAND_0043331,3442,0,0
CAND_0039739,3443,0,0
CAND_0035151,3444,0,0
CAND_0037799,3445,0,0
CAND_0009636,3446,0,0
CAND_0052263,3447,0,0
CAND_0062230,3448,0,0
CAND_0087023,3449,0,0
CAND_0022420,3450,0,0
CAND_0042513,3451,0,0
CAND_0038611,3452,0,0
CAND_0045735,3453,0,0
CAND_0050521,3454,0,0
CAND_0006603,3455,0,0
CAND_0049391,3456,0,0
CAND_0052014,3457,0,0
CAND_0092509,3458,0,0
CAND_0065613,3459,0,0
