candidate_id,cross_encoder_score
CAND_0026013,0.003160
CAND_0026016,0.004281
CAND_0026019,0.007577
CAND_0026022,0.006266
CAND_0026025,0.023871
CAND_0026028,0.004792
CAND_0026031,0.006193
CAND_0026034,0.002652
CAND_0026037,0.003016
CAND_0026040,0.001592
CAND_0026043,0.000521
CAND_0026046,0.026456
CAND_0026049,0.003260
CAND_0026052,0.006217
CAND_0026055,0.005980
CAND_0026058,0.009596
CAND_0026061,0.002011
CAND_0026064,0.011508
CAND_0026067,0.001688
CAND_0026070,0.001642
CAND_0026073,0.006266
CAND_0026076,0.018618
CAND_0026079,0.009936
CAND_0026082,0.004944
CAND_0026085,0.020964
CAND_0026088,0.000729
CAND_0026091,0.004166
CAND_0026094,0.007907
CAND_0026097,0.003524
CAND_0026100,0.003377
CAND_0026103,0.003566
CAND_0026106,0.001942
CAND_0026109,0.001623
CAND_0026112,0.000747
CAND_0026115,0.001044
CAND_0026118,0.002694
CAND_0026121,0.009860
CAND_0026124,0.005364
CAND_0026127,0.000977
CAND_0026130,0.001604
CAND_0026133,0.003160
CAND_0026136,0.002591
CAND_0026139,0.002043
CAND_0026142,0.004417
CAND_0026145,0.002502
CAND_0026148,0.001694
CAND_0026151,0.005220
CAND_0026154,0.002243
CAND_0026157,0.003004
CAND_0026160,0.002067
CAND_0026163,0.006931
CAND_0026166,0.002305
CAND_0026169,0.001001
CAND_0026172,0.002993
CAND_0026175,0.001882
CAND_0026178,0.020964
CAND_0026181,0.003052
CAND_0026184,0.004298
CAND_0026187,0.000944
CAND_0026190,0.001160
CAND_0026193,0.001073
CAND_0026196,0.006931
CAND_0026199,0.002296
CAND_0026202,0.023109
CAND_0026205,0.003538
CAND_0026208,0.008446
CAND_0026211,0.002287
CAND_0026214,0.006931
CAND_0026217,0.006217
CAND_0026220,0.001142
CAND_0026223,0.014337
CAND_0026226,0.009413
CAND_0026229,0.004215
CAND_0026232,0.003622
CAND_0026235,0.002434
CAND_0026238,0.005642
CAND_0026241,0.003430
CAND_0026244,0.003363
CAND_0026247,0.038107
CAND_0026250,0.002704
CAND_0026253,0.059866
CAND_0026256,0.005775
CAND_0026259,0.003350
CAND_0026262,0.006590
CAND_0026265,0.002434
CAND_0026268,0.002969
CAND_0026271,0.002511
CAND_0026274,0.005934
CAND_0026277,0.003087
CAND_0026280,0.007039
CAND_0026283,0.001394
CAND_0026286,0.002845
CAND_0026289,0.021045
CAND_0026292,0.001315
CAND_0026295,0.004023
CAND_0026298,0.004664
CAND_0026301,0.014118
CAND_0026304,0.014064
CAND_0026307,0.010449
CAND_0026310,0.009413
CAND_0026313,0.001561
CAND_0026316,0.028816
CAND_0026319,0.003566
CAND_0026322,0.003063
CAND_0026325,0.004737
CAND_0026328,0.004232
CAND_0026331,0.032651
CAND_0026334,0.003075
CAND_0026337,0.002083
CAND_0026340,0.016403
CAND_0026343,0.012920
CAND_0026346,0.017986
CAND_0026349,0.001598
CAND_0026352,0.003324
CAND_0026355,0.002397
CAND_0026358,0.001028
CAND_0026361,0.001427
CAND_0026364,0.000966
CAND_0026367,0.001782
CAND_0026370,0.000664
CAND_0026373,0.016915
CAND_0026376,0.001741
CAND_0026379,0.006693
CAND_0026382,0.001235
CAND_0026385,0.000755
CAND_0026388,0.006824
CAND_0026391,0.023780
CAND_0026394,0.007317
CAND_0026397,0.004070
CAND_0026400,0.007317
CAND_0026403,0.021045
CAND_0026406,0.002406
CAND_0026409,0.005888
CAND_0026412,0.001604
CAND_0026415,0.001310
CAND_0026418,0.002758
CAND_0026421,0.005343
CAND_0026424,0.018833
CAND_0026427,0.002511
CAND_0026430,0.001179
CAND_0026433,0.030100
CAND_0026436,0.001832
CAND_0026439,0.002011
CAND_0026442,0.012289
CAND_0026445,0.003824
CAND_0026448,0.004755
CAND_0026451,0.002601
CAND_0026454,0.002124
CAND_0026457,0.005469
CAND_0026460,0.006050
CAND_0026463,0.002217
CAND_0026466,0.003679
CAND_0026469,0.001853
CAND_0026472,0.016277
CAND_0026475,0.004118
CAND_0026478,0.001688
CAND_0026481,0.026506
CAND_0026484,0.006877
CAND_0026487,0.001890
CAND_0026490,0.018264
CAND_0026493,0.004265
CAND_0026496,0.002935
CAND_0026499,0.014729
CAND_0026502,0.002075
CAND_0026505,0.022117
CAND_0026508,0.011115
CAND_0026511,0.003945
CAND_0026514,0.005730
CAND_0026517,0.004348
CAND_0026520,0.002099
CAND_0026523,0.005491
CAND_0026526,0.001573
CAND_0026529,0.003650
CAND_0026532,0.108756
CAND_0026535,0.006985
CAND_0026538,0.002531
CAND_0026541,0.005261
CAND_0026544,0.006463
CAND_0026547,0.002768
CAND_0026550,0.004348
CAND_0026553,0.001501
CAND_0026556,0.007519
CAND_0026559,0.003403
CAND_0026562,0.002341
CAND_0026565,0.016340
CAND_0026568,0.030329
CAND_0026571,0.001202
CAND_0026574,0.012054
CAND_0026577,0.002867
CAND_0026580,0.002642
CAND_0026583,0.003608
CAND_0026586,0.005512
CAND_0026589,0.004849
CAND_0026592,0.006364
CAND_0026595,0.004646
CAND_0026598,0.001226
CAND_0026601,0.006169
CAND_0026604,0.000798
CAND_0026607,0.003040
CAND_0026610,0.014504
CAND_0026613,0.000397
CAND_0026616,0.020964
CAND_0026619,0.002019
CAND_0026622,0.008916
CAND_0026625,0.001240
CAND_0026628,0.003622
CAND_0026631,0.002492
CAND_0026634,0.004700
CAND_0026637,0.004118
CAND_0026640,0.012384
CAND_0026643,0.003099
CAND_0026646,0.002261
CAND_0026649,0.005753
CAND_0026652,0.011597
CAND_0026655,0.004232
CAND_0026658,0.000551
CAND_0026661,0.006539
CAND_0026664,0.003260
CAND_0026667,0.004281
CAND_0026670,0.006985
CAND_0026673,0.005160
CAND_0026676,0.006745
CAND_0026679,0.004434
CAND_0026682,0.004468
CAND_0026685,0.001405
CAND_0026688,0.001912
CAND_0026691,0.006667
CAND_0026694,0.003430
CAND_0026697,0.003273
CAND_0026700,0.010987
CAND_0026703,0.016466
CAND_0026706,0.013956
CAND_0026709,0.001362
CAND_0026712,0.001707
CAND_0026715,0.000873
CAND_0026718,0.002059
CAND_0026721,0.001832
CAND_0026724,0.003377
CAND_0026727,0.001839
CAND_0026730,0.004556
CAND_0026733,0.002444
CAND_0026736,0.000339
CAND_0026739,0.015248
CAND_0026742,0.002397
CAND_0026745,0.004982
CAND_0026748,0.058993
CAND_0026751,0.002157
CAND_0026754,0.003363
CAND_0026757,0.001636
CAND_0026760,0.003124
CAND_0026763,0.002296
CAND_0026766,0.003636
CAND_0026769,0.005385
CAND_0026772,0.006098
CAND_0026775,0.004486
CAND_0026778,0.002099
CAND_0026781,0.001001
CAND_0026784,0.003210
CAND_0026787,0.002969
CAND_0026790,0.005577
CAND_0026793,0.001138
CAND_0026796,0.004150
CAND_0026799,0.000656
CAND_0026802,0.002492
CAND_0026805,0.002663
CAND_0026808,0.000951
CAND_0026811,0.007816
CAND_0026814,0.002704
CAND_0026817,0.003160
CAND_0026820,0.005041
CAND_0026823,0.002132
CAND_0026826,0.000908
CAND_0026829,0.004486
CAND_0026832,0.001727
CAND_0026835,0.002083
CAND_0026838,0.001016
CAND_0026841,0.004315
CAND_0026844,0.020062
CAND_0026847,0.003363
CAND_0026850,0.000509
CAND_0026853,0.003722
CAND_0026856,0.000761
CAND_0026859,0.003824
CAND_0026862,0.002482
CAND_0026865,0.002132
CAND_0026868,0.001681
CAND_0026871,0.003124
CAND_0026874,0.000915
CAND_0026877,0.003765
CAND_0026880,0.002632
CAND_0026883,0.010170
CAND_0026886,0.004925
CAND_0026889,0.006266
CAND_0026892,0.006004
CAND_0026895,0.001036
CAND_0026898,0.001789
CAND_0026901,0.002935
CAND_0026904,0.005555
CAND_0026907,0.042722
CAND_0026910,0.004215
CAND_0026913,0.048047
CAND_0026916,0.004682
CAND_0026919,0.004023
CAND_0026922,0.017111
CAND_0026925,0.002107
CAND_0026928,0.002067
CAND_0026931,0.006719
CAND_0026934,0.004315
CAND_0026937,0.007094
CAND_0026940,0.005041
CAND_0026943,0.001299
CAND_0026946,0.001860
CAND_0026949,0.005343
CAND_0026952,0.004963
CAND_0026955,0.001531
CAND_0026958,0.006693
CAND_0026961,0.010694
CAND_0026964,0.004574
CAND_0026967,0.000997
CAND_0026970,0.001202
CAND_0026973,0.003664
CAND_0026976,0.000785
CAND_0026979,0.001405
CAND_0026982,0.000579
CAND_0026985,0.000849
CAND_0026988,0.006193
CAND_0026991,0.001490
CAND_0026994,0.008779
CAND_0026997,0.002581
CAND_0027000,0.002296
CAND_0027003,0.003197
CAND_0027006,0.004399
CAND_0027009,0.002694
CAND_0027012,0.002174
CAND_0027015,0.013274
CAND_0027018,0.001040
CAND_0027021,0.001912
CAND_0027024,0.007519
CAND_0027027,0.002067
CAND_0027030,0.006798
CAND_0027033,0.001438
CAND_0027036,0.017986
CAND_0027039,0.002035
CAND_0027042,0.005406
CAND_0027045,0.002652
CAND_0027048,0.003403
CAND_0027051,0.001507
CAND_0027054,0.001579
CAND_0027057,0.002969
CAND_0027060,0.009708
CAND_0027063,0.002157
CAND_0027066,0.002252
CAND_0027069,0.003040
CAND_0027072,0.004664
CAND_0027075,0.001734
CAND_0027078,0.013325
CAND_0027081,0.004592
CAND_0027084,0.002387
CAND_0027087,0.006241
CAND_0027090,0.136033
CAND_0027093,0.005533
CAND_0027096,0.008220
CAND_0027099,0.001537
CAND_0027102,0.031203
CAND_0027105,0.002473
CAND_0027108,0.005775
CAND_0027111,0.005775
CAND_0027114,0.005406
CAND_0027117,0.000726
CAND_0027120,0.012970
CAND_0027123,0.001147
CAND_0027126,0.001965
CAND_0027129,0.001501
CAND_0027132,0.002035
CAND_0027135,0.008544
CAND_0027138,0.009898
CAND_0027141,0.002360
CAND_0027144,0.021948
CAND_0027147,0.006539
CAND_0027150,0.003693
CAND_0027153,0.008188
CAND_0027156,0.000807
CAND_0027159,0.004792
CAND_0027162,0.005343
CAND_0027165,0.001367
CAND_0027168,0.007066
CAND_0027171,0.000981
CAND_0027174,0.002323
CAND_0027177,0.003112
CAND_0027180,0.004556
CAND_0027183,0.000693
CAND_0027186,0.002521
CAND_0027189,0.005080
CAND_0027192,0.015968
CAND_0027195,0.005100
CAND_0027198,0.004023
CAND_0027201,0.001372
CAND_0027204,0.001912
CAND_0027207,0.000985
CAND_0027210,0.003286
CAND_0027213,0.000970
CAND_0027216,0.002323
CAND_0027219,0.010249
CAND_0027222,0.003173
CAND_0027225,0.007846
CAND_0027228,0.005957
CAND_0027231,0.003650
CAND_0027234,0.001061
CAND_0027237,0.017309
CAND_0027240,0.008678
CAND_0027243,0.007094
CAND_0027246,0.002726
CAND_0027249,0.002867
CAND_0027252,0.004215
CAND_0027255,0.000951
CAND_0027258,0.001138
CAND_0027261,0.009559
CAND_0027264,0.005620
CAND_0027267,0.004007
CAND_0027270,0.005060
CAND_0027273,0.007261
CAND_0027276,0.003377
CAND_0027279,0.004592
CAND_0027282,0.002287
CAND_0027285,0.002434
CAND_0027288,0.002243
CAND_0027291,0.003390
CAND_0027294,0.008125
CAND_0027297,0.016277
CAND_0027300,0.000521
CAND_0027303,0.000691
CAND_0027306,0.015604
CAND_0027309,0.004830
CAND_0027312,0.005200
CAND_0027315,0.001294
CAND_0027318,0.003497
CAND_0027321,0.000801
CAND_0027324,0.001264
CAND_0027327,0.003483
CAND_0027330,0.004486
CAND_0027333,0.006539
CAND_0027336,0.003839
CAND_0027339,0.004365
CAND_0027342,0.008348
CAND_0027345,0.001980
CAND_0027348,0.002946
CAND_0027351,0.003004
CAND_0027354,0.009304
CAND_0027357,0.021823
CAND_0027360,0.003040
CAND_0027363,0.017510
CAND_0027366,0.009413
CAND_0027369,0.006488
CAND_0027372,0.003915
CAND_0027375,0.005220
CAND_0027378,0.006074
CAND_0027381,0.007012
CAND_0027384,0.001183
CAND_0027387,0.002591
CAND_0027390,0.002226
CAND_0027393,0.002296
CAND_0027396,0.005708
CAND_0027399,0.002075
CAND_0027402,0.008916
CAND_0027405,0.002059
CAND_0027408,0.005080
CAND_0027411,0.004007
CAND_0027414,0.003052
CAND_0027417,0.006539
CAND_0027420,0.010987
CAND_0027423,0.003961
CAND_0027426,0.027585
CAND_0027429,0.008577
CAND_0027432,0.013071
CAND_0027435,0.005261
CAND_0027438,0.014064
CAND_0027441,0.001012
CAND_0027444,0.000893
CAND_0027447,0.001741
CAND_0027450,0.015189
CAND_0027453,0.001897
CAND_0027456,0.001501
CAND_0027459,0.000617
CAND_0027462,0.007461
CAND_0027465,0.008985
CAND_0027468,0.004315
CAND_0027471,0.004468
CAND_0027474,0.001478
CAND_0027477,0.003915
CAND_0027480,0.007490
CAND_0027483,0.002124
CAND_0027486,0.002969
CAND_0027489,0.009304
CAND_0027492,0.008380
CAND_0027495,0.014560
CAND_0027498,0.003900
CAND_0027501,0.002116
CAND_0027504,0.000505
CAND_0027507,0.006745
CAND_0027510,0.000582
CAND_0027513,0.002305
CAND_0027516,0.004774
CAND_0027519,0.000869
CAND_0027522,0.002704
CAND_0027525,0.004963
CAND_0027528,0.004399
CAND_0027531,0.005364
CAND_0027534,0.000836
CAND_0027537,0.010777
CAND_0027540,0.009746
CAND_0027543,0.005385
CAND_0027546,0.034165
CAND_0027549,0.002912
CAND_0027552,0.007756
CAND_0027555,0.006027
CAND_0027558,0.007636
CAND_0027561,0.005820
CAND_0027564,0.003312
CAND_0027567,0.004574
CAND_0027570,0.002969
CAND_0027573,0.006771
CAND_0027576,0.002243
CAND_0027579,0.003273
CAND_0027582,0.000989
CAND_0027585,0.001868
CAND_0027588,0.008000
CAND_0027591,0.001507
CAND_0027594,0.000789
CAND_0027597,0.009020
CAND_0027600,0.005100
CAND_0027603,0.005323
CAND_0027606,0.002003
CAND_0027609,0.003136
CAND_0027612,0.012007
CAND_0027615,0.004538
CAND_0027618,0.002621
CAND_0027621,0.001832
CAND_0027624,0.002453
CAND_0027627,0.001284
CAND_0027630,0.001399
CAND_0027633,0.003650
CAND_0027636,0.002812
CAND_0027639,0.000564
CAND_0027642,0.004700
CAND_0027645,0.003210
CAND_0027648,0.002969
CAND_0027651,0.040087
CAND_0027654,0.004664
CAND_0027657,0.002166
CAND_0027660,0.003099
CAND_0027663,0.143788
CAND_0027666,0.003780
CAND_0027669,0.003693
CAND_0027672,0.012194
CAND_0027675,0.003197
CAND_0027678,0.001803
CAND_0027681,0.014337
CAND_0027684,0.001642
CAND_0027687,0.004417
CAND_0027690,0.001433
CAND_0027693,0.003028
CAND_0027696,0.005775
CAND_0027699,0.000836
CAND_0027702,0.005302
CAND_0027705,0.001674
CAND_0027708,0.002027
CAND_0027711,0.024563
CAND_0027714,0.001245
CAND_0027717,0.002694
CAND_0027720,0.024284
CAND_0027723,0.024563
CAND_0027726,0.000981
CAND_0027729,0.011553
CAND_0027732,0.000381
CAND_0027735,0.005664
CAND_0027738,0.013377
CAND_0027741,0.015724
CAND_0027744,0.010611
CAND_0027747,0.006771
CAND_0027750,0.003136
CAND_0027753,0.014842
CAND_0027756,0.002035
CAND_0027759,0.004628
CAND_0027762,0.001346
CAND_0027765,0.030444
CAND_0027768,0.004007
CAND_0027771,0.002425
CAND_0027774,0.001230
CAND_0027777,0.001549
CAND_0027780,0.003594
CAND_0027783,0.004792
CAND_0027786,0.001179
CAND_0027789,0.002845
CAND_0027792,0.002035
CAND_0027795,0.001421
CAND_0027798,0.010987
CAND_0027801,0.024657
CAND_0027804,0.006850
CAND_0027807,0.003650
CAND_0027810,0.000561
CAND_0027813,0.002726
CAND_0027816,0.002011
CAND_0027819,0.002059
CAND_0027822,0.002747
CAND_0027825,0.008380
CAND_0027828,0.003992
CAND_0027831,0.001972
CAND_0027834,0.001112
CAND_0027837,0.002360
CAND_0027840,0.003992
CAND_0027843,0.000962
CAND_0027846,0.001156
CAND_0027849,0.001183
CAND_0027852,0.001484
CAND_0027855,0.037609
CAND_0027858,0.012821
CAND_0027861,0.005664
CAND_0027864,0.001912
CAND_0027867,0.001259
CAND_0027870,0.001078
CAND_0027873,0.002790
CAND_0027876,0.001053
CAND_0027879,0.007577
CAND_0027882,0.008446
CAND_0027885,0.002067
CAND_0027888,0.001362
CAND_0027891,0.001668
CAND_0027894,0.009197
CAND_0027897,0.005957
CAND_0027900,0.000785
CAND_0027903,0.006798
CAND_0027906,0.015845
CAND_0027909,0.004382
CAND_0027912,0.005180
CAND_0027915,0.000593
CAND_0027918,0.008000
CAND_0027921,0.005140
CAND_0027924,0.004556
CAND_0027927,0.005140
CAND_0027930,0.000798
CAND_0027933,0.007636
CAND_0027936,0.010408
CAND_0027939,0.002673
CAND_0027942,0.003222
CAND_0027945,0.003900
CAND_0027948,0.008678
CAND_0027951,0.000915
CAND_0027954,0.003854
CAND_0027957,0.006904
CAND_0027960,0.004382
CAND_0027963,0.008813
CAND_0027966,0.002226
CAND_0027969,0.002663
CAND_0027972,0.009268
CAND_0027975,0.009161
CAND_0027978,0.001116
CAND_0027981,0.008188
CAND_0027984,0.005577
CAND_0027987,0.007289
CAND_0027990,0.001216
CAND_0027993,0.013849
CAND_0027996,0.011869
CAND_0027999,0.001226
CAND_0028002,0.004007
CAND_0028005,0.011823
CAND_0028008,0.003312
CAND_0028011,0.008544
CAND_0028014,0.006615
CAND_0028017,0.001466
CAND_0028020,0.002269
CAND_0028023,0.007726
CAND_0028026,0.001372
CAND_0028029,0.003736
CAND_0028032,0.002611
CAND_0028035,0.004982
CAND_0028038,0.001882
CAND_0028041,0.007012
CAND_0028044,0.002003
CAND_0028047,0.002314
CAND_0028050,0.009376
CAND_0028053,0.004982
CAND_0028056,0.003594
CAND_0028059,0.004039
CAND_0028062,0.003403
CAND_0028065,0.069038
CAND_0028068,0.003028
CAND_0028071,0.005302
CAND_0028074,0.013172
CAND_0028077,0.001134
CAND_0028080,0.025227
CAND_0028083,0.009340
CAND_0028086,0.003854
CAND_0028089,0.002453
CAND_0028092,0.005406
CAND_0028095,0.001642
CAND_0028098,0.006641
CAND_0028101,0.007938
CAND_0028104,0.000792
CAND_0028107,0.018761
CAND_0028110,0.003124
CAND_0028113,0.001362
CAND_0028116,0.003608
CAND_0028119,0.013902
CAND_0028122,0.004199
CAND_0028125,0.003197
CAND_0028128,0.001949
CAND_0028131,0.001299
CAND_0028134,0.017045
CAND_0028137,0.005080
CAND_0028140,0.002834
CAND_0028143,0.001681
CAND_0028146,0.001461
CAND_0028149,0.001335
CAND_0028152,0.002183
CAND_0028155,0.003235
CAND_0028158,0.004417
CAND_0028161,0.001001
CAND_0028164,0.004150
CAND_0028167,0.003511
CAND_0028170,0.006098
CAND_0028173,0.008062
CAND_0028176,0.008380
CAND_0028179,0.005753
CAND_0028182,0.006314
CAND_0028185,0.007012
CAND_0028188,0.000925
CAND_0028191,0.002935
CAND_0028194,0.003945
CAND_0028197,0.015544
CAND_0028200,0.009559
CAND_0028203,0.005980
CAND_0028206,0.006745
CAND_0028209,0.007066
CAND_0028212,0.003636
CAND_0028215,0.001592
CAND_0028218,0.009746
CAND_0028221,0.004521
CAND_0028224,0.002652
CAND_0028227,0.002673
CAND_0028230,0.002011
CAND_0028233,0.002191
CAND_0028236,0.000883
CAND_0028239,0.003930
CAND_0028242,0.009055
CAND_0028245,0.006050
CAND_0028248,0.003976
CAND_0028251,0.002621
CAND_0028254,0.001335
CAND_0028257,0.009746
CAND_0028260,0.001410
CAND_0028263,0.015664
CAND_0028266,0.001890
CAND_0028269,0.003337
CAND_0028272,0.001372
CAND_0028275,0.003363
CAND_0028278,0.004365
CAND_0028281,0.009746
CAND_0028284,0.065725
CAND_0028287,0.057388
CAND_0028290,0.001796
CAND_0028293,0.001853
CAND_0028296,0.002166
CAND_0028299,0.002191
CAND_0028302,0.002059
CAND_0028305,0.008380
CAND_0028308,0.002314
CAND_0028311,0.007490
CAND_0028314,0.006050
CAND_0028317,0.001636
CAND_0028320,0.002360
CAND_0028323,0.000429
CAND_0028326,0.004199
CAND_0028329,0.008813
CAND_0028332,0.003185
CAND_0028335,0.004905
CAND_0028338,0.003063
CAND_0028341,0.005220
CAND_0028344,0.006564
CAND_0028347,0.002663
CAND_0028350,0.000962
CAND_0028353,0.005577
CAND_0028356,0.004682
CAND_0028359,0.002673
CAND_0028362,0.001868
CAND_0028365,0.001768
CAND_0028368,0.001741
CAND_0028371,0.019719
CAND_0028374,0.002473
CAND_0028377,0.002035
CAND_0028380,0.003004
CAND_0028383,0.000904
CAND_0028386,0.001335
CAND_0028389,0.001274
CAND_0028392,0.001090
CAND_0028395,0.004682
CAND_0028398,0.000401
CAND_0028401,0.004086
CAND_0028404,0.003765
CAND_0028407,0.001078
CAND_0028410,0.007317
CAND_0028413,0.012147
CAND_0028416,0.009232
CAND_0028419,0.004054
CAND_0028422,0.052134
CAND_0028425,0.010052
CAND_0028428,0.003483
CAND_0028431,0.004023
CAND_0028434,0.002296
CAND_0028437,0.000699
CAND_0028440,0.025083
CAND_0028443,0.004023
CAND_0028446,0.005533
CAND_0028449,0.000718
CAND_0028452,0.003736
CAND_0028455,0.002632
CAND_0028458,0.001461
CAND_0028461,0.001617
CAND_0028464,0.001782
CAND_0028467,0.009376
CAND_0028470,0.002116
CAND_0028473,0.000997
CAND_0028476,0.003160
CAND_0028479,0.001427
CAND_0028482,0.004774
CAND_0028485,0.007094
CAND_0028488,0.013902
CAND_0028491,0.001211
CAND_0028494,0.003765
CAND_0028497,0.006145
CAND_0028500,0.001507
CAND_0028503,0.007786
CAND_0028506,0.007403
CAND_0028509,0.004118
CAND_0028512,0.009268
CAND_0028515,0.003810
CAND_0028518,0.004348
CAND_0028521,0.007938
CAND_0028524,0.002332
CAND_0028527,0.123471
CAND_0028530,0.002208
CAND_0028533,0.005240
CAND_0028536,0.004166
CAND_0028539,0.001305
CAND_0028542,0.010288
CAND_0028545,0.003312
CAND_0028548,0.008446
CAND_0028551,0.015131
CAND_0028554,0.003075
CAND_0028557,0.007317
CAND_0028560,0.002174
CAND_0028563,0.001094
CAND_0028566,0.000544
CAND_0028569,0.002019
CAND_0028572,0.004365
CAND_0028575,0.002867
CAND_0028578,0.001721
CAND_0028581,0.002621
CAND_0028584,0.006121
CAND_0028587,0.001269
CAND_0028590,0.014900
CAND_0028593,0.001490
CAND_0028596,0.007666
CAND_0028599,0.002683
CAND_0028602,0.002845
CAND_0028605,0.004867
CAND_0028608,0.029930
CAND_0028611,0.004182
CAND_0028614,0.002591
CAND_0028617,0.001490
CAND_0028620,0.003248
CAND_0028623,0.000908
CAND_0028626,0.006931
CAND_0028629,0.010860
CAND_0028632,0.001461
CAND_0028635,0.005708
CAND_0028638,0.016091
CAND_0028641,0.002621
CAND_0028644,0.004054
CAND_0028647,0.120853
CAND_0028650,0.002726
CAND_0028653,0.004867
CAND_0028656,0.019833
CAND_0028659,0.003430
CAND_0028662,0.000744
CAND_0028665,0.007289
CAND_0028668,0.003136
CAND_0028671,0.011288
CAND_0028674,0.003650
CAND_0028677,0.008316
CAND_0028680,0.008093
CAND_0028683,0.002969
CAND_0028686,0.007233
CAND_0028689,0.002035
CAND_0028692,0.002157
CAND_0028695,0.001585
CAND_0028698,0.005708
CAND_0028701,0.005120
CAND_0028704,0.028490
CAND_0028707,0.004365
CAND_0028710,0.087252
CAND_0028713,0.005888
CAND_0028716,0.007846
CAND_0028719,0.001810
CAND_0028722,0.004166
CAND_0028725,0.021247
CAND_0028728,0.007726
CAND_0028731,0.001803
CAND_0028734,0.006074
CAND_0028737,0.004451
CAND_0028740,0.003260
CAND_0028743,0.002845
CAND_0028746,0.001694
CAND_0028749,0.003580
CAND_0028752,0.001004
CAND_0028755,0.002243
CAND_0028758,0.003580
CAND_0028761,0.011823
CAND_0028764,0.007205
CAND_0028767,0.005220
CAND_0028770,0.007403
CAND_0028773,0.009559
CAND_0028776,0.004963
CAND_0028779,0.021287
CAND_0028782,0.001919
CAND_0028785,0.002890
CAND_0028788,0.002621
CAND_0028791,0.005980
CAND_0028794,0.005865
CAND_0028797,0.005598
CAND_0028800,0.009784
CAND_0028803,0.009975
CAND_0028806,0.029648
CAND_0028809,0.001346
CAND_0028812,0.003222
CAND_0028815,0.007094
CAND_0028818,0.003566
CAND_0028821,0.006339
CAND_0028824,0.002200
CAND_0028827,0.003497
CAND_0028830,0.010368
CAND_0028833,0.010449
CAND_0028836,0.006339
CAND_0028839,0.003363
CAND_0028842,0.004248
CAND_0028845,0.001125
CAND_0028848,0.003594
CAND_0028851,0.006958
CAND_0028854,0.003286
CAND_0028857,0.002736
CAND_0028860,0.001592
CAND_0028863,0.003839
CAND_0028866,0.002812
CAND_0028869,0.002051
CAND_0028872,0.038107
CAND_0028875,0.011869
CAND_0028878,0.001255
CAND_0028881,0.001789
CAND_0028884,0.007012
CAND_0028887,0.034684
CAND_0028890,0.000515
CAND_0028893,0.003915
CAND_0028896,0.002083
CAND_0028899,0.001803
CAND_0028902,0.002099
CAND_0028905,0.000278
CAND_0028908,0.047603
CAND_0028911,0.003824
CAND_0028914,0.007461
CAND_0028917,0.005620
CAND_0028920,0.005180
CAND_0028923,0.018264
CAND_0028926,0.002099
CAND_0028929,0.018055
CAND_0028932,0.005533
CAND_0028935,0.003839
CAND_0028938,0.004925
CAND_0028941,0.005448
CAND_0028944,0.014504
CAND_0028947,0.012576
CAND_0028950,0.006169
CAND_0028953,0.001356
CAND_0028956,0.001036
CAND_0028959,0.001490
CAND_0028962,0.001604
CAND_0028965,0.004700
CAND_0028968,0.003765
CAND_0028971,0.036631
CAND_0028974,0.002415
CAND_0028977,0.008678
CAND_0028980,0.002425
CAND_0028983,0.001875
CAND_0028986,0.009020
CAND_0028989,0.006413
CAND_0028992,0.001078
CAND_0028995,0.001028
CAND_0028998,0.000925
CAND_0029001,0.002217
CAND_0029004,0.001748
CAND_0029007,0.005140
CAND_0029010,0.002958
CAND_0029013,0.002463
CAND_0029016,0.004248
CAND_0029019,0.003416
CAND_0029022,0.017510
CAND_0029025,0.002444
CAND_0029028,0.003992
CAND_0029031,0.003160
CAND_0029034,0.004849
CAND_0029037,0.005533
CAND_0029040,0.008711
CAND_0029043,0.002683
CAND_0029046,0.005555
CAND_0029049,0.002116
CAND_0029052,0.003511
CAND_0029055,0.005753
CAND_0029058,0.001579
CAND_0029061,0.006290
CAND_0029064,0.002124
CAND_0029067,0.001008
CAND_0029070,0.002601
CAND_0029073,0.004054
CAND_0029076,0.004399
CAND_0029079,0.001466
CAND_0029082,0.005120
CAND_0029085,0.001610
CAND_0029088,0.004538
CAND_0029091,0.007726
CAND_0029094,0.003580
CAND_0029097,0.000985
CAND_0029100,0.007317
CAND_0029103,0.004521
CAND_0029106,0.006121
CAND_0029109,0.012625
CAND_0029112,0.005100
CAND_0029115,0.001230
CAND_0029118,0.017849
CAND_0029121,0.001501
CAND_0029124,0.005448
CAND_0029127,0.011915
CAND_0029130,0.002278
CAND_0029133,0.006169
CAND_0029136,0.001259
CAND_0029139,0.009975
CAND_0029142,0.002981
CAND_0029145,0.002278
CAND_0029148,0.013584
CAND_0029151,0.001972
CAND_0029154,0.001325
CAND_0029157,0.001156
CAND_0029160,0.008779
CAND_0029163,0.000810
CAND_0029166,0.002683
CAND_0029169,0.004102
CAND_0029172,0.001202
CAND_0029175,0.004054
CAND_0029178,0.006241
CAND_0029181,0.006217
CAND_0029184,0.008284
CAND_0029187,0.001875
CAND_0029190,0.008093
CAND_0029193,0.005240
CAND_0029196,0.002779
CAND_0029199,0.006241
CAND_0029202,0.008380
CAND_0029205,0.006719
CAND_0029208,0.001882
CAND_0029211,0.003124
CAND_0029214,0.000989
CAND_0029217,0.001053
CAND_0029220,0.275909
CAND_0029223,0.002736
CAND_0029226,0.001255
CAND_0029229,0.008252
CAND_0029232,0.011201
CAND_0029235,0.007261
